enzymes	enzyme	complexes	reactions	direction	compartment	complexes_keff	complex_keff	enzyme_keff
enzyme_2HB_ACACtex_rev_pc	enzyme_2HB_ACACtex_rev	cplx_HETEROTETRAMER_SLC16A1_BSG_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	2HB_ACACtex	reverse	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_pc(350037.4325016107);cplx_HETEROTETRAMER_SLC16A7_BSG_pc(345278.2938969389);cplx_HETEROTETRAMER_SLC16A1_EMB_pc(335439.74256934813);cplx_HETEROTETRAMER_SLC16A7_EMB_pc(330611.89931712474);cplx_HOMODIMER_SLC16A1_pc(226962.42274571492);cplx_HOMODIMER_SLC16A7_pc(221453.9624929316)	350037.4325016107;345278.2938969389;335439.74256934813;330611.89931712474;226962.42274571492;221453.9624929316	234000.0
enzyme_2HB_ACtex_fwd_pc	enzyme_2HB_ACtex_fwd	cplx_HETEROTETRAMER_SLC16A1_BSG_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	2HB_ACtex	forward	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_pc(350037.4325016107);cplx_HETEROTETRAMER_SLC16A7_BSG_pc(345278.2938969389);cplx_HETEROTETRAMER_SLC16A1_EMB_pc(335439.74256934813);cplx_HETEROTETRAMER_SLC16A7_EMB_pc(330611.89931712474);cplx_HOMODIMER_SLC16A1_pc(226962.42274571492);cplx_HOMODIMER_SLC16A7_pc(221453.9624929316)	350037.4325016107;345278.2938969389;335439.74256934813;330611.89931712474;226962.42274571492;221453.9624929316	234000.0
enzyme_2HB_ACtex_rev_pc	enzyme_2HB_ACtex_rev	cplx_HETEROTETRAMER_SLC16A1_BSG_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	2HB_ACtex	reverse	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_pc(350037.4325016107);cplx_HETEROTETRAMER_SLC16A7_BSG_pc(345278.2938969389);cplx_HETEROTETRAMER_SLC16A1_EMB_pc(335439.74256934813);cplx_HETEROTETRAMER_SLC16A7_EMB_pc(330611.89931712474);cplx_HOMODIMER_SLC16A1_pc(226962.42274571492);cplx_HOMODIMER_SLC16A7_pc(221453.9624929316)	350037.4325016107;345278.2938969389;335439.74256934813;330611.89931712474;226962.42274571492;221453.9624929316	234000.0
enzyme_2HB_BUTtex_fwd_pc	enzyme_2HB_BUTtex_fwd	cplx_HETEROTETRAMER_SLC16A1_BSG_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	2HB_BUTtex	forward	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_pc(350037.4325016107);cplx_HETEROTETRAMER_SLC16A7_BSG_pc(345278.2938969389);cplx_HETEROTETRAMER_SLC16A1_EMB_pc(335439.74256934813);cplx_HETEROTETRAMER_SLC16A7_EMB_pc(330611.89931712474);cplx_HOMODIMER_SLC16A1_pc(226962.42274571492);cplx_HOMODIMER_SLC16A7_pc(221453.9624929316)	350037.4325016107;345278.2938969389;335439.74256934813;330611.89931712474;226962.42274571492;221453.9624929316	234000.0
enzyme_2HB_BUTtex_rev_pc	enzyme_2HB_BUTtex_rev	cplx_HETEROTETRAMER_SLC16A1_BSG_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	2HB_BUTtex	reverse	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_pc(350037.4325016107);cplx_HETEROTETRAMER_SLC16A7_BSG_pc(345278.2938969389);cplx_HETEROTETRAMER_SLC16A1_EMB_pc(335439.74256934813);cplx_HETEROTETRAMER_SLC16A7_EMB_pc(330611.89931712474);cplx_HOMODIMER_SLC16A1_pc(226962.42274571492);cplx_HOMODIMER_SLC16A7_pc(221453.9624929316)	350037.4325016107;345278.2938969389;335439.74256934813;330611.89931712474;226962.42274571492;221453.9624929316	234000.0
enzyme_2HB_DLACtex_fwd_pc	enzyme_2HB_DLACtex_fwd	cplx_HETEROTETRAMER_SLC16A1_BSG_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	2HB_DLACtex	forward	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_pc(350037.4325016107);cplx_HETEROTETRAMER_SLC16A7_BSG_pc(345278.2938969389);cplx_HETEROTETRAMER_SLC16A1_EMB_pc(335439.74256934813);cplx_HETEROTETRAMER_SLC16A7_EMB_pc(330611.89931712474);cplx_HOMODIMER_SLC16A1_pc(226962.42274571492);cplx_HOMODIMER_SLC16A7_pc(221453.9624929316)	350037.4325016107;345278.2938969389;335439.74256934813;330611.89931712474;226962.42274571492;221453.9624929316	234000.0
enzyme_2HB_DLACtex_rev_pc	enzyme_2HB_DLACtex_rev	cplx_HETEROTETRAMER_SLC16A1_BSG_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	2HB_DLACtex	reverse	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_pc(350037.4325016107);cplx_HETEROTETRAMER_SLC16A7_BSG_pc(345278.2938969389);cplx_HETEROTETRAMER_SLC16A1_EMB_pc(335439.74256934813);cplx_HETEROTETRAMER_SLC16A7_EMB_pc(330611.89931712474);cplx_HOMODIMER_SLC16A1_pc(226962.42274571492);cplx_HOMODIMER_SLC16A7_pc(221453.9624929316)	350037.4325016107;345278.2938969389;335439.74256934813;330611.89931712474;226962.42274571492;221453.9624929316	234000.0
enzyme_2HB_GLYCLTtex_fwd_pc	enzyme_2HB_GLYCLTtex_fwd	cplx_HETEROTETRAMER_SLC16A1_BSG_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	2HB_GLYCLTtex	forward	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_pc(350037.4325016107);cplx_HETEROTETRAMER_SLC16A7_BSG_pc(345278.2938969389);cplx_HETEROTETRAMER_SLC16A1_EMB_pc(335439.74256934813);cplx_HETEROTETRAMER_SLC16A7_EMB_pc(330611.89931712474);cplx_HOMODIMER_SLC16A1_pc(226962.42274571492);cplx_HOMODIMER_SLC16A7_pc(221453.9624929316)	350037.4325016107;345278.2938969389;335439.74256934813;330611.89931712474;226962.42274571492;221453.9624929316	234000.0
enzyme_2HB_GLYCLTtex_rev_pc	enzyme_2HB_GLYCLTtex_rev	cplx_HETEROTETRAMER_SLC16A1_BSG_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	2HB_GLYCLTtex	reverse	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_pc(350037.4325016107);cplx_HETEROTETRAMER_SLC16A7_BSG_pc(345278.2938969389);cplx_HETEROTETRAMER_SLC16A1_EMB_pc(335439.74256934813);cplx_HETEROTETRAMER_SLC16A7_EMB_pc(330611.89931712474);cplx_HOMODIMER_SLC16A1_pc(226962.42274571492);cplx_HOMODIMER_SLC16A7_pc(221453.9624929316)	350037.4325016107;345278.2938969389;335439.74256934813;330611.89931712474;226962.42274571492;221453.9624929316	234000.0
enzyme_2HB_PPAtex_fwd_pc	enzyme_2HB_PPAtex_fwd	cplx_HETEROTETRAMER_SLC16A1_BSG_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	2HB_PPAtex	forward	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_pc(350037.4325016107);cplx_HETEROTETRAMER_SLC16A7_BSG_pc(345278.2938969389);cplx_HETEROTETRAMER_SLC16A1_EMB_pc(335439.74256934813);cplx_HETEROTETRAMER_SLC16A7_EMB_pc(330611.89931712474);cplx_HOMODIMER_SLC16A1_pc(226962.42274571492);cplx_HOMODIMER_SLC16A7_pc(221453.9624929316)	350037.4325016107;345278.2938969389;335439.74256934813;330611.89931712474;226962.42274571492;221453.9624929316	234000.0
enzyme_2HB_PPAtex_rev_pc	enzyme_2HB_PPAtex_rev	cplx_HETEROTETRAMER_SLC16A1_BSG_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	2HB_PPAtex	reverse	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_pc(350037.4325016107);cplx_HETEROTETRAMER_SLC16A7_BSG_pc(345278.2938969389);cplx_HETEROTETRAMER_SLC16A1_EMB_pc(335439.74256934813);cplx_HETEROTETRAMER_SLC16A7_EMB_pc(330611.89931712474);cplx_HOMODIMER_SLC16A1_pc(226962.42274571492);cplx_HOMODIMER_SLC16A7_pc(221453.9624929316)	350037.4325016107;345278.2938969389;335439.74256934813;330611.89931712474;226962.42274571492;221453.9624929316	234000.0
enzyme_2HBt2_fwd_pc	enzyme_2HBt2_fwd	cplx_HETEROTETRAMER_SLC16A1_BSG_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	2HBt2	forward	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_pc(350037.4325016107);cplx_HETEROTETRAMER_SLC16A7_BSG_pc(345278.2938969389);cplx_HETEROTETRAMER_SLC16A1_EMB_pc(335439.74256934813);cplx_HETEROTETRAMER_SLC16A7_EMB_pc(330611.89931712474);cplx_HOMODIMER_SLC16A1_pc(226962.42274571492);cplx_HOMODIMER_SLC16A7_pc(221453.9624929316)	350037.4325016107;345278.2938969389;335439.74256934813;330611.89931712474;226962.42274571492;221453.9624929316	234000.0
enzyme_2HBt2_rev_pc	enzyme_2HBt2_rev	cplx_HETEROTETRAMER_SLC16A1_BSG_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	2HBt2	reverse	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_pc(350037.4325016107);cplx_HETEROTETRAMER_SLC16A7_BSG_pc(345278.2938969389);cplx_HETEROTETRAMER_SLC16A1_EMB_pc(335439.74256934813);cplx_HETEROTETRAMER_SLC16A7_EMB_pc(330611.89931712474);cplx_HOMODIMER_SLC16A1_pc(226962.42274571492);cplx_HOMODIMER_SLC16A7_pc(221453.9624929316)	350037.4325016107;345278.2938969389;335439.74256934813;330611.89931712474;226962.42274571492;221453.9624929316	234000.0
enzyme_2OBUT_2HBtex_fwd_pc	enzyme_2OBUT_2HBtex_fwd	cplx_HETEROTETRAMER_SLC16A1_BSG_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	2OBUT_2HBtex	forward	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_pc(350037.4325016107);cplx_HETEROTETRAMER_SLC16A7_BSG_pc(345278.2938969389);cplx_HETEROTETRAMER_SLC16A1_EMB_pc(335439.74256934813);cplx_HETEROTETRAMER_SLC16A7_EMB_pc(330611.89931712474);cplx_HOMODIMER_SLC16A1_pc(226962.42274571492);cplx_HOMODIMER_SLC16A7_pc(221453.9624929316)	350037.4325016107;345278.2938969389;335439.74256934813;330611.89931712474;226962.42274571492;221453.9624929316	234000.0
enzyme_2OBUT_2HBtex_rev_pc	enzyme_2OBUT_2HBtex_rev	cplx_HETEROTETRAMER_SLC16A1_BSG_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	2OBUT_2HBtex	reverse	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_pc(350037.4325016107);cplx_HETEROTETRAMER_SLC16A7_BSG_pc(345278.2938969389);cplx_HETEROTETRAMER_SLC16A1_EMB_pc(335439.74256934813);cplx_HETEROTETRAMER_SLC16A7_EMB_pc(330611.89931712474);cplx_HOMODIMER_SLC16A1_pc(226962.42274571492);cplx_HOMODIMER_SLC16A7_pc(221453.9624929316)	350037.4325016107;345278.2938969389;335439.74256934813;330611.89931712474;226962.42274571492;221453.9624929316	234000.0
enzyme_2OBUT_5OXPROtex_fwd_pc	enzyme_2OBUT_5OXPROtex_fwd	cplx_HETEROTETRAMER_SLC16A1_BSG_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	2OBUT_5OXPROtex	forward	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_pc(350037.4325016107);cplx_HETEROTETRAMER_SLC16A7_BSG_pc(345278.2938969389);cplx_HETEROTETRAMER_SLC16A1_EMB_pc(335439.74256934813);cplx_HETEROTETRAMER_SLC16A7_EMB_pc(330611.89931712474);cplx_HOMODIMER_SLC16A1_pc(226962.42274571492);cplx_HOMODIMER_SLC16A7_pc(221453.9624929316)	350037.4325016107;345278.2938969389;335439.74256934813;330611.89931712474;226962.42274571492;221453.9624929316	234000.0
enzyme_2OBUT_5OXPROtex_rev_pc	enzyme_2OBUT_5OXPROtex_rev	cplx_HETEROTETRAMER_SLC16A1_BSG_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	2OBUT_5OXPROtex	reverse	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_pc(350037.4325016107);cplx_HETEROTETRAMER_SLC16A7_BSG_pc(345278.2938969389);cplx_HETEROTETRAMER_SLC16A1_EMB_pc(335439.74256934813);cplx_HETEROTETRAMER_SLC16A7_EMB_pc(330611.89931712474);cplx_HOMODIMER_SLC16A1_pc(226962.42274571492);cplx_HOMODIMER_SLC16A7_pc(221453.9624929316)	350037.4325016107;345278.2938969389;335439.74256934813;330611.89931712474;226962.42274571492;221453.9624929316	234000.0
enzyme_2OBUT_ACACtex_fwd_pc	enzyme_2OBUT_ACACtex_fwd	cplx_HETEROTETRAMER_SLC16A1_BSG_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	2OBUT_ACACtex	forward	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_pc(350037.4325016107);cplx_HETEROTETRAMER_SLC16A7_BSG_pc(345278.2938969389);cplx_HETEROTETRAMER_SLC16A1_EMB_pc(335439.74256934813);cplx_HETEROTETRAMER_SLC16A7_EMB_pc(330611.89931712474);cplx_HOMODIMER_SLC16A1_pc(226962.42274571492);cplx_HOMODIMER_SLC16A7_pc(221453.9624929316)	350037.4325016107;345278.2938969389;335439.74256934813;330611.89931712474;226962.42274571492;221453.9624929316	234000.0
enzyme_2OBUT_ACACtex_rev_pc	enzyme_2OBUT_ACACtex_rev	cplx_HETEROTETRAMER_SLC16A1_BSG_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	2OBUT_ACACtex	reverse	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_pc(350037.4325016107);cplx_HETEROTETRAMER_SLC16A7_BSG_pc(345278.2938969389);cplx_HETEROTETRAMER_SLC16A1_EMB_pc(335439.74256934813);cplx_HETEROTETRAMER_SLC16A7_EMB_pc(330611.89931712474);cplx_HOMODIMER_SLC16A1_pc(226962.42274571492);cplx_HOMODIMER_SLC16A7_pc(221453.9624929316)	350037.4325016107;345278.2938969389;335439.74256934813;330611.89931712474;226962.42274571492;221453.9624929316	234000.0
enzyme_2OBUT_ACtex_fwd_pc	enzyme_2OBUT_ACtex_fwd	cplx_HETEROTETRAMER_SLC16A1_BSG_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	2OBUT_ACtex	forward	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_pc(350037.4325016107);cplx_HETEROTETRAMER_SLC16A7_BSG_pc(345278.2938969389);cplx_HETEROTETRAMER_SLC16A1_EMB_pc(335439.74256934813);cplx_HETEROTETRAMER_SLC16A7_EMB_pc(330611.89931712474);cplx_HOMODIMER_SLC16A1_pc(226962.42274571492);cplx_HOMODIMER_SLC16A7_pc(221453.9624929316)	350037.4325016107;345278.2938969389;335439.74256934813;330611.89931712474;226962.42274571492;221453.9624929316	234000.0
enzyme_2OBUT_ACtex_rev_pc	enzyme_2OBUT_ACtex_rev	cplx_HETEROTETRAMER_SLC16A1_BSG_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	2OBUT_ACtex	reverse	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_pc(350037.4325016107);cplx_HETEROTETRAMER_SLC16A7_BSG_pc(345278.2938969389);cplx_HETEROTETRAMER_SLC16A1_EMB_pc(335439.74256934813);cplx_HETEROTETRAMER_SLC16A7_EMB_pc(330611.89931712474);cplx_HOMODIMER_SLC16A1_pc(226962.42274571492);cplx_HOMODIMER_SLC16A7_pc(221453.9624929316)	350037.4325016107;345278.2938969389;335439.74256934813;330611.89931712474;226962.42274571492;221453.9624929316	234000.0
enzyme_2OBUT_BUTtex_fwd_pc	enzyme_2OBUT_BUTtex_fwd	cplx_HETEROTETRAMER_SLC16A1_BSG_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	2OBUT_BUTtex	forward	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_pc(350037.4325016107);cplx_HETEROTETRAMER_SLC16A7_BSG_pc(345278.2938969389);cplx_HETEROTETRAMER_SLC16A1_EMB_pc(335439.74256934813);cplx_HETEROTETRAMER_SLC16A7_EMB_pc(330611.89931712474);cplx_HOMODIMER_SLC16A1_pc(226962.42274571492);cplx_HOMODIMER_SLC16A7_pc(221453.9624929316)	350037.4325016107;345278.2938969389;335439.74256934813;330611.89931712474;226962.42274571492;221453.9624929316	234000.0
enzyme_2OBUT_BUTtex_rev_pc	enzyme_2OBUT_BUTtex_rev	cplx_HETEROTETRAMER_SLC16A1_BSG_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	2OBUT_BUTtex	reverse	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_pc(350037.4325016107);cplx_HETEROTETRAMER_SLC16A7_BSG_pc(345278.2938969389);cplx_HETEROTETRAMER_SLC16A1_EMB_pc(335439.74256934813);cplx_HETEROTETRAMER_SLC16A7_EMB_pc(330611.89931712474);cplx_HOMODIMER_SLC16A1_pc(226962.42274571492);cplx_HOMODIMER_SLC16A7_pc(221453.9624929316)	350037.4325016107;345278.2938969389;335439.74256934813;330611.89931712474;226962.42274571492;221453.9624929316	234000.0
enzyme_2OBUT_DLACtex_fwd_pc	enzyme_2OBUT_DLACtex_fwd	cplx_HETEROTETRAMER_SLC16A1_BSG_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	2OBUT_DLACtex	forward	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_pc(350037.4325016107);cplx_HETEROTETRAMER_SLC16A7_BSG_pc(345278.2938969389);cplx_HETEROTETRAMER_SLC16A1_EMB_pc(335439.74256934813);cplx_HETEROTETRAMER_SLC16A7_EMB_pc(330611.89931712474);cplx_HOMODIMER_SLC16A1_pc(226962.42274571492);cplx_HOMODIMER_SLC16A7_pc(221453.9624929316)	350037.4325016107;345278.2938969389;335439.74256934813;330611.89931712474;226962.42274571492;221453.9624929316	234000.0
enzyme_2OBUT_DLACtex_rev_pc	enzyme_2OBUT_DLACtex_rev	cplx_HETEROTETRAMER_SLC16A1_BSG_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	2OBUT_DLACtex	reverse	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_pc(350037.4325016107);cplx_HETEROTETRAMER_SLC16A7_BSG_pc(345278.2938969389);cplx_HETEROTETRAMER_SLC16A1_EMB_pc(335439.74256934813);cplx_HETEROTETRAMER_SLC16A7_EMB_pc(330611.89931712474);cplx_HOMODIMER_SLC16A1_pc(226962.42274571492);cplx_HOMODIMER_SLC16A7_pc(221453.9624929316)	350037.4325016107;345278.2938969389;335439.74256934813;330611.89931712474;226962.42274571492;221453.9624929316	234000.0
enzyme_2OBUT_GLYCLTtex_fwd_pc	enzyme_2OBUT_GLYCLTtex_fwd	cplx_HETEROTETRAMER_SLC16A1_BSG_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	2OBUT_GLYCLTtex	forward	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_pc(350037.4325016107);cplx_HETEROTETRAMER_SLC16A7_BSG_pc(345278.2938969389);cplx_HETEROTETRAMER_SLC16A1_EMB_pc(335439.74256934813);cplx_HETEROTETRAMER_SLC16A7_EMB_pc(330611.89931712474);cplx_HOMODIMER_SLC16A1_pc(226962.42274571492);cplx_HOMODIMER_SLC16A7_pc(221453.9624929316)	350037.4325016107;345278.2938969389;335439.74256934813;330611.89931712474;226962.42274571492;221453.9624929316	234000.0
enzyme_2OBUT_GLYCLTtex_rev_pc	enzyme_2OBUT_GLYCLTtex_rev	cplx_HETEROTETRAMER_SLC16A1_BSG_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	2OBUT_GLYCLTtex	reverse	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_pc(350037.4325016107);cplx_HETEROTETRAMER_SLC16A7_BSG_pc(345278.2938969389);cplx_HETEROTETRAMER_SLC16A1_EMB_pc(335439.74256934813);cplx_HETEROTETRAMER_SLC16A7_EMB_pc(330611.89931712474);cplx_HOMODIMER_SLC16A1_pc(226962.42274571492);cplx_HOMODIMER_SLC16A7_pc(221453.9624929316)	350037.4325016107;345278.2938969389;335439.74256934813;330611.89931712474;226962.42274571492;221453.9624929316	234000.0
enzyme_2OBUT_LLACtex_fwd_pc	enzyme_2OBUT_LLACtex_fwd	cplx_HETEROTETRAMER_SLC16A1_BSG_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	2OBUT_LLACtex	forward	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_pc(350037.4325016107);cplx_HETEROTETRAMER_SLC16A7_BSG_pc(345278.2938969389);cplx_HETEROTETRAMER_SLC16A1_EMB_pc(335439.74256934813);cplx_HETEROTETRAMER_SLC16A7_EMB_pc(330611.89931712474);cplx_HOMODIMER_SLC16A1_pc(226962.42274571492);cplx_HOMODIMER_SLC16A7_pc(221453.9624929316)	350037.4325016107;345278.2938969389;335439.74256934813;330611.89931712474;226962.42274571492;221453.9624929316	234000.0
