complex	subunits	compartment	reactions	genes	coefficients	cofactors	notes
cplx_HOMODIMER_QDPR	protein_QDPR	c	DHPRx;DHPRy	QDPR	2
cplx_MONOMER_QNG1	protein_QNG1	c	QMPNH	QNG1	1		ASSUMED MONOMER
cplx_HOMODIMER_QPRT	protein_QPRT	c	NNDPR	QPRT	2
cplx_MONOMER_RAB10	protein_RAB10	c	NTPG	RAB10	1		ASSUMED MONOMER
cplx_MONOMER_RAB11B	protein_RAB11B	c	NTPG	RAB11B	1		ASSUMED MONOMER
cplx_MONOMER_RAB1A	protein_RAB1A	c	NTPG	RAB1A	1		ASSUMED MONOMER
cplx_MONOMER_RAB2A	protein_RAB2A	c	NTPG	RAB2A	1		ASSUMED MONOMER
cplx_MONOMER_RAB2B	protein_RAB2B	c	NTPG	RAB2B	1		ASSUMED MONOMER
cplx_MONOMER_RAB3C	protein_RAB3C	c	NTPG	RAB3C	1		ASSUMED MONOMER
cplx_MONOMER_RAB5A	protein_RAB5A	c	NTPG	RAB5A	1		ASSUMED MONOMER
cplx_MONOMER_RAB5B	protein_RAB5B	c	NTPG	RAB5B	1		ASSUMED MONOMER
cplx_MONOMER_RAB5C	protein_RAB5C	c	NTPG	RAB5C	1		ASSUMED MONOMER
cplx_MONOMER_RAB6B	protein_RAB6B	c	NTPG	RAB6B	1		ASSUMED MONOMER
cplx_MONOMER_RAB8A	protein_RAB8A	c	NTPG	RAB8A	1		ASSUMED MONOMER
cplx_MONOMER_RAC1	protein_RAC1	c	NTPG	RAC1	1		ASSUMED MONOMER
cplx_MONOMER_RALA	protein_RALA	c	NTPG	RALA	1		ASSUMED MONOMER
cplx_MONOMER_RALBP1	protein_RALBP1	pm	GTHOXABCte;1SGTH2OHE1ABCte;1SGTH2OHE2ABCte;2SGTH4OHE1ABCte;2SGTH4OHE2ABCte;4GTH56DHIABCte;4SGTH2OHE1ABCte;4SGTH2OHE2ABCte;56DHIGTHABCte;ADRNLGTHABCte;ARSSELDIGTHABCte;DOPAGTHABCte;DPAMGTHABCte;GTHNOABCte;LADRNCHRGTHABCte;LDPCHRGTHABCte;LEUKTRC4ABCte;LEUKTRC5ABCte;LNRPPHRCHRGTHABCte;NRPPHRGTHABCte;PGA1GTHABC;PGA2GTHABC;PGA3GTHABC	RALBP1	1		ASSUMED MONOMER
cplx_MONOMER_RAN	protein_RAN	c	NTPG	RAN	1
cplx_MONOMER_RAP1A	protein_RAP1A	c	NTPG	RAP1A	1		ASSUMED MONOMER
cplx_MONOMER_RAP2B	protein_RAP2B	c	NTPG	RAP2B	1		ASSUMED MONOMER
cplx_MONOMER_RARS1	protein_RARS1	c	ARGTRS	RARS1	1
cplx_HOMODIMER_RBKS	protein_RBKS	c	RBK	RBKS	2
cplx_MONOMER_RDH11	protein_RDH11	c	RDH1y;RDH2y;RDH3y;RDH4y	RDH11	1		ASSUMED MONOMER
cplx_MONOMER_RDH14	protein_RDH14	c	RDH1y;RDH2y;RDH3y	RDH14	1		ASSUMED MONOMER
cplx_MONOMER_RFK	protein_RFK	c	RBFK	RFK	1
cplx_HOMODIMER_RHAG	protein_RHAG	pm	CO2t;MMAt2;NH3t;NH4t	RHAG	2
cplx_HETEROTRIMER_RH	protein_RHAG;protein_RHCE	pm	CO2t;MMAt2;NH3t;NH4t	RHAG;RHCE	2;1
cplx_HETEROTETRAMER_RH	protein_RHAG;protein_RHCE;protein_RHD	pm	CO2t;MMAt2;NH3t;NH4t	RHAG;RHCE;RHD	2;1;1
cplx_MONOMER_RHOA	protein_RHOA	c	NTPG	RHOA	1		ASSUMED MONOMER
cplx_HOMOTRIMER_RIDA	protein_RIDA	c	2IMBUTDA;2IMPPADA	RIDA	3
cplx_HETERODIMER_RNF123_UBAC1	protein_RNF123;protein_UBAC1	c	UBIQE2CONJT	RNF123;UBAC1	1;1
cplx_HOMODIMER_ROCK2	protein_ROCK2	c	PROTSK;PROTTK	ROCK2	2
cplx_HOMODIMER_RPE	protein_RPE	c	RPE	RPE	2
cplx_HOMODIMER_RPIA	protein_RPIA	c	RPI;ADPRPI	RPIA	2
cplx_MONOMER_RPS6KA3	protein_RPS6KA3	c	PROTSK;PROTTK	RPS6KA3	1		ASSUMED MONOMER
cplx_MONOMER_RPS6KA4	protein_RPS6KA4	c	PROTSK;PROTTK	RPS6KA4	1		ASSUMED MONOMER
cplx_MONOMER_RPS6KA5	protein_RPS6KA5	c	PROTSK;PROTTK	RPS6KA5	1		ASSUMED MONOMER
cplx_HOMOHEXAMER_RUVBL1	protein_RUVBL1	c	NTPA	RUVBL1	6
cplx_COMPLEX_RUVBL1_RUVBL2	protein_RUVBL1;protein_RUVBL2	c	NTPA	RUVBL1;RUVBL2	6;6
cplx_HOMOHEXAMER_RUVBL2	protein_RUVBL2	c	NTPA	RUVBL2	6
cplx_MONOMER_SACM1L	protein_SACM1L	c	PI4PP;PI3PP	SACM1L	1		ASSUMED MONOMER
cplx_HOMODIMER_SARS1	protein_SARS1	c	SERTRS	SARS1	2
cplx_MONOMER_SCN4A	protein_SCN4A	pm	NAt	SCN4A	1		ASSUMED MONOMER
cplx_MONOMER_SCN9A	protein_SCN9A	pm	NAt	SCN9A	1		ASSUMED MONOMER
cplx_HOMODIMER_SDSL	protein_SDSL	c	SERHL;THRHL	SDSL	2
cplx_MONOMER_SELENBP1	protein_SELENBP1	c	MTOX	SELENBP1	1		ASSUMED MONOMER
cplx_HOMOTETRAMER_SHMT1	protein_SHMT1	c	GHMT2;GHMT4;THRA;GHMT3	SHMT1	4
cplx_MONOMER_SHPK	protein_SHPK	c	SHPK	SHPK	1
cplx_HOMOTRIMER_SIRT2	protein_SIRT2	c	PROTKNADDAC	SIRT2	3
cplx_MONOMER_SLC11A2	protein_SLC11A2	pm	CD2DMT1t;COBALT2DMT1t;FE2DMT1t;ME2DMT1t	SLC11A2	1		ASSUMED MONOMER
cplx_HOMODIMER_SLC12A2	protein_SLC12A2	pm	NKCC2t;NKCCt	SLC12A2	2
cplx_HOMODIMER_SLC12A4	protein_SLC12A4	pm	KCCt;KCC2t	SLC12A4	2
cplx_HOMODIMER_SLC12A6	protein_SLC12A6	pm	KCCt;KCC2t	SLC12A6	2
cplx_HOMODIMER_SLC12A7	protein_SLC12A7	pm	KCCt;KCC2t	SLC12A7	2
cplx_HOMOTRIMER_SLC14A1	protein_SLC14A1	pm	UREAt	SLC14A1	3
cplx_HOMODIMER_SLC16A1	protein_SLC16A1	pm	ACt2;D_LACt2;L_LACt2;PYRt2;2HB_5OXPROtex;2HB_ACACtex;2HB_ACtex;2HB_BUTtex;2HB_DLACtex;2HB_GLYCLTtex;2HB_PPAtex;2HBt2;2OBUT_2HBtex;2OBUT_5OXPROtex;2OBUT_ACACtex;2OBUT_ACtex;2OBUT_BUTtex;2OBUT_DLACtex;2OBUT_GLYCLTtex;2OBUT_LLACtex;2OBUT_PPAtex;2OBUTt;5OXPRO_ACACtex;5OXPRO_ACtex;5OXPRO_BUTtex;5OXPRO_DLACtex;5OXPRO_GLYCLTtex;5OXPRO_PPAtex;5OXPROt2;ACAC_ACtex;ACAC_GLYCLTtex;ACACt2;AC_GLYCLTtex;BUT_ACACtex;BUT_ACtex;BUT_GLYCLTtex;BUT_PPAtex;BUTt2r;DLAC_ACACtex;DLAC_ACtex;DLAC_BUTtex;DLAC_GLYCLTtex;DLAC_PPAtex;GLYCLTt2;H2SUCCt;LLAC_2HBtex;LLAC_5OXPROtex;LLAC_ACACtex;LLAC_ACtex;LLAC_BUTtex;LLAC_DLACtex;LLAC_GLYCLTtex;LLAC_PPAtex;PPA_ACACtex;PPA_ACtex;PPA_GLYCLTtex;PPAt2r;PYR_2HBtex;PYR_2OBUTtex;PYR_5OXPROtex;PYR_ACACtex;PYR_ACtex;PYR_BUTtex;PYR_DLACtex;PYR_GLYCLTtex;PYR_LLACtex;PYR_PPAtex;3MOBt2;4MOPt2	SLC16A1	2
cplx_MONOMER_SLC16A10	protein_SLC16A10	pm	PHEtec;LDOPAt;TETIODTHYt2;TRIIODTHYt2;TRPtec;TYRtec	SLC16A10	1		ASSUMED MONOMER
cplx_HOMODIMER_SLC16A7	protein_SLC16A7	pm	ACt2;D_LACt2;L_LACt2;PYRt2;2HB_5OXPROtex;2HB_ACACtex;2HB_ACtex;2HB_BUTtex;2HB_DLACtex;2HB_GLYCLTtex;2HB_PPAtex;2HBt2;2OBUT_2HBtex;2OBUT_5OXPROtex;2OBUT_ACACtex;2OBUT_ACtex;2OBUT_BUTtex;2OBUT_DLACtex;2OBUT_GLYCLTtex;2OBUT_LLACtex;2OBUT_PPAtex;2OBUTt;5OXPRO_ACACtex;5OXPRO_ACtex;5OXPRO_BUTtex;5OXPRO_DLACtex;5OXPRO_GLYCLTtex;5OXPRO_PPAtex;5OXPROt2;ACAC_ACtex;ACAC_GLYCLTtex;ACACt2;AC_GLYCLTtex;BUT_ACACtex;BUT_ACtex;BUT_GLYCLTtex;BUT_PPAtex;BUTt2r;DLAC_ACACtex;DLAC_ACtex;DLAC_BUTtex;DLAC_GLYCLTtex;DLAC_PPAtex;GLYCLTt2;H2SUCCt;LLAC_2HBtex;LLAC_5OXPROtex;LLAC_ACACtex;LLAC_ACtex;LLAC_BUTtex;LLAC_DLACtex;LLAC_GLYCLTtex;LLAC_PPAtex;PPA_ACACtex;PPA_ACtex;PPA_GLYCLTtex;PPAt2r;PYR_2HBtex;PYR_2OBUTtex;PYR_5OXPROtex;PYR_ACACtex;PYR_ACtex;PYR_BUTtex;PYR_DLACtex;PYR_GLYCLTtex;PYR_LLACtex;PYR_PPAtex;3MOBt2;4MOPt2	SLC16A7	2
cplx_MONOMER_SLC16A9	protein_SLC16A9	pm	CREATt;CRNt	SLC16A9	1		ASSUMED MONOMER
cplx_MONOMER_SLC17A7	protein_SLC17A7	pm	NO2_2Natex;PI2Natex	SLC17A7	1		ASSUMED MONOMER
cplx_MONOMER_SLC19A1	protein_SLC19A1	pm	23CGAMP_AICARtex;23CGAMP_OHtex;23CGAMP_THMMPtex;5FTHF_5MTHFtex;5FTHF_AICARtex;5FTHF_OHtex;5FTHF_THMMPtex;5MTHF_AICARtex;5MTHF_OHtex;5MTHF_THMMPtex;THF_5FTHFtex;THF_5MTHFtex;THF_AICARtex;THF_OHtex;THF_THMMPtex;THMMP_OHtex	SLC19A1	1		ASSUMED MONOMER
cplx_MONOMER_SLC19A2	protein_SLC19A2	pm	THMt3;PYDXNHt	SLC19A2	1
cplx_HOMOTRIMER_SLC1A1	protein_SLC1A1	pm	ASPNaHKtex;GLUNaHKtex	SLC1A1	3
cplx_HOMOTRIMER_SLC1A4	protein_SLC1A4	pm	4HPROLTASCT1;ALACYSNaEx;ALAHCYSNaEx;ALAPROASCT1;ALASERNaEx;ALATHRNaEx;CYSALANaEx;CYSSERNaEx;CYSTHRNaEx;HCYSALANaEx;HCYSSERNaEx;HCYSTHRNaEx;SERALANaEx;SERCYSNaEx;SERHCYSNaEx;SERTHRNaEx;THRALANaEx;THRCYSNaEx;THRHCYSNaEx;THRSERNaEx	SLC1A4	3
cplx_HOMOTRIMER_SLC1A5	protein_SLC1A5	pm	ALAASNNaEx;ALACYSNaEx;ALAGLNNaEx;ALASERNaEx;ALATHRNaEx;ASNALANaEx;ASNCYSNaEx;ASNGLNNaEx;ASNSERNaEx;ASNTHRNaEx;CYSALANaEx;CYSSERNaEx;CYSTHRNaEx;GLNALANaEx;GLNASNNaEx;GLNCYSNaEx;GLNSERNaEx;GLNTHRNaEx;SERALANaEx;SERASNNaEx;SERCYSNaEx;SERGLNNaEx;SERTHRNaEx;THRALANaEx;THRASNNaEx;THRCYSNaEx;THRGLNNaEx;THRSERNaEx	SLC1A5	3
cplx_MONOMER_SLC22A16	protein_SLC22A16	pm	SPMDtex2;CRNtuNa;ERGOTHtuNa;CRNt	SLC22A16	1		ASSUMED MONOMER
cplx_MONOMER_SLC22A4	protein_SLC22A4	pm	CRNtuNa;ERGOTHtuNa;Kt1;ACHt;GLYBNatex	SLC22A4	1		ASSUMED MONOMER
cplx_MONOMER_SLC22A7	protein_SLC22A7	pm	NACt;CAMPtec;CGMPtec;CIMPtec;CRTNt;GLUte;INDStec;OROTGLUex	SLC22A7	1		ASSUMED MONOMER
cplx_MONOMER_SLC25A3	protein_SLC25A3	pm	NaLitex	SLC25A3	1		ASSUMED MONOMER
cplx_COMPLEX_TSPO2_VDAC1_SLC25A31	protein_SLC25A31;protein_TSPO2;protein_VDAC1	pm	ATPte	SLC25A31;TSPO2;VDAC1	3;4;2
cplx_COMPLEX_TSPO2_VDAC2_SLC25A31	protein_SLC25A31;protein_TSPO2;protein_VDAC2	pm	ATPte	SLC25A31;TSPO2;VDAC2	3;4;2
cplx_COMPLEX_TSPO2_VDAC3_SLC25A31	protein_SLC25A31;protein_TSPO2;protein_VDAC3	pm	ATPte	SLC25A31;TSPO2;VDAC3	3;4;2
cplx_COMPLEX_TSPO2_VDAC1_SLC25A4	protein_SLC25A4;protein_TSPO2;protein_VDAC1	pm	ATPte	SLC25A4;TSPO2;VDAC1	3;4;2
cplx_COMPLEX_TSPO2_VDAC2_SLC25A4	protein_SLC25A4;protein_TSPO2;protein_VDAC2	pm	ATPte	SLC25A4;TSPO2;VDAC2	3;4;2
cplx_COMPLEX_TSPO2_VDAC3_SLC25A4	protein_SLC25A4;protein_TSPO2;protein_VDAC3	pm	ATPte	SLC25A4;TSPO2;VDAC3	3;4;2
cplx_COMPLEX_TSPO2_VDAC1_SLC25A5	protein_SLC25A5;protein_TSPO2;protein_VDAC1	pm	ATPte	SLC25A5;TSPO2;VDAC1	3;4;2
cplx_COMPLEX_TSPO2_VDAC2_SLC25A5	protein_SLC25A5;protein_TSPO2;protein_VDAC2	pm	ATPte	SLC25A5;TSPO2;VDAC2	3;4;2
cplx_COMPLEX_TSPO2_VDAC3_SLC25A5	protein_SLC25A5;protein_TSPO2;protein_VDAC3	pm	ATPte	SLC25A5;TSPO2;VDAC3	3;4;2
cplx_COMPLEX_TSPO2_VDAC1_SLC25A6	protein_SLC25A6;protein_TSPO2;protein_VDAC1	pm	ATPte	SLC25A6;TSPO2;VDAC1	3;4;2
cplx_COMPLEX_TSPO2_VDAC2_SLC25A6	protein_SLC25A6;protein_TSPO2;protein_VDAC2	pm	ATPte	SLC25A6;TSPO2;VDAC2	3;4;2
cplx_COMPLEX_TSPO2_VDAC3_SLC25A6	protein_SLC25A6;protein_TSPO2;protein_VDAC3	pm	ATPte	SLC25A6;TSPO2;VDAC3	3;4;2
cplx_MONOMER_SLC26A6	protein_SLC26A6	pm	ClFORtex2;ClHCO3tex2;ClOHtex2;ClOXAtex2;SO4Cltex2;SO4OXAtex2	SLC26A6	1		ASSUMED MONOMER
cplx_MONOMER_SLC27A2	protein_SLC27A2	pm	FAt_16_0;FAt_18_9Z12Z;FAt_18_9Z;FAt_16_2E;FAt_18_0;FAt_20_5Z8Z11Z14Z;FAt_hs_10_0;FAt_hs_11_0;FAt_hs_12_0;FAt_hs_13_0;FAt_hs_14_0;FAt_hs_14_5Z;FAt_hs_14_7Z;FAt_hs_14_9Z;FAt_hs_15_0;FAt_hs_16_7Z;FAt_hs_16_9Z;FAt_hs_17_0;FAt_hs_17_10Z;FAt_hs_17_9Z;FAt_hs_18_11Z;FAt_hs_18_13Z;FAt_hs_18_6Z9Z;FAt_hs_18_6Z9Z12Z;FAt_hs_18_6Z9Z12Z15Z;FAt_hs_18_7Z;FAt_hs_18_9E;FAt_hs_18_9Z12Z15Z;FAt_hs_19_0;FAt_hs_20_0;FAt_hs_20_11Z;FAt_hs_20_11Z14Z;FAt_hs_20_11Z14Z17Z;FAt_hs_20_13Z;FAt_hs_20_5Z8Z11Z;FAt_hs_20_5Z8Z11Z14Z17Z;FAt_hs_20_8Z11Z;FAt_hs_20_8Z11Z14Z;FAt_hs_20_8Z11Z14Z17Z;FAt_hs_20_9Z;FAt_hs_21_0;FAt_hs_22_0;FAt_hs_22_10Z13Z16Z;FAt_hs_22_10Z13Z16Z19Z;FAt_hs_22_11Z;FAt_hs_22_13Z;FAt_hs_22_13Z16Z;FAt_hs_22_13Z16Z19Z;FAt_hs_22_4Z7Z10Z13Z16Z;FAt_hs_22_4Z7Z10Z13Z16Z19Z;FAt_hs_22_7Z10Z13Z16Z;FAt_hs_22_7Z10Z13Z16Z19Z;FAt_hs_23_0;FAt_hs_24_0;FAt_hs_24_12Z15Z18Z21Z;FAt_hs_24_15Z;FAt_hs_24_6Z9Z12Z15Z18Z;FAt_hs_24_6Z9Z12Z15Z18Z21Z;FAt_hs_24_9Z12Z15Z18Z;FAt_hs_24_9Z12Z15Z18Z21Z;FAt_hs_26_0;FAt_hs_26_17Z;FAt_hs_4_0;FAt_hs_5_0;FAt_hs_6_0;FAt_hs_7_0;FAt_hs_8_0;FAt_hs_9_0	SLC27A2	1		ASSUMED MONOMER
cplx_MONOMER_SLC27A4	protein_SLC27A4	pm	FAt_16_0;FAt_18_9Z12Z;FAt_18_9Z;FAt_16_2E;FAt_18_0;FAt_20_5Z8Z11Z14Z;FAt_hs_10_0;FAt_hs_11_0;FAt_hs_12_0;FAt_hs_13_0;FAt_hs_14_0;FAt_hs_14_5Z;FAt_hs_14_7Z;FAt_hs_14_9Z;FAt_hs_15_0;FAt_hs_16_7Z;FAt_hs_16_9Z;FAt_hs_17_0;FAt_hs_17_10Z;FAt_hs_17_9Z;FAt_hs_18_11Z;FAt_hs_18_13Z;FAt_hs_18_6Z9Z;FAt_hs_18_6Z9Z12Z;FAt_hs_18_6Z9Z12Z15Z;FAt_hs_18_7Z;FAt_hs_18_9E;FAt_hs_18_9Z12Z15Z;FAt_hs_19_0;FAt_hs_20_0;FAt_hs_20_11Z;FAt_hs_20_11Z14Z;FAt_hs_20_11Z14Z17Z;FAt_hs_20_13Z;FAt_hs_20_5Z8Z11Z;FAt_hs_20_5Z8Z11Z14Z17Z;FAt_hs_20_8Z11Z;FAt_hs_20_8Z11Z14Z;FAt_hs_20_8Z11Z14Z17Z;FAt_hs_20_9Z;FAt_hs_21_0;FAt_hs_22_0;FAt_hs_22_10Z13Z16Z;FAt_hs_22_10Z13Z16Z19Z;FAt_hs_22_11Z;FAt_hs_22_13Z;FAt_hs_22_13Z16Z;FAt_hs_22_13Z16Z19Z;FAt_hs_22_4Z7Z10Z13Z16Z;FAt_hs_22_4Z7Z10Z13Z16Z19Z;FAt_hs_22_7Z10Z13Z16Z;FAt_hs_22_7Z10Z13Z16Z19Z;FAt_hs_23_0;FAt_hs_24_0;FAt_hs_24_12Z15Z18Z21Z;FAt_hs_24_15Z;FAt_hs_24_6Z9Z12Z15Z18Z;FAt_hs_24_6Z9Z12Z15Z18Z21Z;FAt_hs_24_9Z12Z15Z18Z;FAt_hs_24_9Z12Z15Z18Z21Z;FAt_hs_26_0;FAt_hs_26_17Z;FAt_hs_4_0;FAt_hs_5_0;FAt_hs_6_0;FAt_hs_7_0;FAt_hs_8_0;FAt_hs_9_0	SLC27A4	1		ASSUMED MONOMER
cplx_MONOMER_SLC29A1	protein_SLC29A1	pm	ADEt;ADNt;HYXNt;INSt;URIt;2DADNt;2DCYTt;2DGSNt;2DINSt;2DURIt;4PYRNt;5MTAtec;78DHBPTt;AICAt;CYTDt;GSNt;GUAt;RNAMHt;SPPTt;THBPTt;THYMDt;THYMt;URAt;5FLURAt;MERCPURt;RBVt;NICRNSt;RNAMt	SLC29A1	1		ASSUMED MONOMER
cplx_HOMOTETRAMER_SLC2A1	protein_SLC2A1	pm	ASCBt;DHAAt1r;GAMt1r;MANt1r;ARAB_Lt;GAL_Dt;GAL_bDt;GLC_Dt;GLC_aDt	SLC2A1	4
cplx_HOMOTETRAMER_SLC2A14	protein_SLC2A14	pm	ASCBt;DHAAt1r;GLC_Dt;GLC_aDt	SLC2A14	4
cplx_HOMOTETRAMER_SLC2A2	protein_SLC2A2	pm	ASCBt;DHAAt1r;FRUt1r;GAL_Dt;GAL_bDt;GLC_Dt;GLC_aDt	SLC2A2	4
cplx_HOMOTETRAMER_SLC2A3	protein_SLC2A3	pm	ASCBt;DHAAt1r;MANt1r;ARAB_Lt;GAL_Dt;GAL_bDt;GLC_Dt;GLC_aDt;XYLt	SLC2A3	4
cplx_HOMOTETRAMER_SLC2A4	protein_SLC2A4	pm	ASCBt;DHAAt1r;GAMt1r;GLC_Dt;GLC_aDt	SLC2A4	4
cplx_MONOMER_SLC2A5	protein_SLC2A5	pm	FRUt1r	SLC2A5	1		ASSUMED MONOMER
cplx_HOMODIMER_SLC30A1	protein_SLC30A1	pm	ZN2Htex2	SLC30A1	2
cplx_HOMOTRIMER_SLC31A1	protein_SLC31A1	pm	AG1tec;CU1tec	SLC31A1	3
cplx_HOMODIMER_SLC39A10	protein_SLC39A10	pm	ZN2t	SLC39A10	2
cplx_HOMODIMER_SLC39A8	protein_SLC39A8	pm	CD2_2HCO3t;COBALT2_2HCO3t;FE2_2HCO3t;MN2_2HCO3t;ZN2_2HCO3t;ZN2_HCO3_SELNIt	SLC39A8	2
cplx_HETERODIMER_SLC7A5_SLC3A2	protein_SLC3A2;protein_SLC7A5	pm	CYStec;HCYSte;METtec;PHEtec;2ABUTtec;ALAtec;ASNtec;CYSIt;GLNtec;GLYtec;HIStec;ILEtec;LEUtec;LHCYSTINt;LKYNRtr;PROtec;SERtec;TETIODTHYt2;THRtec;TRIIODTHYt2;TRPtec;TYRtec;VALtec;ALAASNex;ALACYSex;ALAGLNex;ALAGLYex;ALAILEex;ALALEUex;ALAMETex;ALAPHEex;ALAPROex;ALASERex;ALATHRex;ALATRPex;ALATYRex;ALAVALex;ASNCYSex;ASNGLNex;ASNGLYex;ASNILEex;ASNLEUex;ASNMETex;ASNPHEex;ASNPROex;ASNSERex;ASNTHRex;ASNTRPex;ASNTYRex;ASNVALex;CYSGLNex;CYSGLYex;CYSILEex;CYSMETex;CYSPHEex;CYSPROex;CYSSERex;CYSTHRex;CYSTRPex;CYSTYRex;CYSVALex;DIIODTHYt2;GLNGLYex;GLNILEex;GLNLEUex;GLNMETex;GLNPHEex;GLNPROex;GLNSERex;GLNTHRex;GLNTRPex;GLNTYRex;GLNVALex;GLYILEex;GLYLEUex;GLYMETex;GLYPHEex;GLYPROex;GLYSERex;GLYTHRex;GLYTRPex;GLYTYRex;GLYVALex;HSERALAex;HSERASNex;HSERCYSex;HSERGLNex;HSERGLYex;HSERILEex;HSERLEUex;HSERMETex;HSERPHEex;HSERPROex;HSERSERex;HSERTHRex;HSERTRPex;HSERTYRex;HSERVALex;ILELEUex;ILEMETex;ILEPHEex;ILEPROex;ILESERex;ILETHRex;ILETRPex;ILETYRex;ILEVALex;LEULDOPAex;LEUMETex;LEUPHEex;LEUPROex;LEUSERex;LEUTHRex;LEUTRPex;LEUTYRex;LEUVALex;METPHEex;METPROex;METSERex;METTHRex;METTRPex;METTYRex;METVALex;PHEPROex;PHESERex;PHETHRex;PHETRPex;PHETYRex;PHEVALex;PROSERex;PROTHRex;PROTRPex;PROTYRex;PROVALex;SERTHRex;SERTRPex;SERTYRex;SERVALex;THRTRPex;THRTYRex;THRVALex;TRPHLKYNR;TRPTYRex;TRPVALex;TYRVALex	SLC3A2;SLC7A5	1;1
cplx_HETERODIMER_SLC7A6_SLC3A2	protein_SLC3A2;protein_SLC7A6	pm	ADMARGARGtex;ADMARGCITRtex;ADMARGHIStex;ADMARGLYStex;ADMARGORNtex;ALAADMARGNaEx;ALAARGNaEx;ALACITRNaEx;ALALYSNaEx;ALAMMARGNaEx;ALAORNNaEx;ARGCITRtex;ARGHIStex;ARGLYStex;ARGORNtex;ASNADMARGNaEx;ASNARGNaEx;ASNCITRNaEx;ASNLYSNaEx;ASNMMARGNaEx;ASNORNNaEx;CYSADMARGNaEx;CYSARGNaEx;CYSCITRNaEx;CYSLYSNaEx;CYSMMARGNaEx;CYSORNNaEx;GLNADMARGNaEx;GLNARGNaEx;GLNCITRNaEx;GLNLYSNaEx;GLNMMARGNaEx;GLNORNNaEx;GLYADMARGNaEx;GLYARGNaEx;GLYCITRNaEx;GLYLYSNaEx;GLYMMARGNaEx;GLYORNNaEx;HCYSADMARGNaEx;HCYSARGNaEx;HCYSCITRNaEx;HCYSLYSNaEx;HCYSMMARGNaEx;HCYSORNNaEx;HISADMARGNaEx;HISARGNaEx;HISCITRNaEx;HISCITRtex;HISLYSNaEx;HISLYStex;HISMMARGNaEx;HISORNNaEx;HISORNtex;ILEADMARGNaEx;ILEARGNaEx;ILECITRNaEx;ILELYSNaEx;ILEMMARGNaEx;ILEORNNaEx;LEUADMARGNaEx;LEUARGNaEx;LEUCITRNaEx;LEULYSNaEx;LEUMMARGNaEx;LEUORNNaEx;LYSCITRtex;LYSORNtex;METADMARGNaEx;METARGNaEx;METCITRNaEx;METLYSNaEx;METMMARGNaEx;METORNNaEx;MMARGARGtex;MMARGCITRtex;MMARGHIStex;MMARGLYStex;MMARGORNtex;PHEADMARGNaEx;PHEARGNaEx;PHECITRNaEx;PHELYSNaEx;PHEMMARGNaEx;PHEORNNaEx;PROADMARGNaEx;PROARGNaEx;PROCITRNaEx;PROLYSNaEx;PROMMARGNaEx;PROORNNaEx;SERADMARGNaEx;SERARGNaEx;SERCITRNaEx;SERLYSNaEx;SERMMARGNaEx;SERORNNaEx;THRADMARGNaEx;THRARGNaEx;THRCITRNaEx;THRLYSNaEx;THRMMARGNaEx;THRORNNaEx;TRPADMARGNaEx;TRPARGNaEx;TRPCITRNaEx;TRPLYSNaEx;TRPMMARGNaEx;TRPORNNaEx;TYRADMARGNaEx;TYRARGNaEx;TYRCITRNaEx;TYRLYSNaEx;TYRMMARGNaEx;TYRORNNaEx;VALADMARGNaEx;VALARGNaEx;VALCITRNaEx;VALLYSNaEx;VALMMARGNaEx;VALORNNaEx;GLYALANaEx;LEUALANaEx;PHEALANaEx;VALALANaEx	SLC3A2;SLC7A6	1;1
cplx_MONOMER_SLC40A1	protein_SLC40A1	pm	FE2t;COBALT2te	SLC40A1	1
cplx_MONOMER_SLC41A1	protein_SLC41A1	pm	MG2NAtex2	SLC41A1	1		ASSUMED MONOMER
cplx_MONOMER_SLC43A1	protein_SLC43A1	pm	CYStec;HCYSte;METtec;PHEtec;2ABUTtec;ALAtec;ASNtec;CYSIt;GLNtec;GLYtec;HIStec;ILEtec;LEUtec;LHCYSTINt;LKYNRtr;PROtec;SERtec;THRtec;TRPtec;TYRtec;VALtec;DLEUtec	SLC43A1	1		ASSUMED MONOMER
cplx_MONOMER_SLC43A2	protein_SLC43A2	pm	CYStec;HCYSte;METtec;PHEtec;2ABUTtec;ALAtec;ASNtec;CYSIt;GLNtec;GLYtec;HIStec;ILEtec;LEUtec;LHCYSTINt;LKYNRtr;PROtec;SERtec;THRtec;TRPtec;TYRtec;VALtec	SLC43A2	1		ASSUMED MONOMER
cplx_MONOMER_SLC43A3	protein_SLC43A3	pm	ADEt;HYXNt;AICt;GUAt;THYMt;URAt	SLC43A3	1		ASSUMED MONOMER
cplx_MONOMER_SLC44A1	protein_SLC44A1	pm	ETHAt;CHOLtec	SLC44A1	1		ASSUMED MONOMER
cplx_MONOMER_SLC44A2	protein_SLC44A2	pm	ETHAt;CHOLtec	SLC44A2	1		ASSUMED MONOMER
cplx_HOMODIMER_SLC4A1	protein_SLC4A1	pm	HCO3_Cltex;ARSNA_Cltex;CYS_Cltex;Cl_PItex;FOR_Cltex;GLXCLtex;GLYCTCLtex;GLY_Cltex;HMOBD_Cltex;NO2_Cltex;NO3_Cltex;O2S_Cltex;ONOO_Cltex;SELNI_Cltex;SER_Cltex;SH1_Cltex;Cl_OH1tex;LLAC_Cltex;NACCYS_Cltex;PYR_Cltex	SLC4A1	2
