#TCID	Subfamily	Family	Fam_abbreviation	Superfamily
2.A.129.1.8	2.A.129.1	2.A.129	LST	Transporter-Opsin-G protein-coupled receptor (TOG) Superfamily
2.A.129.1.9	2.A.129.1	2.A.129	LST	Transporter-Opsin-G protein-coupled receptor (TOG) Superfamily
2.A.129.2.1	2.A.129.2	2.A.129	LST	Transporter-Opsin-G protein-coupled receptor (TOG) Superfamily
2.A.129.2.2	2.A.129.2	2.A.129	LST	Transporter-Opsin-G protein-coupled receptor (TOG) Superfamily
2.A.129.2.3	2.A.129.2	2.A.129	LST	Transporter-Opsin-G protein-coupled receptor (TOG) Superfamily
2.A.129.2.4	2.A.129.2	2.A.129	LST	Transporter-Opsin-G protein-coupled receptor (TOG) Superfamily
2.A.13.1.1	2.A.13.1	2.A.13	Dcu	IT Superfamily
2.A.13.1.2	2.A.13.1	2.A.13	Dcu	IT Superfamily
2.A.13.1.3	2.A.13.1	2.A.13	Dcu	IT Superfamily
2.A.13.1.4	2.A.13.1	2.A.13	Dcu	IT Superfamily
2.A.13.1.5	2.A.13.1	2.A.13	Dcu	IT Superfamily
2.A.13.1.6	2.A.13.1	2.A.13	Dcu	IT Superfamily
2.A.13.2.1	2.A.13.2	2.A.13	Dcu	IT Superfamily
2.A.131.1.1	2.A.131.1	2.A.131	ABCDE	LysE Superfamily
2.A.131.1.2	2.A.131.1	2.A.131	ABCDE	LysE Superfamily
2.A.131.1.3	2.A.131.1	2.A.131	ABCDE	LysE Superfamily
2.A.131.1.4	2.A.131.1	2.A.131	ABCDE	LysE Superfamily
2.A.131.1.5	2.A.131.1	2.A.131	ABCDE	LysE Superfamily
2.A.131.1.6	2.A.131.1	2.A.131	ABCDE	LysE Superfamily
2.A.131.1.7	2.A.131.1	2.A.131	ABCDE	LysE Superfamily
2.A.14.1.1	2.A.14.1	2.A.14	LctP	IT Superfamily
2.A.14.1.2	2.A.14.1	2.A.14	LctP	IT Superfamily
2.A.14.1.3	2.A.14.1	2.A.14	LctP	IT Superfamily
2.A.14.1.4	2.A.14.1	2.A.14	LctP	IT Superfamily
2.A.14.2.1	2.A.14.2	2.A.14	LctP	IT Superfamily
2.A.14.2.2	2.A.14.2	2.A.14	LctP	IT Superfamily
2.A.15.1.1	2.A.15.1	2.A.15	BCCT	APC Superfamily
2.A.15.1.10	2.A.15.1	2.A.15	BCCT	APC Superfamily
2.A.15.1.11	2.A.15.1	2.A.15	BCCT	APC Superfamily
2.A.15.1.12	2.A.15.1	2.A.15	BCCT	APC Superfamily
2.A.15.1.13	2.A.15.1	2.A.15	BCCT	APC Superfamily
2.A.15.1.2	2.A.15.1	2.A.15	BCCT	APC Superfamily
2.A.15.1.3	2.A.15.1	2.A.15	BCCT	APC Superfamily
2.A.15.1.4	2.A.15.1	2.A.15	BCCT	APC Superfamily
2.A.15.1.5	2.A.15.1	2.A.15	BCCT	APC Superfamily
2.A.15.1.6	2.A.15.1	2.A.15	BCCT	APC Superfamily
2.A.15.1.7	2.A.15.1	2.A.15	BCCT	APC Superfamily
2.A.15.1.8	2.A.15.1	2.A.15	BCCT	APC Superfamily
2.A.15.1.9	2.A.15.1	2.A.15	BCCT	APC Superfamily
2.A.15.2.1	2.A.15.2	2.A.15	BCCT	APC Superfamily
2.A.15.2.2	2.A.15.2	2.A.15	BCCT	APC Superfamily
2.A.15.2.3	2.A.15.2	2.A.15	BCCT	APC Superfamily
2.A.17.1.1	2.A.17.1	2.A.17	POT/PTR	Major Facilitator (MFS) Superfamily
2.A.17.1.2	2.A.17.1	2.A.17	POT/PTR	Major Facilitator (MFS) Superfamily
2.A.17.1.3	2.A.17.1	2.A.17	POT/PTR	Major Facilitator (MFS) Superfamily
2.A.17.1.4	2.A.17.1	2.A.17	POT/PTR	Major Facilitator (MFS) Superfamily
2.A.17.1.5	2.A.17.1	2.A.17	POT/PTR	Major Facilitator (MFS) Superfamily
2.A.17.1.6	2.A.17.1	2.A.17	POT/PTR	Major Facilitator (MFS) Superfamily
2.A.17.1.7	2.A.17.1	2.A.17	POT/PTR	Major Facilitator (MFS) Superfamily
2.A.17.1.8	2.A.17.1	2.A.17	POT/PTR	Major Facilitator (MFS) Superfamily
2.A.17.2.1	2.A.17.2	2.A.17	POT/PTR	Major Facilitator (MFS) Superfamily
2.A.17.2.2	2.A.17.2	2.A.17	POT/PTR	Major Facilitator (MFS) Superfamily
2.A.17.2.3	2.A.17.2	2.A.17	POT/PTR	Major Facilitator (MFS) Superfamily
2.A.17.2.4	2.A.17.2	2.A.17	POT/PTR	Major Facilitator (MFS) Superfamily
2.A.17.2.5	2.A.17.2	2.A.17	POT/PTR	Major Facilitator (MFS) Superfamily
2.A.17.3.1	2.A.17.3	2.A.17	POT/PTR	Major Facilitator (MFS) Superfamily
2.A.17.3.10	2.A.17.3	2.A.17	POT/PTR	Major Facilitator (MFS) Superfamily
2.A.17.3.11	2.A.17.3	2.A.17	POT/PTR	Major Facilitator (MFS) Superfamily
2.A.17.3.12	2.A.17.3	2.A.17	POT/PTR	Major Facilitator (MFS) Superfamily
2.A.17.3.13	2.A.17.3	2.A.17	POT/PTR	Major Facilitator (MFS) Superfamily
2.A.17.3.14	2.A.17.3	2.A.17	POT/PTR	Major Facilitator (MFS) Superfamily
2.A.17.3.15	2.A.17.3	2.A.17	POT/PTR	Major Facilitator (MFS) Superfamily
2.A.17.3.16	2.A.17.3	2.A.17	POT/PTR	Major Facilitator (MFS) Superfamily
2.A.17.3.17	2.A.17.3	2.A.17	POT/PTR	Major Facilitator (MFS) Superfamily
2.A.17.3.18	2.A.17.3	2.A.17	POT/PTR	Major Facilitator (MFS) Superfamily
2.A.17.3.19	2.A.17.3	2.A.17	POT/PTR	Major Facilitator (MFS) Superfamily
2.A.17.3.2	2.A.17.3	2.A.17	POT/PTR	Major Facilitator (MFS) Superfamily
2.A.17.3.20	2.A.17.3	2.A.17	POT/PTR	Major Facilitator (MFS) Superfamily
2.A.17.3.21	2.A.17.3	2.A.17	POT/PTR	Major Facilitator (MFS) Superfamily
2.A.17.3.22	2.A.17.3	2.A.17	POT/PTR	Major Facilitator (MFS) Superfamily
2.A.17.3.23	2.A.17.3	2.A.17	POT/PTR	Major Facilitator (MFS) Superfamily
2.A.17.3.24	2.A.17.3	2.A.17	POT/PTR	Major Facilitator (MFS) Superfamily
2.A.17.3.25	2.A.17.3	2.A.17	POT/PTR	Major Facilitator (MFS) Superfamily
2.A.17.3.26	2.A.17.3	2.A.17	POT/PTR	Major Facilitator (MFS) Superfamily
2.A.17.3.3	2.A.17.3	2.A.17	POT/PTR	Major Facilitator (MFS) Superfamily
2.A.17.3.4	2.A.17.3	2.A.17	POT/PTR	Major Facilitator (MFS) Superfamily
2.A.17.3.5	2.A.17.3	2.A.17	POT/PTR	Major Facilitator (MFS) Superfamily
2.A.17.3.6	2.A.17.3	2.A.17	POT/PTR	Major Facilitator (MFS) Superfamily
2.A.17.3.7	2.A.17.3	2.A.17	POT/PTR	Major Facilitator (MFS) Superfamily
2.A.17.3.8	2.A.17.3	2.A.17	POT/PTR	Major Facilitator (MFS) Superfamily
2.A.17.3.9	2.A.17.3	2.A.17	POT/PTR	Major Facilitator (MFS) Superfamily
2.A.17.4.1	2.A.17.4	2.A.17	POT/PTR	Major Facilitator (MFS) Superfamily
2.A.17.4.10	2.A.17.4	2.A.17	POT/PTR	Major Facilitator (MFS) Superfamily
2.A.17.4.11	2.A.17.4	2.A.17	POT/PTR	Major Facilitator (MFS) Superfamily
2.A.17.4.12	2.A.17.4	2.A.17	POT/PTR	Major Facilitator (MFS) Superfamily
2.A.17.4.2	2.A.17.4	2.A.17	POT/PTR	Major Facilitator (MFS) Superfamily
2.A.17.4.3	2.A.17.4	2.A.17	POT/PTR	Major Facilitator (MFS) Superfamily
2.A.17.4.4	2.A.17.4	2.A.17	POT/PTR	Major Facilitator (MFS) Superfamily
2.A.17.4.5	2.A.17.4	2.A.17	POT/PTR	Major Facilitator (MFS) Superfamily
2.A.17.4.6	2.A.17.4	2.A.17	POT/PTR	Major Facilitator (MFS) Superfamily
2.A.17.4.7	2.A.17.4	2.A.17	POT/PTR	Major Facilitator (MFS) Superfamily
2.A.17.4.8	2.A.17.4	2.A.17	POT/PTR	Major Facilitator (MFS) Superfamily
2.A.17.4.9	2.A.17.4	2.A.17	POT/PTR	Major Facilitator (MFS) Superfamily
2.A.18.1.1	2.A.18.1	2.A.18	AAAP	APC Superfamily
2.A.18.10.1	2.A.18.10	2.A.18	AAAP	APC Superfamily
2.A.18.10.2	2.A.18.10	2.A.18	AAAP	APC Superfamily
2.A.18.10.3	2.A.18.10	2.A.18	AAAP	APC Superfamily
2.A.18.10.4	2.A.18.10	2.A.18	AAAP	APC Superfamily
2.A.18.2.1	2.A.18.2	2.A.18	AAAP	APC Superfamily
2.A.18.2.10	2.A.18.2	2.A.18	AAAP	APC Superfamily
2.A.18.2.11	2.A.18.2	2.A.18	AAAP	APC Superfamily
2.A.18.2.12	2.A.18.2	2.A.18	AAAP	APC Superfamily
2.A.18.2.2	2.A.18.2	2.A.18	AAAP	APC Superfamily
2.A.18.2.3	2.A.18.2	2.A.18	AAAP	APC Superfamily
2.A.18.2.4	2.A.18.2	2.A.18	AAAP	APC Superfamily
2.A.18.2.5	2.A.18.2	2.A.18	AAAP	APC Superfamily
2.A.18.2.6	2.A.18.2	2.A.18	AAAP	APC Superfamily
2.A.18.2.7	2.A.18.2	2.A.18	AAAP	APC Superfamily
2.A.18.2.8	2.A.18.2	2.A.18	AAAP	APC Superfamily
2.A.18.2.9	2.A.18.2	2.A.18	AAAP	APC Superfamily
2.A.18.3.1	2.A.18.3	2.A.18	AAAP	APC Superfamily
2.A.18.3.2	2.A.18.3	2.A.18	AAAP	APC Superfamily
2.A.18.3.3	2.A.18.3	2.A.18	AAAP	APC Superfamily
2.A.18.4.1	2.A.18.4	2.A.18	AAAP	APC Superfamily
2.A.18.4.2	2.A.18.4	2.A.18	AAAP	APC Superfamily
2.A.18.5.1	2.A.18.5	2.A.18	AAAP	APC Superfamily
2.A.18.5.2	2.A.18.5	2.A.18	AAAP	APC Superfamily
2.A.18.5.3	2.A.18.5	2.A.18	AAAP	APC Superfamily
2.A.18.5.4	2.A.18.5	2.A.18	AAAP	APC Superfamily
2.A.18.5.5	2.A.18.5	2.A.18	AAAP	APC Superfamily
2.A.18.6.1	2.A.18.6	2.A.18	AAAP	APC Superfamily
2.A.18.6.10	2.A.18.6	2.A.18	AAAP	APC Superfamily
2.A.18.6.11	2.A.18.6	2.A.18	AAAP	APC Superfamily
2.A.18.6.12	2.A.18.6	2.A.18	AAAP	APC Superfamily
2.A.18.6.13	2.A.18.6	2.A.18	AAAP	APC Superfamily
2.A.18.6.14	2.A.18.6	2.A.18	AAAP	APC Superfamily
2.A.18.6.15	2.A.18.6	2.A.18	AAAP	APC Superfamily
2.A.18.6.16	2.A.18.6	2.A.18	AAAP	APC Superfamily
2.A.18.6.17	2.A.18.6	2.A.18	AAAP	APC Superfamily
2.A.18.6.18	2.A.18.6	2.A.18	AAAP	APC Superfamily
2.A.18.6.19	2.A.18.6	2.A.18	AAAP	APC Superfamily
2.A.18.6.2	2.A.18.6	2.A.18	AAAP	APC Superfamily
2.A.18.6.20	2.A.18.6	2.A.18	AAAP	APC Superfamily
2.A.18.6.21	2.A.18.6	2.A.18	AAAP	APC Superfamily
2.A.18.6.22	2.A.18.6	2.A.18	AAAP	APC Superfamily
2.A.18.6.23	2.A.18.6	2.A.18	AAAP	APC Superfamily
2.A.18.6.24	2.A.18.6	2.A.18	AAAP	APC Superfamily
2.A.18.6.25	2.A.18.6	2.A.18	AAAP	APC Superfamily
2.A.18.6.3	2.A.18.6	2.A.18	AAAP	APC Superfamily
2.A.18.6.4	2.A.18.6	2.A.18	AAAP	APC Superfamily
2.A.18.6.5	2.A.18.6	2.A.18	AAAP	APC Superfamily
2.A.18.6.6	2.A.18.6	2.A.18	AAAP	APC Superfamily
2.A.18.6.7	2.A.18.6	2.A.18	AAAP	APC Superfamily
2.A.18.6.8	2.A.18.6	2.A.18	AAAP	APC Superfamily
2.A.18.6.9	2.A.18.6	2.A.18	AAAP	APC Superfamily
2.A.18.7.1	2.A.18.7	2.A.18	AAAP	APC Superfamily
2.A.18.7.2	2.A.18.7	2.A.18	AAAP	APC Superfamily
2.A.18.7.3	2.A.18.7	2.A.18	AAAP	APC Superfamily
2.A.18.7.4	2.A.18.7	2.A.18	AAAP	APC Superfamily
2.A.18.7.5	2.A.18.7	2.A.18	AAAP	APC Superfamily
2.A.18.8.1	2.A.18.8	2.A.18	AAAP	APC Superfamily
2.A.18.8.2	2.A.18.8	2.A.18	AAAP	APC Superfamily
2.A.18.8.3	2.A.18.8	2.A.18	AAAP	APC Superfamily
2.A.18.8.4	2.A.18.8	2.A.18	AAAP	APC Superfamily
2.A.18.8.5	2.A.18.8	2.A.18	AAAP	APC Superfamily
2.A.18.8.6	2.A.18.8	2.A.18	AAAP	APC Superfamily
2.A.18.8.7	2.A.18.8	2.A.18	AAAP	APC Superfamily
2.A.18.8.8	2.A.18.8	2.A.18	AAAP	APC Superfamily
2.A.18.8.9	2.A.18.8	2.A.18	AAAP	APC Superfamily
2.A.18.9.1	2.A.18.9	2.A.18	AAAP	APC Superfamily
2.A.18.9.2	2.A.18.9	2.A.18	AAAP	APC Superfamily
2.A.19.1.1	2.A.19.1	2.A.19	CaCA	Cation Diffusion Facilitator  (CDF) Superfamily
2.A.19.10.1	2.A.19.10	2.A.19	CaCA	Cation Diffusion Facilitator  (CDF) Superfamily
2.A.19.10.2	2.A.19.10	2.A.19	CaCA	Cation Diffusion Facilitator  (CDF) Superfamily
2.A.19.2.1	2.A.19.2	2.A.19	CaCA	Cation Diffusion Facilitator  (CDF) Superfamily
2.A.19.2.10	2.A.19.2	2.A.19	CaCA	Cation Diffusion Facilitator  (CDF) Superfamily
2.A.19.2.11	2.A.19.2	2.A.19	CaCA	Cation Diffusion Facilitator  (CDF) Superfamily
2.A.19.2.12	2.A.19.2	2.A.19	CaCA	Cation Diffusion Facilitator  (CDF) Superfamily
2.A.19.2.2	2.A.19.2	2.A.19	CaCA	Cation Diffusion Facilitator  (CDF) Superfamily
2.A.19.2.3	2.A.19.2	2.A.19	CaCA	Cation Diffusion Facilitator  (CDF) Superfamily
2.A.19.2.4	2.A.19.2	2.A.19	CaCA	Cation Diffusion Facilitator  (CDF) Superfamily
2.A.19.2.5	2.A.19.2	2.A.19	CaCA	Cation Diffusion Facilitator  (CDF) Superfamily
2.A.19.2.6	2.A.19.2	2.A.19	CaCA	Cation Diffusion Facilitator  (CDF) Superfamily
2.A.19.2.7	2.A.19.2	2.A.19	CaCA	Cation Diffusion Facilitator  (CDF) Superfamily
2.A.19.2.8	2.A.19.2	2.A.19	CaCA	Cation Diffusion Facilitator  (CDF) Superfamily
2.A.19.2.9	2.A.19.2	2.A.19	CaCA	Cation Diffusion Facilitator  (CDF) Superfamily
2.A.19.3.1	2.A.19.3	2.A.19	CaCA	Cation Diffusion Facilitator  (CDF) Superfamily
2.A.19.3.2	2.A.19.3	2.A.19	CaCA	Cation Diffusion Facilitator  (CDF) Superfamily
2.A.19.3.3	2.A.19.3	2.A.19	CaCA	Cation Diffusion Facilitator  (CDF) Superfamily
2.A.19.3.4	2.A.19.3	2.A.19	CaCA	Cation Diffusion Facilitator  (CDF) Superfamily
2.A.19.3.5	2.A.19.3	2.A.19	CaCA	Cation Diffusion Facilitator  (CDF) Superfamily
2.A.19.4.1	2.A.19.4	2.A.19	CaCA	Cation Diffusion Facilitator  (CDF) Superfamily
2.A.19.4.10	2.A.19.4	2.A.19	CaCA	Cation Diffusion Facilitator  (CDF) Superfamily
2.A.19.4.11	2.A.19.4	2.A.19	CaCA	Cation Diffusion Facilitator  (CDF) Superfamily
2.A.19.4.12	2.A.19.4	2.A.19	CaCA	Cation Diffusion Facilitator  (CDF) Superfamily
2.A.19.4.13	2.A.19.4	2.A.19	CaCA	Cation Diffusion Facilitator  (CDF) Superfamily
2.A.19.4.14	2.A.19.4	2.A.19	CaCA	Cation Diffusion Facilitator  (CDF) Superfamily
2.A.19.4.15	2.A.19.4	2.A.19	CaCA	Cation Diffusion Facilitator  (CDF) Superfamily
2.A.19.4.16	2.A.19.4	2.A.19	CaCA	Cation Diffusion Facilitator  (CDF) Superfamily
2.A.19.4.2	2.A.19.4	2.A.19	CaCA	Cation Diffusion Facilitator  (CDF) Superfamily
2.A.19.4.3	2.A.19.4	2.A.19	CaCA	Cation Diffusion Facilitator  (CDF) Superfamily
2.A.19.4.4	2.A.19.4	2.A.19	CaCA	Cation Diffusion Facilitator  (CDF) Superfamily
2.A.19.4.5	2.A.19.4	2.A.19	CaCA	Cation Diffusion Facilitator  (CDF) Superfamily
2.A.19.4.6	2.A.19.4	2.A.19	CaCA	Cation Diffusion Facilitator  (CDF) Superfamily
2.A.19.4.7	2.A.19.4	2.A.19	CaCA	Cation Diffusion Facilitator  (CDF) Superfamily
2.A.19.4.8	2.A.19.4	2.A.19	CaCA	Cation Diffusion Facilitator  (CDF) Superfamily
2.A.19.4.9	2.A.19.4	2.A.19	CaCA	Cation Diffusion Facilitator  (CDF) Superfamily
2.A.19.5.1	2.A.19.5	2.A.19	CaCA	Cation Diffusion Facilitator  (CDF) Superfamily
2.A.19.5.2	2.A.19.5	2.A.19	CaCA	Cation Diffusion Facilitator  (CDF) Superfamily
2.A.19.5.3	2.A.19.5	2.A.19	CaCA	Cation Diffusion Facilitator  (CDF) Superfamily
2.A.19.5.4	2.A.19.5	2.A.19	CaCA	Cation Diffusion Facilitator  (CDF) Superfamily
2.A.19.6.1	2.A.19.6	2.A.19	CaCA	Cation Diffusion Facilitator  (CDF) Superfamily
2.A.19.7.1	2.A.19.7	2.A.19	CaCA	Cation Diffusion Facilitator  (CDF) Superfamily
2.A.19.7.2	2.A.19.7	2.A.19	CaCA	Cation Diffusion Facilitator  (CDF) Superfamily
2.A.19.8.1	2.A.19.8	2.A.19	CaCA	Cation Diffusion Facilitator  (CDF) Superfamily
2.A.19.8.2	2.A.19.8	2.A.19	CaCA	Cation Diffusion Facilitator  (CDF) Superfamily
2.A.19.9.1	2.A.19.9	2.A.19	CaCA	Cation Diffusion Facilitator  (CDF) Superfamily
2.A.19.9.2	2.A.19.9	2.A.19	CaCA	Cation Diffusion Facilitator  (CDF) Superfamily
2.A.2.1.1	2.A.2.1	2.A.2	GPH	Major Facilitator (MFS) Superfamily
2.A.2.1.2	2.A.2.1	2.A.2	GPH	Major Facilitator (MFS) Superfamily
2.A.2.1.3	2.A.2.1	2.A.2	GPH	Major Facilitator (MFS) Superfamily
2.A.2.2.1	2.A.2.2	2.A.2	GPH	Major Facilitator (MFS) Superfamily
2.A.2.2.2	2.A.2.2	2.A.2	GPH	Major Facilitator (MFS) Superfamily
2.A.2.2.3	2.A.2.2	2.A.2	GPH	Major Facilitator (MFS) Superfamily
2.A.2.3.1	2.A.2.3	2.A.2	GPH	Major Facilitator (MFS) Superfamily
2.A.2.3.10	2.A.2.3	2.A.2	GPH	Major Facilitator (MFS) Superfamily
2.A.2.3.11	2.A.2.3	2.A.2	GPH	Major Facilitator (MFS) Superfamily
2.A.2.3.12	2.A.2.3	2.A.2	GPH	Major Facilitator (MFS) Superfamily
2.A.2.3.13	2.A.2.3	2.A.2	GPH	Major Facilitator (MFS) Superfamily
2.A.2.3.14	2.A.2.3	2.A.2	GPH	Major Facilitator (MFS) Superfamily
2.A.2.3.15	2.A.2.3	2.A.2	GPH	Major Facilitator (MFS) Superfamily
2.A.2.3.16	2.A.2.3	2.A.2	GPH	Major Facilitator (MFS) Superfamily
2.A.2.3.17	2.A.2.3	2.A.2	GPH	Major Facilitator (MFS) Superfamily
2.A.2.3.2	2.A.2.3	2.A.2	GPH	Major Facilitator (MFS) Superfamily
2.A.2.3.3	2.A.2.3	2.A.2	GPH	Major Facilitator (MFS) Superfamily
2.A.2.3.4	2.A.2.3	2.A.2	GPH	Major Facilitator (MFS) Superfamily
2.A.2.3.5	2.A.2.3	2.A.2	GPH	Major Facilitator (MFS) Superfamily
2.A.2.3.6	2.A.2.3	2.A.2	GPH	Major Facilitator (MFS) Superfamily
2.A.2.3.7	2.A.2.3	2.A.2	GPH	Major Facilitator (MFS) Superfamily
2.A.2.3.8	2.A.2.3	2.A.2	GPH	Major Facilitator (MFS) Superfamily
2.A.2.3.9	2.A.2.3	2.A.2	GPH	Major Facilitator (MFS) Superfamily
2.A.2.4.1	2.A.2.4	2.A.2	GPH	Major Facilitator (MFS) Superfamily
2.A.2.4.10	2.A.2.4	2.A.2	GPH	Major Facilitator (MFS) Superfamily
2.A.2.4.11	2.A.2.4	2.A.2	GPH	Major Facilitator (MFS) Superfamily
2.A.2.4.12	2.A.2.4	2.A.2	GPH	Major Facilitator (MFS) Superfamily
2.A.2.4.13	2.A.2.4	2.A.2	GPH	Major Facilitator (MFS) Superfamily
2.A.2.4.14	2.A.2.4	2.A.2	GPH	Major Facilitator (MFS) Superfamily
2.A.2.4.15	2.A.2.4	2.A.2	GPH	Major Facilitator (MFS) Superfamily
2.A.2.4.16	2.A.2.4	2.A.2	GPH	Major Facilitator (MFS) Superfamily
2.A.2.4.2	2.A.2.4	2.A.2	GPH	Major Facilitator (MFS) Superfamily
2.A.2.4.3	2.A.2.4	2.A.2	GPH	Major Facilitator (MFS) Superfamily
2.A.2.4.4	2.A.2.4	2.A.2	GPH	Major Facilitator (MFS) Superfamily
2.A.2.4.5	2.A.2.4	2.A.2	GPH	Major Facilitator (MFS) Superfamily
2.A.2.4.6	2.A.2.4	2.A.2	GPH	Major Facilitator (MFS) Superfamily
2.A.2.4.7	2.A.2.4	2.A.2	GPH	Major Facilitator (MFS) Superfamily
2.A.2.4.8	2.A.2.4	2.A.2	GPH	Major Facilitator (MFS) Superfamily
2.A.2.4.9	2.A.2.4	2.A.2	GPH	Major Facilitator (MFS) Superfamily
2.A.2.5.1	2.A.2.5	2.A.2	GPH	Major Facilitator (MFS) Superfamily
2.A.2.5.2	2.A.2.5	2.A.2	GPH	Major Facilitator (MFS) Superfamily
2.A.2.6.2	2.A.2.6	2.A.2	GPH	Major Facilitator (MFS) Superfamily
2.A.2.6.3	2.A.2.6	2.A.2	GPH	Major Facilitator (MFS) Superfamily
2.A.2.7.1	2.A.2.7	2.A.2	GPH	Major Facilitator (MFS) Superfamily
2.A.2.7.2	2.A.2.7	2.A.2	GPH	Major Facilitator (MFS) Superfamily
2.A.2.7.3	2.A.2.7	2.A.2	GPH	Major Facilitator (MFS) Superfamily
2.A.21.1.1	2.A.21.1	2.A.21	SSS	APC Superfamily
2.A.21.2.1	2.A.21.2	2.A.21	SSS	APC Superfamily
2.A.21.2.2	2.A.21.2	2.A.21	SSS	APC Superfamily
2.A.21.2.3	2.A.21.2	2.A.21	SSS	APC Superfamily
2.A.21.2.4	2.A.21.2	2.A.21	SSS	APC Superfamily
2.A.21.2.5	2.A.21.2	2.A.21	SSS	APC Superfamily
2.A.21.2.6	2.A.21.2	2.A.21	SSS	APC Superfamily
2.A.21.2.7	2.A.21.2	2.A.21	SSS	APC Superfamily
2.A.21.3.1	2.A.21.3	2.A.21	SSS	APC Superfamily
2.A.21.3.10	2.A.21.3	2.A.21	SSS	APC Superfamily
2.A.21.3.11	2.A.21.3	2.A.21	SSS	APC Superfamily
2.A.21.3.12	2.A.21.3	2.A.21	SSS	APC Superfamily
2.A.21.3.13	2.A.21.3	2.A.21	SSS	APC Superfamily
2.A.21.3.14	2.A.21.3	2.A.21	SSS	APC Superfamily
2.A.21.3.15	2.A.21.3	2.A.21	SSS	APC Superfamily
2.A.21.3.16	2.A.21.3	2.A.21	SSS	APC Superfamily
2.A.21.3.17	2.A.21.3	2.A.21	SSS	APC Superfamily
2.A.21.3.18	2.A.21.3	2.A.21	SSS	APC Superfamily
2.A.21.3.19	2.A.21.3	2.A.21	SSS	APC Superfamily
2.A.21.3.2	2.A.21.3	2.A.21	SSS	APC Superfamily
2.A.21.3.20	2.A.21.3	2.A.21	SSS	APC Superfamily
2.A.21.3.21	2.A.21.3	2.A.21	SSS	APC Superfamily
2.A.21.3.22	2.A.21.3	2.A.21	SSS	APC Superfamily
2.A.21.3.23	2.A.21.3	2.A.21	SSS	APC Superfamily
2.A.21.3.24	2.A.21.3	2.A.21	SSS	APC Superfamily
2.A.21.3.25	2.A.21.3	2.A.21	SSS	APC Superfamily
2.A.21.3.3	2.A.21.3	2.A.21	SSS	APC Superfamily
2.A.21.3.4	2.A.21.3	2.A.21	SSS	APC Superfamily
2.A.21.3.5	2.A.21.3	2.A.21	SSS	APC Superfamily
2.A.21.3.6	2.A.21.3	2.A.21	SSS	APC Superfamily
2.A.21.3.7	2.A.21.3	2.A.21	SSS	APC Superfamily
2.A.21.3.8	2.A.21.3	2.A.21	SSS	APC Superfamily
2.A.21.3.9	2.A.21.3	2.A.21	SSS	APC Superfamily
2.A.21.4.1	2.A.21.4	2.A.21	SSS	APC Superfamily
2.A.21.4.2	2.A.21.4	2.A.21	SSS	APC Superfamily
2.A.21.5.1	2.A.21.5	2.A.21	SSS	APC Superfamily
2.A.21.5.2	2.A.21.5	2.A.21	SSS	APC Superfamily
2.A.21.5.3	2.A.21.5	2.A.21	SSS	APC Superfamily
2.A.21.5.4	2.A.21.5	2.A.21	SSS	APC Superfamily
2.A.21.5.5	2.A.21.5	2.A.21	SSS	APC Superfamily
2.A.21.5.6	2.A.21.5	2.A.21	SSS	APC Superfamily
2.A.21.5.7	2.A.21.5	2.A.21	SSS	APC Superfamily
2.A.21.5.8	2.A.21.5	2.A.21	SSS	APC Superfamily
2.A.21.6.1	2.A.21.6	2.A.21	SSS	APC Superfamily
2.A.21.6.2	2.A.21.6	2.A.21	SSS	APC Superfamily
2.A.21.6.3	2.A.21.6	2.A.21	SSS	APC Superfamily
2.A.21.6.4	2.A.21.6	2.A.21	SSS	APC Superfamily
2.A.21.6.5	2.A.21.6	2.A.21	SSS	APC Superfamily
2.A.21.6.6	2.A.21.6	2.A.21	SSS	APC Superfamily
2.A.21.7.1	2.A.21.7	2.A.21	SSS	APC Superfamily
2.A.21.7.2	2.A.21.7	2.A.21	SSS	APC Superfamily
2.A.21.7.3	2.A.21.7	2.A.21	SSS	APC Superfamily
2.A.21.7.4	2.A.21.7	2.A.21	SSS	APC Superfamily
2.A.21.7.5	2.A.21.7	2.A.21	SSS	APC Superfamily
2.A.21.8.1	2.A.21.8	2.A.21	SSS	APC Superfamily
2.A.21.8.2	2.A.21.8	2.A.21	SSS	APC Superfamily
2.A.21.8.3	2.A.21.8	2.A.21	SSS	APC Superfamily
2.A.21.9.1	2.A.21.9	2.A.21	SSS	APC Superfamily
2.A.21.9.2	2.A.21.9	2.A.21	SSS	APC Superfamily
2.A.22.1.1	2.A.22.1	2.A.22	NSS	APC Superfamily
2.A.22.1.10	2.A.22.1	2.A.22	NSS	APC Superfamily
2.A.22.1.11	2.A.22.1	2.A.22	NSS	APC Superfamily
2.A.22.1.12	2.A.22.1	2.A.22	NSS	APC Superfamily
2.A.22.1.2	2.A.22.1	2.A.22	NSS	APC Superfamily
2.A.22.1.3	2.A.22.1	2.A.22	NSS	APC Superfamily
2.A.22.1.4	2.A.22.1	2.A.22	NSS	APC Superfamily
2.A.22.1.5	2.A.22.1	2.A.22	NSS	APC Superfamily
2.A.22.1.6	2.A.22.1	2.A.22	NSS	APC Superfamily
2.A.22.1.7	2.A.22.1	2.A.22	NSS	APC Superfamily
2.A.22.1.8	2.A.22.1	2.A.22	NSS	APC Superfamily
2.A.22.1.9	2.A.22.1	2.A.22	NSS	APC Superfamily
2.A.22.2.1	2.A.22.2	2.A.22	NSS	APC Superfamily
