enzymes	enzyme	complexes	reactions	direction	compartment	complexes_keff	complex_keff	enzyme_keff
enzyme_5OXPROt2_fwd_pc	enzyme_5OXPROt2_fwd	cplx_HETEROTETRAMER_SLC16A1_BSG_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	5OXPROt2	forward	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_pc(344796.2536589566);cplx_HETEROTETRAMER_SLC16A7_BSG_pc(340108.3745661201);cplx_HETEROTETRAMER_SLC16A1_EMB_pc(330417.1377891245);cplx_HETEROTETRAMER_SLC16A7_EMB_pc(325661.5827768428);cplx_HOMODIMER_SLC16A1_pc(223564.07006191486);cplx_HOMODIMER_SLC16A7_pc(218138.08906035378)	344796.2536589566;340108.3745661201;330417.1377891245;325661.5827768428;223564.07006191486;218138.08906035378	234000.0
enzyme_5OXPROt2_rev_pc	enzyme_5OXPROt2_rev	cplx_HETEROTETRAMER_SLC16A1_BSG_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	5OXPROt2	reverse	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_pc(344796.2536589566);cplx_HETEROTETRAMER_SLC16A7_BSG_pc(340108.3745661201);cplx_HETEROTETRAMER_SLC16A1_EMB_pc(330417.1377891245);cplx_HETEROTETRAMER_SLC16A7_EMB_pc(325661.5827768428);cplx_HOMODIMER_SLC16A1_pc(223564.07006191486);cplx_HOMODIMER_SLC16A7_pc(218138.08906035378)	344796.2536589566;340108.3745661201;330417.1377891245;325661.5827768428;223564.07006191486;218138.08906035378	234000.0
enzyme_ACAC_ACtex_fwd_pc	enzyme_ACAC_ACtex_fwd	cplx_HETEROTETRAMER_SLC16A1_BSG_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	ACAC_ACtex	forward	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_pc(344796.2536589566);cplx_HETEROTETRAMER_SLC16A7_BSG_pc(340108.3745661201);cplx_HETEROTETRAMER_SLC16A1_EMB_pc(330417.1377891245);cplx_HETEROTETRAMER_SLC16A7_EMB_pc(325661.5827768428);cplx_HOMODIMER_SLC16A1_pc(223564.07006191486);cplx_HOMODIMER_SLC16A7_pc(218138.08906035378)	344796.2536589566;340108.3745661201;330417.1377891245;325661.5827768428;223564.07006191486;218138.08906035378	234000.0
enzyme_ACAC_ACtex_rev_pc	enzyme_ACAC_ACtex_rev	cplx_HETEROTETRAMER_SLC16A1_BSG_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	ACAC_ACtex	reverse	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_pc(344796.2536589566);cplx_HETEROTETRAMER_SLC16A7_BSG_pc(340108.3745661201);cplx_HETEROTETRAMER_SLC16A1_EMB_pc(330417.1377891245);cplx_HETEROTETRAMER_SLC16A7_EMB_pc(325661.5827768428);cplx_HOMODIMER_SLC16A1_pc(223564.07006191486);cplx_HOMODIMER_SLC16A7_pc(218138.08906035378)	344796.2536589566;340108.3745661201;330417.1377891245;325661.5827768428;223564.07006191486;218138.08906035378	234000.0
enzyme_ACAC_GLYCLTtex_fwd_pc	enzyme_ACAC_GLYCLTtex_fwd	cplx_HETEROTETRAMER_SLC16A1_BSG_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	ACAC_GLYCLTtex	forward	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_pc(344796.2536589566);cplx_HETEROTETRAMER_SLC16A7_BSG_pc(340108.3745661201);cplx_HETEROTETRAMER_SLC16A1_EMB_pc(330417.1377891245);cplx_HETEROTETRAMER_SLC16A7_EMB_pc(325661.5827768428);cplx_HOMODIMER_SLC16A1_pc(223564.07006191486);cplx_HOMODIMER_SLC16A7_pc(218138.08906035378)	344796.2536589566;340108.3745661201;330417.1377891245;325661.5827768428;223564.07006191486;218138.08906035378	234000.0
enzyme_ACAC_GLYCLTtex_rev_pc	enzyme_ACAC_GLYCLTtex_rev	cplx_HETEROTETRAMER_SLC16A1_BSG_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	ACAC_GLYCLTtex	reverse	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_pc(344796.2536589566);cplx_HETEROTETRAMER_SLC16A7_BSG_pc(340108.3745661201);cplx_HETEROTETRAMER_SLC16A1_EMB_pc(330417.1377891245);cplx_HETEROTETRAMER_SLC16A7_EMB_pc(325661.5827768428);cplx_HOMODIMER_SLC16A1_pc(223564.07006191486);cplx_HOMODIMER_SLC16A7_pc(218138.08906035378)	344796.2536589566;340108.3745661201;330417.1377891245;325661.5827768428;223564.07006191486;218138.08906035378	234000.0
enzyme_ACACt2_fwd_pc	enzyme_ACACt2_fwd	cplx_HETEROTETRAMER_SLC16A1_BSG_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	ACACt2	forward	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_pc(344796.2536589566);cplx_HETEROTETRAMER_SLC16A7_BSG_pc(340108.3745661201);cplx_HETEROTETRAMER_SLC16A1_EMB_pc(330417.1377891245);cplx_HETEROTETRAMER_SLC16A7_EMB_pc(325661.5827768428);cplx_HOMODIMER_SLC16A1_pc(223564.07006191486);cplx_HOMODIMER_SLC16A7_pc(218138.08906035378)	344796.2536589566;340108.3745661201;330417.1377891245;325661.5827768428;223564.07006191486;218138.08906035378	234000.0
enzyme_ACACt2_rev_pc	enzyme_ACACt2_rev	cplx_HETEROTETRAMER_SLC16A1_BSG_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	ACACt2	reverse	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_pc(344796.2536589566);cplx_HETEROTETRAMER_SLC16A7_BSG_pc(340108.3745661201);cplx_HETEROTETRAMER_SLC16A1_EMB_pc(330417.1377891245);cplx_HETEROTETRAMER_SLC16A7_EMB_pc(325661.5827768428);cplx_HOMODIMER_SLC16A1_pc(223564.07006191486);cplx_HOMODIMER_SLC16A7_pc(218138.08906035378)	344796.2536589566;340108.3745661201;330417.1377891245;325661.5827768428;223564.07006191486;218138.08906035378	234000.0
enzyme_AC_GLYCLTtex_fwd_pc	enzyme_AC_GLYCLTtex_fwd	cplx_HETEROTETRAMER_SLC16A1_BSG_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	AC_GLYCLTtex	forward	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_pc(344796.2536589566);cplx_HETEROTETRAMER_SLC16A7_BSG_pc(340108.3745661201);cplx_HETEROTETRAMER_SLC16A1_EMB_pc(330417.1377891245);cplx_HETEROTETRAMER_SLC16A7_EMB_pc(325661.5827768428);cplx_HOMODIMER_SLC16A1_pc(223564.07006191486);cplx_HOMODIMER_SLC16A7_pc(218138.08906035378)	344796.2536589566;340108.3745661201;330417.1377891245;325661.5827768428;223564.07006191486;218138.08906035378	234000.0
enzyme_AC_GLYCLTtex_rev_pc	enzyme_AC_GLYCLTtex_rev	cplx_HETEROTETRAMER_SLC16A1_BSG_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	AC_GLYCLTtex	reverse	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_pc(344796.2536589566);cplx_HETEROTETRAMER_SLC16A7_BSG_pc(340108.3745661201);cplx_HETEROTETRAMER_SLC16A1_EMB_pc(330417.1377891245);cplx_HETEROTETRAMER_SLC16A7_EMB_pc(325661.5827768428);cplx_HOMODIMER_SLC16A1_pc(223564.07006191486);cplx_HOMODIMER_SLC16A7_pc(218138.08906035378)	344796.2536589566;340108.3745661201;330417.1377891245;325661.5827768428;223564.07006191486;218138.08906035378	234000.0
enzyme_ACt2_fwd_pc	enzyme_ACt2_fwd	cplx_HETEROTETRAMER_SLC16A1_BSG_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	ACt2	forward	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_pc(344796.2536589566);cplx_HETEROTETRAMER_SLC16A7_BSG_pc(340108.3745661201);cplx_HETEROTETRAMER_SLC16A1_EMB_pc(330417.1377891245);cplx_HETEROTETRAMER_SLC16A7_EMB_pc(325661.5827768428);cplx_HOMODIMER_SLC16A1_pc(223564.07006191486);cplx_HOMODIMER_SLC16A7_pc(218138.08906035378)	344796.2536589566;340108.3745661201;330417.1377891245;325661.5827768428;223564.07006191486;218138.08906035378	234000.0
enzyme_ACt2_rev_pc	enzyme_ACt2_rev	cplx_HETEROTETRAMER_SLC16A1_BSG_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	ACt2	reverse	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_pc(344796.2536589566);cplx_HETEROTETRAMER_SLC16A7_BSG_pc(340108.3745661201);cplx_HETEROTETRAMER_SLC16A1_EMB_pc(330417.1377891245);cplx_HETEROTETRAMER_SLC16A7_EMB_pc(325661.5827768428);cplx_HOMODIMER_SLC16A1_pc(223564.07006191486);cplx_HOMODIMER_SLC16A7_pc(218138.08906035378)	344796.2536589566;340108.3745661201;330417.1377891245;325661.5827768428;223564.07006191486;218138.08906035378	234000.0
enzyme_BUT_ACACtex_fwd_pc	enzyme_BUT_ACACtex_fwd	cplx_HETEROTETRAMER_SLC16A1_BSG_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	BUT_ACACtex	forward	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_pc(344796.2536589566);cplx_HETEROTETRAMER_SLC16A7_BSG_pc(340108.3745661201);cplx_HETEROTETRAMER_SLC16A1_EMB_pc(330417.1377891245);cplx_HETEROTETRAMER_SLC16A7_EMB_pc(325661.5827768428);cplx_HOMODIMER_SLC16A1_pc(223564.07006191486);cplx_HOMODIMER_SLC16A7_pc(218138.08906035378)	344796.2536589566;340108.3745661201;330417.1377891245;325661.5827768428;223564.07006191486;218138.08906035378	234000.0
enzyme_BUT_ACACtex_rev_pc	enzyme_BUT_ACACtex_rev	cplx_HETEROTETRAMER_SLC16A1_BSG_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	BUT_ACACtex	reverse	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_pc(344796.2536589566);cplx_HETEROTETRAMER_SLC16A7_BSG_pc(340108.3745661201);cplx_HETEROTETRAMER_SLC16A1_EMB_pc(330417.1377891245);cplx_HETEROTETRAMER_SLC16A7_EMB_pc(325661.5827768428);cplx_HOMODIMER_SLC16A1_pc(223564.07006191486);cplx_HOMODIMER_SLC16A7_pc(218138.08906035378)	344796.2536589566;340108.3745661201;330417.1377891245;325661.5827768428;223564.07006191486;218138.08906035378	234000.0
enzyme_BUT_ACtex_fwd_pc	enzyme_BUT_ACtex_fwd	cplx_HETEROTETRAMER_SLC16A1_BSG_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	BUT_ACtex	forward	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_pc(344796.2536589566);cplx_HETEROTETRAMER_SLC16A7_BSG_pc(340108.3745661201);cplx_HETEROTETRAMER_SLC16A1_EMB_pc(330417.1377891245);cplx_HETEROTETRAMER_SLC16A7_EMB_pc(325661.5827768428);cplx_HOMODIMER_SLC16A1_pc(223564.07006191486);cplx_HOMODIMER_SLC16A7_pc(218138.08906035378)	344796.2536589566;340108.3745661201;330417.1377891245;325661.5827768428;223564.07006191486;218138.08906035378	234000.0
enzyme_BUT_ACtex_rev_pc	enzyme_BUT_ACtex_rev	cplx_HETEROTETRAMER_SLC16A1_BSG_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	BUT_ACtex	reverse	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_pc(344796.2536589566);cplx_HETEROTETRAMER_SLC16A7_BSG_pc(340108.3745661201);cplx_HETEROTETRAMER_SLC16A1_EMB_pc(330417.1377891245);cplx_HETEROTETRAMER_SLC16A7_EMB_pc(325661.5827768428);cplx_HOMODIMER_SLC16A1_pc(223564.07006191486);cplx_HOMODIMER_SLC16A7_pc(218138.08906035378)	344796.2536589566;340108.3745661201;330417.1377891245;325661.5827768428;223564.07006191486;218138.08906035378	234000.0
enzyme_BUT_GLYCLTtex_fwd_pc	enzyme_BUT_GLYCLTtex_fwd	cplx_HETEROTETRAMER_SLC16A1_BSG_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	BUT_GLYCLTtex	forward	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_pc(344796.2536589566);cplx_HETEROTETRAMER_SLC16A7_BSG_pc(340108.3745661201);cplx_HETEROTETRAMER_SLC16A1_EMB_pc(330417.1377891245);cplx_HETEROTETRAMER_SLC16A7_EMB_pc(325661.5827768428);cplx_HOMODIMER_SLC16A1_pc(223564.07006191486);cplx_HOMODIMER_SLC16A7_pc(218138.08906035378)	344796.2536589566;340108.3745661201;330417.1377891245;325661.5827768428;223564.07006191486;218138.08906035378	234000.0
enzyme_BUT_GLYCLTtex_rev_pc	enzyme_BUT_GLYCLTtex_rev	cplx_HETEROTETRAMER_SLC16A1_BSG_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	BUT_GLYCLTtex	reverse	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_pc(344796.2536589566);cplx_HETEROTETRAMER_SLC16A7_BSG_pc(340108.3745661201);cplx_HETEROTETRAMER_SLC16A1_EMB_pc(330417.1377891245);cplx_HETEROTETRAMER_SLC16A7_EMB_pc(325661.5827768428);cplx_HOMODIMER_SLC16A1_pc(223564.07006191486);cplx_HOMODIMER_SLC16A7_pc(218138.08906035378)	344796.2536589566;340108.3745661201;330417.1377891245;325661.5827768428;223564.07006191486;218138.08906035378	234000.0
enzyme_BUT_PPAtex_fwd_pc	enzyme_BUT_PPAtex_fwd	cplx_HETEROTETRAMER_SLC16A1_BSG_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	BUT_PPAtex	forward	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_pc(344796.2536589566);cplx_HETEROTETRAMER_SLC16A7_BSG_pc(340108.3745661201);cplx_HETEROTETRAMER_SLC16A1_EMB_pc(330417.1377891245);cplx_HETEROTETRAMER_SLC16A7_EMB_pc(325661.5827768428);cplx_HOMODIMER_SLC16A1_pc(223564.07006191486);cplx_HOMODIMER_SLC16A7_pc(218138.08906035378)	344796.2536589566;340108.3745661201;330417.1377891245;325661.5827768428;223564.07006191486;218138.08906035378	234000.0
enzyme_BUT_PPAtex_rev_pc	enzyme_BUT_PPAtex_rev	cplx_HETEROTETRAMER_SLC16A1_BSG_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	BUT_PPAtex	reverse	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_pc(344796.2536589566);cplx_HETEROTETRAMER_SLC16A7_BSG_pc(340108.3745661201);cplx_HETEROTETRAMER_SLC16A1_EMB_pc(330417.1377891245);cplx_HETEROTETRAMER_SLC16A7_EMB_pc(325661.5827768428);cplx_HOMODIMER_SLC16A1_pc(223564.07006191486);cplx_HOMODIMER_SLC16A7_pc(218138.08906035378)	344796.2536589566;340108.3745661201;330417.1377891245;325661.5827768428;223564.07006191486;218138.08906035378	234000.0
enzyme_BUTt2r_fwd_pc	enzyme_BUTt2r_fwd	cplx_HETEROTETRAMER_SLC16A1_BSG_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	BUTt2r	forward	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_pc(344796.2536589566);cplx_HETEROTETRAMER_SLC16A7_BSG_pc(340108.3745661201);cplx_HETEROTETRAMER_SLC16A1_EMB_pc(330417.1377891245);cplx_HETEROTETRAMER_SLC16A7_EMB_pc(325661.5827768428);cplx_HOMODIMER_SLC16A1_pc(223564.07006191486);cplx_HOMODIMER_SLC16A7_pc(218138.08906035378)	344796.2536589566;340108.3745661201;330417.1377891245;325661.5827768428;223564.07006191486;218138.08906035378	234000.0
enzyme_BUTt2r_rev_pc	enzyme_BUTt2r_rev	cplx_HETEROTETRAMER_SLC16A1_BSG_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	BUTt2r	reverse	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_pc(344796.2536589566);cplx_HETEROTETRAMER_SLC16A7_BSG_pc(340108.3745661201);cplx_HETEROTETRAMER_SLC16A1_EMB_pc(330417.1377891245);cplx_HETEROTETRAMER_SLC16A7_EMB_pc(325661.5827768428);cplx_HOMODIMER_SLC16A1_pc(223564.07006191486);cplx_HOMODIMER_SLC16A7_pc(218138.08906035378)	344796.2536589566;340108.3745661201;330417.1377891245;325661.5827768428;223564.07006191486;218138.08906035378	234000.0
enzyme_DLAC_ACACtex_fwd_pc	enzyme_DLAC_ACACtex_fwd	cplx_HETEROTETRAMER_SLC16A1_BSG_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	DLAC_ACACtex	forward	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_pc(344796.2536589566);cplx_HETEROTETRAMER_SLC16A7_BSG_pc(340108.3745661201);cplx_HETEROTETRAMER_SLC16A1_EMB_pc(330417.1377891245);cplx_HETEROTETRAMER_SLC16A7_EMB_pc(325661.5827768428);cplx_HOMODIMER_SLC16A1_pc(223564.07006191486);cplx_HOMODIMER_SLC16A7_pc(218138.08906035378)	344796.2536589566;340108.3745661201;330417.1377891245;325661.5827768428;223564.07006191486;218138.08906035378	234000.0
enzyme_DLAC_ACACtex_rev_pc	enzyme_DLAC_ACACtex_rev	cplx_HETEROTETRAMER_SLC16A1_BSG_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	DLAC_ACACtex	reverse	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_pc(344796.2536589566);cplx_HETEROTETRAMER_SLC16A7_BSG_pc(340108.3745661201);cplx_HETEROTETRAMER_SLC16A1_EMB_pc(330417.1377891245);cplx_HETEROTETRAMER_SLC16A7_EMB_pc(325661.5827768428);cplx_HOMODIMER_SLC16A1_pc(223564.07006191486);cplx_HOMODIMER_SLC16A7_pc(218138.08906035378)	344796.2536589566;340108.3745661201;330417.1377891245;325661.5827768428;223564.07006191486;218138.08906035378	234000.0
enzyme_DLAC_ACtex_fwd_pc	enzyme_DLAC_ACtex_fwd	cplx_HETEROTETRAMER_SLC16A1_BSG_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	DLAC_ACtex	forward	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_pc(344796.2536589566);cplx_HETEROTETRAMER_SLC16A7_BSG_pc(340108.3745661201);cplx_HETEROTETRAMER_SLC16A1_EMB_pc(330417.1377891245);cplx_HETEROTETRAMER_SLC16A7_EMB_pc(325661.5827768428);cplx_HOMODIMER_SLC16A1_pc(223564.07006191486);cplx_HOMODIMER_SLC16A7_pc(218138.08906035378)	344796.2536589566;340108.3745661201;330417.1377891245;325661.5827768428;223564.07006191486;218138.08906035378	234000.0
enzyme_DLAC_ACtex_rev_pc	enzyme_DLAC_ACtex_rev	cplx_HETEROTETRAMER_SLC16A1_BSG_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	DLAC_ACtex	reverse	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_pc(344796.2536589566);cplx_HETEROTETRAMER_SLC16A7_BSG_pc(340108.3745661201);cplx_HETEROTETRAMER_SLC16A1_EMB_pc(330417.1377891245);cplx_HETEROTETRAMER_SLC16A7_EMB_pc(325661.5827768428);cplx_HOMODIMER_SLC16A1_pc(223564.07006191486);cplx_HOMODIMER_SLC16A7_pc(218138.08906035378)	344796.2536589566;340108.3745661201;330417.1377891245;325661.5827768428;223564.07006191486;218138.08906035378	234000.0
enzyme_DLAC_BUTtex_fwd_pc	enzyme_DLAC_BUTtex_fwd	cplx_HETEROTETRAMER_SLC16A1_BSG_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	DLAC_BUTtex	forward	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_pc(344796.2536589566);cplx_HETEROTETRAMER_SLC16A7_BSG_pc(340108.3745661201);cplx_HETEROTETRAMER_SLC16A1_EMB_pc(330417.1377891245);cplx_HETEROTETRAMER_SLC16A7_EMB_pc(325661.5827768428);cplx_HOMODIMER_SLC16A1_pc(223564.07006191486);cplx_HOMODIMER_SLC16A7_pc(218138.08906035378)	344796.2536589566;340108.3745661201;330417.1377891245;325661.5827768428;223564.07006191486;218138.08906035378	234000.0
enzyme_DLAC_BUTtex_rev_pc	enzyme_DLAC_BUTtex_rev	cplx_HETEROTETRAMER_SLC16A1_BSG_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	DLAC_BUTtex	reverse	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_pc(344796.2536589566);cplx_HETEROTETRAMER_SLC16A7_BSG_pc(340108.3745661201);cplx_HETEROTETRAMER_SLC16A1_EMB_pc(330417.1377891245);cplx_HETEROTETRAMER_SLC16A7_EMB_pc(325661.5827768428);cplx_HOMODIMER_SLC16A1_pc(223564.07006191486);cplx_HOMODIMER_SLC16A7_pc(218138.08906035378)	344796.2536589566;340108.3745661201;330417.1377891245;325661.5827768428;223564.07006191486;218138.08906035378	234000.0
enzyme_DLAC_GLYCLTtex_fwd_pc	enzyme_DLAC_GLYCLTtex_fwd	cplx_HETEROTETRAMER_SLC16A1_BSG_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	DLAC_GLYCLTtex	forward	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_pc(344796.2536589566);cplx_HETEROTETRAMER_SLC16A7_BSG_pc(340108.3745661201);cplx_HETEROTETRAMER_SLC16A1_EMB_pc(330417.1377891245);cplx_HETEROTETRAMER_SLC16A7_EMB_pc(325661.5827768428);cplx_HOMODIMER_SLC16A1_pc(223564.07006191486);cplx_HOMODIMER_SLC16A7_pc(218138.08906035378)	344796.2536589566;340108.3745661201;330417.1377891245;325661.5827768428;223564.07006191486;218138.08906035378	234000.0
