enzyme	enzyme_keff	reactions	direction
enzyme_PROORNNaEx_fwd	234000.0	PROORNNaEx	cys__L_e + na1_e + orn__L_c --> cys__L_c + na1_c + orn__L_e
enzyme_PROORNNaEx_rev	234000.0	PROORNNaEx	cys__L_e + na1_e + orn__L_c <-- cys__L_c + na1_c + orn__L_e
enzyme_PROSERex_fwd	234000.0	PROSERex	pro__L_c + ser__L_e --> pro__L_e + ser__L_c
enzyme_PROSERex_rev	234000.0	PROSERex	pro__L_c + ser__L_e <-- pro__L_e + ser__L_c
enzyme_PROSTGA1GST_fwd	234000.0	PROSTGA1GST	gthrd_c + prostga1_c --> sgthprostga1_c
enzyme_PROSTGA1GST_rev	234000.0	PROSTGA1GST	gthrd_c + prostga1_c <-- sgthprostga1_c
enzyme_PROSTGA2GST_fwd	234000.0	PROSTGA2GST	gthrd_c + prostga2_c --> sgthprostga2_c
enzyme_PROSTGA2GST_rev	234000.0	PROSTGA2GST	gthrd_c + prostga2_c <-- sgthprostga2_c
enzyme_PROSTGA3GST_fwd	234000.0	PROSTGA3GST	gthrd_c + prostga3_c --> sgthprostga3_c
enzyme_PROSTGA3GST_rev	234000.0	PROSTGA3GST	gthrd_c + prostga3_c <-- sgthprostga3_c
enzyme_PROTCDGLAC_D_fwd	234000.0	PROTCDGLAC_D	h2o_c + protres_laccys_c --> h_c + lac__D_c + protres_cys__L_c
enzyme_PROTCDGLAC_D_rev	234000.0	PROTCDGLAC_D	h2o_c + protres_laccys_c <-- h_c + lac__D_c + protres_cys__L_c
enzyme_PROTCDGLAC_L_fwd	234000.0	PROTCDGLAC_L	h2o_c + protres_laccys_c --> h_c + lac__L_c + protres_cys__L_c
enzyme_PROTCDGLAC_L_rev	234000.0	PROTCDGLAC_L	h2o_c + protres_laccys_c <-- h_c + lac__L_c + protres_cys__L_c
enzyme_PROTCSAE_14_0_fwd	234000.0	PROTCSAE_14_0	h2o_c + protres_ttdcacys_c --> FA_hs_14_0_c + h_c + protres_cys__L_c
enzyme_PROTCSAE_14_0_rev	234000.0	PROTCSAE_14_0	h2o_c + protres_ttdcacys_c <-- FA_hs_14_0_c + h_c + protres_cys__L_c
enzyme_PROTCSAE_16_0_fwd	234000.0	PROTCSAE_16_0	h2o_c + protres_hxdcacys_c --> FA_hs_16_0_c + h_c + protres_cys__L_c
enzyme_PROTCSAE_16_0_rev	234000.0	PROTCSAE_16_0	h2o_c + protres_hxdcacys_c <-- FA_hs_16_0_c + h_c + protres_cys__L_c
enzyme_PROTCSAE_18_0_fwd	234000.0	PROTCSAE_18_0	h2o_c + protres_ocdcacys_c --> FA_hs_18_0_c + h_c + protres_cys__L_c
enzyme_PROTCSAE_18_0_rev	234000.0	PROTCSAE_18_0	h2o_c + protres_ocdcacys_c <-- FA_hs_18_0_c + h_c + protres_cys__L_c
enzyme_PROTCSAT_14_0_fwd	234000.0	PROTCSAT_14_0	FAcoa_hs_14_0_c + protres_cys__L_c --> coa_c + protres_ttdcacys_c
enzyme_PROTCSAT_14_0_rev	234000.0	PROTCSAT_14_0	FAcoa_hs_14_0_c + protres_cys__L_c <-- coa_c + protres_ttdcacys_c
enzyme_PROTCSAT_16_0_fwd	234000.0	PROTCSAT_16_0	FAcoa_hs_16_0_c + protres_cys__L_c --> coa_c + protres_hxdcacys_c
enzyme_PROTCSAT_16_0_rev	234000.0	PROTCSAT_16_0	FAcoa_hs_16_0_c + protres_cys__L_c <-- coa_c + protres_hxdcacys_c
enzyme_PROTCSAT_18_0_fwd	234000.0	PROTCSAT_18_0	FAcoa_hs_18_0_c + protres_cys__L_c --> coa_c + protres_ocdcacys_c
enzyme_PROTCSAT_18_0_rev	234000.0	PROTCSAT_18_0	FAcoa_hs_18_0_c + protres_cys__L_c <-- coa_c + protres_ocdcacys_c
enzyme_PROTCSNOCOANT_fwd	234000.0	PROTCSNOCOANT	protres_cys__L_c + snocoa_c --> coa_c + protres_snocys__L_c
enzyme_PROTCSNOCOANT_rev	234000.0	PROTCSNOCOANT	protres_cys__L_c + snocoa_c <-- coa_c + protres_snocys__L_c
enzyme_PROTDMT_D_fwd	234000.0	PROTDMT_D	amet__L_c + protres_asp__D_c --> ahcys__L_c + protres_aspmeo__D_c
enzyme_PROTDMT_D_rev	234000.0	PROTDMT_D	amet__L_c + protres_asp__D_c <-- ahcys__L_c + protres_aspmeo__D_c
enzyme_PROTGMT_fwd	234000.0	PROTGMT	amet__L_c + protres_glu__L_c --> ahcys__L_c + protres_glu5meo__L_c
enzyme_PROTGMT_rev	234000.0	PROTGMT	amet__L_c + protres_glu__L_c <-- ahcys__L_c + protres_glu5meo__L_c
enzyme_PROTHRex_fwd	234000.0	PROTHRex	pro__L_c + thr__L_e --> pro__L_e + thr__L_c
enzyme_PROTHRex_rev	234000.0	PROTHRex	pro__L_c + thr__L_e <-- pro__L_e + thr__L_c
enzyme_PROTISODMT_L_fwd	234000.0	PROTISODMT_L	amet__L_c + protres_isoasp__L_c --> ahcys__L_c + protres_isoaspmeo__L_c
enzyme_PROTISODMT_L_rev	234000.0	PROTISODMT_L	amet__L_c + protres_isoasp__L_c <-- ahcys__L_c + protres_isoaspmeo__L_c
enzyme_PROTKDAC_fwd	234000.0	PROTKDAC	coa_c + h_c + protres_aclys__L_c --> accoa_c + protres_lys__L_c
enzyme_PROTKDAC_rev	234000.0	PROTKDAC	coa_c + h_c + protres_aclys__L_c <-- accoa_c + protres_lys__L_c
enzyme_PROTKDGLAC_D_fwd	234000.0	PROTKDGLAC_D	h2o_c + protres_laclys_c --> h_c + lac__D_c + protres_lys__L_c
enzyme_PROTKDGLAC_D_rev	234000.0	PROTKDGLAC_D	h2o_c + protres_laclys_c <-- h_c + lac__D_c + protres_lys__L_c
enzyme_PROTKDGLAC_L_fwd	234000.0	PROTKDGLAC_L	h2o_c + protres_laclys_c --> h_c + lac__L_c + protres_lys__L_c
enzyme_PROTKDGLAC_L_rev	234000.0	PROTKDGLAC_L	h2o_c + protres_laclys_c <-- h_c + lac__L_c + protres_lys__L_c
enzyme_PROTKF6PPP_fwd	234000.0	PROTKF6PPP	h2o_c + protres_frulys6p_c --> pi_c + protres_frulys_c
enzyme_PROTKF6PPP_rev	234000.0	PROTKF6PPP	h2o_c + protres_frulys6p_c <-- pi_c + protres_frulys_c
enzyme_PROTKFRU3K_fwd	234000.0	PROTKFRU3K	atp_c + protres_frulys_c --> adp_c + h_c + protres_frulys3p_c
enzyme_PROTKFRU3K_rev	234000.0	PROTKFRU3K	atp_c + protres_frulys_c <-- adp_c + h_c + protres_frulys3p_c
enzyme_PROTKNADDAC_fwd	234000.0	PROTKNADDAC	h2o_c + nad_c + protres_aclys__L_c --> 2acadprib_c + ncam_c + protres_lys__L_c
enzyme_PROTKNADDAC_rev	234000.0	PROTKNADDAC	h2o_c + nad_c + protres_aclys__L_c <-- 2acadprib_c + ncam_c + protres_lys__L_c
enzyme_PROTKRU5PPP_fwd	234000.0	PROTKRU5PPP	h2o_c + protres_rbllys5p_c --> pi_c + protres_rbllys_c
enzyme_PROTKRU5PPP_rev	234000.0	PROTKRU5PPP	h2o_c + protres_rbllys5p_c <-- pi_c + protres_rbllys_c
enzyme_PROTKTnAgGALT_fwd	234000.0	PROTKTnAgGALT	protres_thrTnAg_c + udpgal_c --> h_c + protres_thrTAg_c + udp_c
enzyme_PROTKTnAgGALT_rev	234000.0	PROTKTnAgGALT	protres_thrTnAg_c + udpgal_c <-- h_c + protres_thrTAg_c + udp_c
enzyme_PROTMSOXTRD_fwd	234000.0	PROTMSOXTRD	protres_metSox__SL_c + trdxrd_c --> h2o_c + protres_met__L_c + trdxox_c
enzyme_PROTMSOXTRD_rev	234000.0	PROTMSOXTRD	protres_metSox__SL_c + trdxrd_c <-- h2o_c + protres_met__L_c + trdxox_c
enzyme_PROTNK1_fwd	234000.0	PROTNK1	atp_c + protres_his__L_c --> adp_c + h_c + protres_Nproshispi_c
enzyme_PROTNK1_rev	234000.0	PROTNK1	atp_c + protres_his__L_c <-- adp_c + h_c + protres_Nproshispi_c
enzyme_PROTNK2_fwd	234000.0	PROTNK2	atp_c + protres_his__L_c --> adp_c + h_c + protres_Ntelehispi_c
enzyme_PROTNK2_rev	234000.0	PROTNK2	atp_c + protres_his__L_c <-- adp_c + h_c + protres_Ntelehispi_c
enzyme_PROTQADRNLGMT_fwd	234000.0	PROTQADRNLGMT	nrpphr__L_c + protres_gln__L_c --> nh4_c + protres_glunpphr_c
enzyme_PROTQADRNLGMT_rev	234000.0	PROTQADRNLGMT	nrpphr__L_c + protres_gln__L_c <-- nh4_c + protres_glunpphr_c
enzyme_PROTQDPAMGMT_fwd	234000.0	PROTQDPAMGMT	dpam__L_c + protres_gln__L_c --> nh4_c + protres_gludpam_c
enzyme_PROTQDPAMGMT_rev	234000.0	PROTQDPAMGMT	dpam__L_c + protres_gln__L_c <-- nh4_c + protres_gludpam_c
enzyme_PROTQGLUN_fwd	234000.0	PROTQGLUN	h2o_c + protres_gln__L_c --> nh4_c + protres_glu__L_c
enzyme_PROTQGLUN_rev	234000.0	PROTQGLUN	h2o_c + protres_gln__L_c <-- nh4_c + protres_glu__L_c
enzyme_PROTQHISTAGMT_fwd	234000.0	PROTQHISTAGMT	hista_c + protres_gln__L_c --> nh4_c + protres_gluhista_c
enzyme_PROTQHISTAGMT_rev	234000.0	PROTQHISTAGMT	hista_c + protres_gln__L_c <-- nh4_c + protres_gluhista_c
enzyme_PROTQPROTLGMT_fwd	234000.0	PROTQPROTLGMT	protres_gln__L_c + protres_lys__L_c --> nh4_c + protres_lysglu_protres_c
enzyme_PROTQPROTLGMT_rev	234000.0	PROTQPROTLGMT	protres_gln__L_c + protres_lys__L_c <-- nh4_c + protres_lysglu_protres_c
enzyme_PROTQSRTNGMT_fwd	234000.0	PROTQSRTNGMT	protres_gln__L_c + srtn_c --> nh4_c + protres_glusrtn_c
enzyme_PROTQSRTNGMT_rev	234000.0	PROTQSRTNGMT	protres_gln__L_c + srtn_c <-- nh4_c + protres_glusrtn_c
enzyme_PROTRADPRTe_fwd	234000.0	PROTRADPRTe	nad_e + protres_arg__L_e --> h_e + ncam_e + protres_Nwadpribarg__L_e
enzyme_PROTRADPRTe_rev	234000.0	PROTRADPRTe	nad_e + protres_arg__L_e <-- h_e + ncam_e + protres_Nwadpribarg__L_e
enzyme_PROTRDGLAC_D_fwd	234000.0	PROTRDGLAC_D	h2o_c + protres_lacarg_c --> h_c + lac__D_c + protres_arg__L_c
enzyme_PROTRDGLAC_D_rev	234000.0	PROTRDGLAC_D	h2o_c + protres_lacarg_c <-- h_c + lac__D_c + protres_arg__L_c
enzyme_PROTRDGLAC_L_fwd	234000.0	PROTRDGLAC_L	h2o_c + protres_lacarg_c --> h_c + lac__L_c + protres_arg__L_c
enzyme_PROTRDGLAC_L_rev	234000.0	PROTRDGLAC_L	h2o_c + protres_lacarg_c <-- h_c + lac__L_c + protres_arg__L_c
enzyme_PROTRPex_fwd	234000.0	PROTRPex	pro__L_c + trp__L_e --> pro__L_e + trp__L_c
enzyme_PROTRPex_rev	234000.0	PROTRPex	pro__L_c + trp__L_e <-- pro__L_e + trp__L_c
enzyme_PROTS3OACGAMH_fwd	234000.0	PROTS3OACGAMH	h2o_c + protres_ser3oacgam_c --> acgam_c + protres_ser__L_c
enzyme_PROTS3OACGAMH_rev	234000.0	PROTS3OACGAMH	h2o_c + protres_ser3oacgam_c <-- acgam_c + protres_ser__L_c
enzyme_PROTSACGALT_fwd	234000.0	PROTSACGALT	protres_ser__L_c + udpacgal_c --> h_c + protres_serTnAg_c + udp_c
enzyme_PROTSACGALT_rev	234000.0	PROTSACGALT	protres_ser__L_c + udpacgal_c <-- h_c + protres_serTnAg_c + udp_c
enzyme_PROTSACGAMT_fwd	234000.0	PROTSACGAMT	protres_ser__L_c + uacgam_c --> h_c + protres_ser3oacgam_c + udp_c
enzyme_PROTSACGAMT_rev	234000.0	PROTSACGAMT	protres_ser__L_c + uacgam_c <-- h_c + protres_ser3oacgam_c + udp_c
enzyme_PROTSADPRH_fwd	234000.0	PROTSADPRH	h2o_c + protres_oadpribser_c --> adprib_c + protres_ser__L_c
enzyme_PROTSADPRH_rev	234000.0	PROTSADPRH	h2o_c + protres_oadpribser_c <-- adprib_c + protres_ser__L_c
enzyme_PROTSK_fwd	234000.0	PROTSK	atp_c + protres_ser__L_c --> adp_c + h_c + protres_serpi_c
enzyme_PROTSK_rev	234000.0	PROTSK	atp_c + protres_ser__L_c <-- adp_c + h_c + protres_serpi_c
enzyme_PROTSPP_fwd	234000.0	PROTSPP	h2o_c + protres_serpi_c --> pi_c + protres_ser__L_c
enzyme_PROTSPP_rev	234000.0	PROTSPP	h2o_c + protres_serpi_c <-- pi_c + protres_ser__L_c
enzyme_PROTSTnAgGALT_fwd	234000.0	PROTSTnAgGALT	protres_serTnAg_c + udpgal_c --> h_c + protres_serTAg_c + udp_c
enzyme_PROTSTnAgGALT_rev	234000.0	PROTSTnAgGALT	protres_serTnAg_c + udpgal_c <-- h_c + protres_serTAg_c + udp_c
enzyme_PROTT3OACGAMH_fwd	234000.0	PROTT3OACGAMH	h2o_c + protres_thr3oacgam_c --> acgam_c + protres_thr__L_c
enzyme_PROTT3OACGAMH_rev	234000.0	PROTT3OACGAMH	h2o_c + protres_thr3oacgam_c <-- acgam_c + protres_thr__L_c
enzyme_PROTTACGALT_fwd	234000.0	PROTTACGALT	protres_thr__L_c + udpacgal_c --> h_c + protres_thrTnAg_c + udp_c
enzyme_PROTTACGALT_rev	234000.0	PROTTACGALT	protres_thr__L_c + udpacgal_c <-- h_c + protres_thrTnAg_c + udp_c
enzyme_PROTTACGAMT_fwd	234000.0	PROTTACGAMT	protres_thr__L_c + uacgam_c --> h_c + protres_thr3oacgam_c + udp_c
enzyme_PROTTACGAMT_rev	234000.0	PROTTACGAMT	protres_thr__L_c + uacgam_c <-- h_c + protres_thr3oacgam_c + udp_c
enzyme_PROTTK_fwd	234000.0	PROTTK	atp_c + protres_thr__L_c --> adp_c + h_c + protres_thrpi_c
enzyme_PROTTK_rev	234000.0	PROTTK	atp_c + protres_thr__L_c <-- adp_c + h_c + protres_thrpi_c
enzyme_PROTTPP_fwd	234000.0	PROTTPP	h2o_c + protres_thrpi_c --> pi_c + protres_thr__L_c
enzyme_PROTTPP_rev	234000.0	PROTTPP	h2o_c + protres_thrpi_c <-- pi_c + protres_thr__L_c
enzyme_PROTYK_fwd	234000.0	PROTYK	atp_c + protres_tyr__L_c --> adp_c + h_c + protres_tyrpi_c
enzyme_PROTYK_rev	234000.0	PROTYK	atp_c + protres_tyr__L_c <-- adp_c + h_c + protres_tyrpi_c
enzyme_PROTYPP_fwd	234000.0	PROTYPP	h2o_c + protres_tyrpi_c --> pi_c + protres_tyr__L_c
enzyme_PROTYPP_rev	234000.0	PROTYPP	h2o_c + protres_tyrpi_c <-- pi_c + protres_tyr__L_c
enzyme_PROTYRex_fwd	234000.0	PROTYRex	pro__L_c + tyr__L_e --> pro__L_e + tyr__L_c
enzyme_PROTYRex_rev	234000.0	PROTYRex	pro__L_c + tyr__L_e <-- pro__L_e + tyr__L_c
enzyme_PROVALex_fwd	234000.0	PROVALex	pro__L_c + val__L_e --> pro__L_e + val__L_c
enzyme_PROVALex_rev	234000.0	PROVALex	pro__L_c + val__L_e <-- pro__L_e + val__L_c
enzyme_PRO_Cl_2Nat_fwd	234000.0	PRO_Cl_2Nat	cl_e + 2.0 na1_e + pro__L_e --> cl_c + 2.0 na1_c + pro__L_c
enzyme_PRO_Cl_2Nat_rev	234000.0	PRO_Cl_2Nat	cl_e + 2.0 na1_e + pro__L_e <-- cl_c + 2.0 na1_c + pro__L_c
enzyme_PROtec_fwd	234000.0	PROtec	pro__L_c --> pro__L_e
enzyme_PROtec_rev	234000.0	PROtec	pro__L_c <-- pro__L_e
enzyme_PRPPPP_fwd	234000.0	PRPPPP	h2o_c + prpp_c --> h_c + pi_c + r15bp_c
enzyme_PRPPPP_rev	234000.0	PRPPPP	h2o_c + prpp_c <-- h_c + pi_c + r15bp_c
enzyme_PRPPS_fwd	234000.0	PRPPS	atp_c + r5p_c --> amp_c + h_c + prpp_c
enzyme_PRPPS_rev	234000.0	PRPPS	atp_c + r5p_c <-- amp_c + h_c + prpp_c
enzyme_PSDC_fwd	234000.0	PSDC	h_c + ps_hs_c --> co2_c + pe_hs_c
enzyme_PSDC_rev	234000.0	PSDC	h_c + ps_hs_c <-- co2_c + pe_hs_c
enzyme_PSERT_fwd	234000.0	PSERT	akg_c + pser__L_c --> 3php_c + glu__L_c
enzyme_PSERT_rev	234000.0	PSERT	akg_c + pser__L_c <-- 3php_c + glu__L_c
enzyme_PSFLIPt_fwd	234000.0	PSFLIPt	atp_c + h2o_c + ps_hs_e --> adp_c + h_c + pi_c + ps_hs_c
enzyme_PSFLIPt_rev	234000.0	PSFLIPt	atp_c + h2o_c + ps_hs_e <-- adp_c + h_c + pi_c + ps_hs_c
enzyme_PSFLOPt_fwd	234000.0	PSFLOPt	atp_c + h2o_c + ps_hs_c --> adp_c + h_c + pi_c + ps_hs_e
enzyme_PSFLOPt_rev	234000.0	PSFLOPt	atp_c + h2o_c + ps_hs_c <-- adp_c + h_c + pi_c + ps_hs_e
enzyme_PSPLA2_fwd	234000.0	PSPLA2	h2o_c + ps_hs_c --> FA_hs_c + h_c + lps_hs_c
enzyme_PSPLA2_rev	234000.0	PSPLA2	h2o_c + ps_hs_c <-- FA_hs_c + h_c + lps_hs_c
enzyme_PSP_L_fwd	234000.0	PSP_L	h2o_c + pser__L_c --> pi_c + ser__L_c
enzyme_PSP_L_rev	234000.0	PSP_L	h2o_c + pser__L_c <-- pi_c + ser__L_c
enzyme_PSSCRt_fwd	234000.0	PSSCRt	ps_hs_c --> ps_hs_e
enzyme_PSSCRt_rev	234000.0	PSSCRt	ps_hs_c <-- ps_hs_e
enzyme_PTHPS_fwd	234000.0	PTHPS	ahdt_c --> 6pthp_c + pppi_c
enzyme_PTHPS_rev	234000.0	PTHPS	ahdt_c <-- 6pthp_c + pppi_c
enzyme_PTPAT_fwd	234000.0	PTPAT	4pptth__R_c + atp_c + h_c --> dpcoa_c + ppi_c
enzyme_PTPAT_rev	234000.0	PTPAT	4pptth__R_c + atp_c + h_c <-- dpcoa_c + ppi_c
enzyme_PTTHK_fwd	234000.0	PTTHK	atp_c + ptth__R_c --> 4pptth__R_c + adp_c + h_c
enzyme_PTTHK_rev	234000.0	PTTHK	atp_c + ptth__R_c <-- 4pptth__R_c + adp_c + h_c
enzyme_PUNP3_fwd	234000.0	PUNP3	gsn_c + pi_c --> gua_c + r1p_c
enzyme_PUNP3_rev	234000.0	PUNP3	gsn_c + pi_c <-- gua_c + r1p_c
enzyme_PUNP4_fwd	234000.0	PUNP4	2dgsn_c + pi_c --> 2dr1p_c + gua_c
enzyme_PUNP4_rev	234000.0	PUNP4	2dgsn_c + pi_c <-- 2dr1p_c + gua_c
enzyme_PUNP5_fwd	234000.0	PUNP5	ins_c + pi_c --> hxan_c + r1p_c
enzyme_PUNP5_rev	234000.0	PUNP5	ins_c + pi_c <-- hxan_c + r1p_c
enzyme_PUNP6_fwd	234000.0	PUNP6	2dins_c + pi_c --> 2dr1p_c + hxan_c
enzyme_PUNP6_rev	234000.0	PUNP6	2dins_c + pi_c <-- 2dr1p_c + hxan_c
enzyme_PUNP7_fwd	234000.0	PUNP7	pi_c + xtsn_c --> r1p_c + xan_c
enzyme_PUNP7_rev	234000.0	PUNP7	pi_c + xtsn_c <-- r1p_c + xan_c
enzyme_PYAM5PO_fwd	234000.0	PYAM5PO	h2o_c + o2_c + pyam5p_c --> h2o2_c + nh4_c + pydx5p_c
enzyme_PYAM5PO_rev	234000.0	PYAM5PO	h2o_c + o2_c + pyam5p_c <-- h2o2_c + nh4_c + pydx5p_c
enzyme_PYDAMK_fwd	234000.0	PYDAMK	atp_c + pydam_c --> adp_c + h_c + pyam5p_c
enzyme_PYDAMK_rev	234000.0	PYDAMK	atp_c + pydam_c <-- adp_c + h_c + pyam5p_c
enzyme_PYDAMPP_fwd	234000.0	PYDAMPP	h2o_c + pyam5p_c --> pi_c + pydam_c
enzyme_PYDAMPP_rev	234000.0	PYDAMPP	h2o_c + pyam5p_c <-- pi_c + pydam_c
enzyme_PYDXK_fwd	234000.0	PYDXK	atp_c + pydx_c --> adp_c + h_c + pydx5p_c
enzyme_PYDXK_rev	234000.0	PYDXK	atp_c + pydx_c <-- adp_c + h_c + pydx5p_c
enzyme_PYDXNHt_fwd	234000.0	PYDXNHt	h_e + pydxn_e --> h_c + pydxn_c
enzyme_PYDXNHt_rev	234000.0	PYDXNHt	h_e + pydxn_e <-- h_c + pydxn_c
enzyme_PYDXNK_fwd	234000.0	PYDXNK	atp_c + pydxn_c --> adp_c + h_c + pdx5p_c
enzyme_PYDXNK_rev	234000.0	PYDXNK	atp_c + pydxn_c <-- adp_c + h_c + pdx5p_c
enzyme_PYDXPP_fwd	234000.0	PYDXPP	h2o_c + pydx5p_c --> pi_c + pydx_c
enzyme_PYDXPP_rev	234000.0	PYDXPP	h2o_c + pydx5p_c <-- pi_c + pydx_c
enzyme_PYDXPPe_fwd	234000.0	PYDXPPe	h2o_e + pydx5p_e --> pi_e + pydx_e
enzyme_PYDXPPe_rev	234000.0	PYDXPPe	h2o_e + pydx5p_e <-- pi_e + pydx_e
enzyme_PYK_fwd	234000.0	PYK	adp_c + h_c + pep_c --> atp_c + pyr_c
enzyme_PYK_rev	234000.0	PYK	adp_c + h_c + pep_c <-- atp_c + pyr_c
enzyme_PYR_2HBtex_fwd	234000.0	PYR_2HBtex	2hb_e + pyr_c --> 2hb_c + pyr_e
enzyme_PYR_2HBtex_rev	234000.0	PYR_2HBtex	2hb_e + pyr_c <-- 2hb_c + pyr_e
enzyme_PYR_2OBUTtex_fwd	234000.0	PYR_2OBUTtex	2obut_e + pyr_c --> 2obut_c + pyr_e
enzyme_PYR_2OBUTtex_rev	234000.0	PYR_2OBUTtex	2obut_e + pyr_c <-- 2obut_c + pyr_e
enzyme_PYR_5OXPROtex_fwd	234000.0	PYR_5OXPROtex	5oxpro_e + pyr_c --> 5oxpro_c + pyr_e
enzyme_PYR_5OXPROtex_rev	234000.0	PYR_5OXPROtex	5oxpro_e + pyr_c <-- 5oxpro_c + pyr_e
enzyme_PYR_ACACtex_fwd	234000.0	PYR_ACACtex	acac_e + pyr_c --> acac_c + pyr_e
enzyme_PYR_ACACtex_rev	234000.0	PYR_ACACtex	acac_e + pyr_c <-- acac_c + pyr_e
enzyme_PYR_ACtex_fwd	234000.0	PYR_ACtex	ac_e + pyr_c --> ac_c + pyr_e
enzyme_PYR_ACtex_rev	234000.0	PYR_ACtex	ac_e + pyr_c <-- ac_c + pyr_e
enzyme_PYR_BUTtex_fwd	234000.0	PYR_BUTtex	but_e + pyr_c --> but_c + pyr_e
enzyme_PYR_BUTtex_rev	234000.0	PYR_BUTtex	but_e + pyr_c <-- but_c + pyr_e
enzyme_PYR_Cltex_fwd	234000.0	PYR_Cltex	cl_e + pyr_c --> cl_c + pyr_e
enzyme_PYR_Cltex_rev	234000.0	PYR_Cltex	cl_e + pyr_c <-- cl_c + pyr_e
enzyme_PYR_DLACtex_fwd	234000.0	PYR_DLACtex	lac__D_e + pyr_c --> lac__D_c + pyr_e
enzyme_PYR_DLACtex_rev	234000.0	PYR_DLACtex	lac__D_e + pyr_c <-- lac__D_c + pyr_e
enzyme_PYR_GLYCLTtex_fwd	234000.0	PYR_GLYCLTtex	glyclt_e + pyr_c --> glyclt_c + pyr_e
enzyme_PYR_GLYCLTtex_rev	234000.0	PYR_GLYCLTtex	glyclt_e + pyr_c <-- glyclt_c + pyr_e
enzyme_PYR_LLACtex_fwd	234000.0	PYR_LLACtex	lac__L_e + pyr_c --> lac__L_c + pyr_e
enzyme_PYR_LLACtex_rev	234000.0	PYR_LLACtex	lac__L_e + pyr_c <-- lac__L_c + pyr_e
enzyme_PYR_PPAtex_fwd	234000.0	PYR_PPAtex	ppa_e + pyr_c --> ppa_c + pyr_e
enzyme_PYR_PPAtex_rev	234000.0	PYR_PPAtex	ppa_e + pyr_c <-- ppa_c + pyr_e
enzyme_PYRt2_fwd	234000.0	PYRt2	h_c + pyr_c --> h_e + pyr_e
enzyme_PYRt2_rev	234000.0	PYRt2	h_c + pyr_c <-- h_e + pyr_e
enzyme_Q102ERx_fwd	234000.0	Q102ERx	h_c + nadh_c + q10_c --> nad_c + q10h2_c
enzyme_Q102ERx_rev	234000.0	Q102ERx	h_c + nadh_c + q10_c <-- nad_c + q10h2_c
enzyme_Q102ERy_fwd	234000.0	Q102ERy	h_c + nadph_c + q10_c --> nadp_c + q10h2_c
enzyme_Q102ERy_rev	234000.0	Q102ERy	h_c + nadph_c + q10_c <-- nadp_c + q10h2_c
enzyme_Q102ERz_fwd	234000.0	Q102ERz	h_c + q10_c + rnamh_c --> q10h2_c + rnam_c
enzyme_Q102ERz_rev	234000.0	Q102ERz	h_c + q10_c + rnamh_c <-- q10h2_c + rnam_c
enzyme_R15BPS1_fwd	234000.0	R15BPS1	13dpg_c + r1p_c --> 3pg_c + h_c + r15bp_c
enzyme_R15BPS1_rev	234000.0	R15BPS1	13dpg_c + r1p_c <-- 3pg_c + h_c + r15bp_c
enzyme_R5PP_fwd	234000.0	R5PP	h2o_c + r5p_c --> pi_c + rib__D_c
enzyme_R5PP_rev	234000.0	R5PP	h2o_c + r5p_c <-- pi_c + rib__D_c
enzyme_RBFK_fwd	234000.0	RBFK	atp_c + ribflv_c --> adp_c + fmn_c + h_c
enzyme_RBFK_rev	234000.0	RBFK	atp_c + ribflv_c <-- adp_c + fmn_c + h_c
enzyme_RBK_fwd	234000.0	RBK	atp_c + rib__D_c --> adp_c + h_c + r5p_c
enzyme_RBK_rev	234000.0	RBK	atp_c + rib__D_c <-- adp_c + h_c + r5p_c
enzyme_RBTDG_Dx_fwd	234000.0	RBTDG_Dx	h_c + nadh_c + rib__D_c --> nad_c + rbt_c
enzyme_RBTDG_Dx_rev	234000.0	RBTDG_Dx	h_c + nadh_c + rib__D_c <-- nad_c + rbt_c
enzyme_RBVDPK_fwd	234000.0	RBVDPK	atp_c + rbvdp_c --> adp_c + rbvtp_c
enzyme_RBVDPK_rev	234000.0	RBVDPK	atp_c + rbvdp_c <-- adp_c + rbvtp_c
enzyme_RBVIMPT_fwd	234000.0	RBVIMPT	imp_c + ribavirin_c --> ins_c + rbvmp_c
enzyme_RBVIMPT_rev	234000.0	RBVIMPT	imp_c + ribavirin_c <-- ins_c + rbvmp_c
enzyme_RBVK_fwd	234000.0	RBVK	atp_c + ribavirin_c --> adp_c + h_c + rbvmp_c
enzyme_RBVK_rev	234000.0	RBVK	atp_c + ribavirin_c <-- adp_c + h_c + rbvmp_c
enzyme_RBVMPK_fwd	234000.0	RBVMPK	atp_c + rbvmp_c --> adp_c + rbvdp_c
enzyme_RBVMPK_rev	234000.0	RBVMPK	atp_c + rbvmp_c <-- adp_c + rbvdp_c
enzyme_RBVNTD_fwd	234000.0	RBVNTD	h2o_c + rbvmp_c --> pi_c + ribavirin_c
enzyme_RBVNTD_rev	234000.0	RBVNTD	h2o_c + rbvmp_c <-- pi_c + ribavirin_c
enzyme_RBVNTPP_fwd	234000.0	RBVNTPP	h2o_c + rbvtp_c --> h_c + ppi_c + rbvmp_c
enzyme_RBVNTPP_rev	234000.0	RBVNTPP	h2o_c + rbvtp_c <-- h_c + ppi_c + rbvmp_c
enzyme_RIBFLVABCte_fwd	234000.0	RIBFLVABCte	atp_c + h2o_c + ribflv_c --> adp_c + h_c + pi_c + ribflv_e
