enzymes	enzyme	complexes	reactions	direction	compartment	complexes_keff	complex_keff	enzyme_keff
enzyme_PROTTK_rev_pc	enzyme_PROTTK_rev	cplx_MONOMER_Bmp2k_pc;cplx_HETEROTRIMER_Stk11_Cab39_Stradb_pc;cplx_HETEROTRIMER_Stk11_Cab39l_Stradb_pc;cplx_MONOMER_Cdk2_pc;cplx_MONOMER_Cdk4_pc;cplx_MONOMER_Cdk5_pc;cplx_MONOMER_Cdk6_pc;cplx_MONOMER_Csnk1a1_pc;cplx_MONOMER_Csnk1g1_pc;cplx_MONOMER_Csnk1g2_pc;cplx_MONOMER_Csnk1g3_pc;cplx_HETEROTETRAMER_Csnk2a1_Csnk2a2_Csnk2b_pc;cplx_HETEROTETRAMER_Csnk2a1_Csnk2b_pc;cplx_HETEROTETRAMER_Csnk2a2_Csnk2b_pc;cplx_MONOMER_Gsk3a_pc;cplx_HOMODIMER_Map2k1_pc;cplx_HETERODIMER_Map2k1_Map2k2_pc;cplx_HOMODIMER_Map2k2_pc;cplx_HOMODIMER_Map2k3_pc;cplx_HETERODIMER_Map2k3_Map2k6_pc;cplx_HOMODIMER_Map2k6_pc;cplx_HOMODIMER_Mapk1_pc;cplx_HETERODIMER_Mapk14_Mapkapk2_pc;cplx_HOMODIMER_Mapk3_pc;cplx_MONOMER_Oxsr1_pc;cplx_HOMODIMER_Pak2_pc;cplx_HETEROTRIMER_Prkaa1_Prkab1_Prkag1_pc;cplx_MONOMER_Prkaca_pc;cplx_HETEROTETRAMER_Prkaca_Prkacb_Prkar1a_pc;cplx_HETEROTETRAMER_Prkaca_Prkacb_Prkar1a_Prkar1b_pc;cplx_HETEROTETRAMER_Prkaca_Prkacb_Prkar1a_Prkar2a_pc;cplx_HETEROTETRAMER_Prkaca_Prkacb_Prkar1a_Prkar2b_pc;cplx_HETEROTETRAMER_Prkaca_Prkacb_Prkar1b_pc;cplx_HETEROTETRAMER_Prkaca_Prkacb_Prkar1b_Prkar2a_pc;cplx_HETEROTETRAMER_Prkaca_Prkacb_Prkar1b_Prkar2b_pc;cplx_HETEROTETRAMER_Prkaca_Prkacb_Prkar2a_pc;cplx_HETEROTETRAMER_Prkaca_Prkacb_Prkar2a_Prkar2b_pc;cplx_HETEROTETRAMER_Prkaca_Prkacb_Prkar2b_pc;cplx_HETEROTETRAMER_Prkaca_Prkar1a_pc;cplx_HETEROTETRAMER_Prkaca_Prkar1a_Prkar1b_pc;cplx_HETEROTETRAMER_Prkaca_Prkar1a_Prkar2a_pc;cplx_HETEROTETRAMER_Prkaca_Prkar1a_Prkar2b_pc;cplx_HETEROTETRAMER_Prkaca_Prkar1b_pc;cplx_HETEROTETRAMER_Prkaca_Prkar1b_Prkar2a_pc;cplx_HETEROTETRAMER_Prkaca_Prkar1b_Prkar2b_pc;cplx_HETEROTETRAMER_Prkaca_Prkar2a_pc;cplx_HETEROTETRAMER_Prkaca_Prkar2a_Prkar2b_pc;cplx_HETEROTETRAMER_Prkaca_Prkar2b_pc;cplx_MONOMER_Prkacb_pc;cplx_HETEROTETRAMER_Prkacb_Prkar1a_pc;cplx_HETEROTETRAMER_Prkacb_Prkar1a_Prkar1b_pc;cplx_HETEROTETRAMER_Prkacb_Prkar1a_Prkar2a_pc;cplx_HETEROTETRAMER_Prkacb_Prkar1a_Prkar2b_pc;cplx_HETEROTETRAMER_Prkacb_Prkar1b_pc;cplx_HETEROTETRAMER_Prkacb_Prkar1b_Prkar2a_pc;cplx_HETEROTETRAMER_Prkacb_Prkar1b_Prkar2b_pc;cplx_HETEROTETRAMER_Prkacb_Prkar2a_pc;cplx_HETEROTETRAMER_Prkacb_Prkar2a_Prkar2b_pc;cplx_HETEROTETRAMER_Prkacb_Prkar2b_pc;cplx_MONOMER_Prkca_pc;cplx_MONOMER_Prkcb_pc;cplx_MONOMER_Prkci_pc;cplx_MONOMER_Prkcz_pc;cplx_MONOMER_Prkd1_pc;cplx_HOMODIMER_Prkg1_pc;cplx_HOMODIMER_Rock2_pc;cplx_MONOMER_Rps6ka3_pc;cplx_MONOMER_Rps6ka4_pc;cplx_MONOMER_Rps6ka5_pc;cplx_MONOMER_Slk_pc;cplx_MONOMER_Wnk1_pc	PROTTK	reverse	pc	cplx_MONOMER_Bmp2k_pc(0);cplx_HETEROTRIMER_Stk11_Cab39_Stradb_pc(0);cplx_HETEROTRIMER_Stk11_Cab39l_Stradb_pc(0);cplx_MONOMER_Cdk2_pc(0);cplx_MONOMER_Cdk4_pc(0);cplx_MONOMER_Cdk5_pc(0);cplx_MONOMER_Cdk6_pc(0);cplx_MONOMER_Csnk1a1_pc(0);cplx_MONOMER_Csnk1g1_pc(0);cplx_MONOMER_Csnk1g2_pc(0);cplx_MONOMER_Csnk1g3_pc(0);cplx_HETEROTETRAMER_Csnk2a1_Csnk2a2_Csnk2b_pc(0);cplx_HETEROTETRAMER_Csnk2a1_Csnk2b_pc(0);cplx_HETEROTETRAMER_Csnk2a2_Csnk2b_pc(0);cplx_MONOMER_Gsk3a_pc(0);cplx_HOMODIMER_Map2k1_pc(0);cplx_HETERODIMER_Map2k1_Map2k2_pc(0);cplx_HOMODIMER_Map2k2_pc(0);cplx_HOMODIMER_Map2k3_pc(0);cplx_HETERODIMER_Map2k3_Map2k6_pc(0);cplx_HOMODIMER_Map2k6_pc(0);cplx_HOMODIMER_Mapk1_pc(0);cplx_HETERODIMER_Mapk14_Mapkapk2_pc(0);cplx_HOMODIMER_Mapk3_pc(0);cplx_MONOMER_Oxsr1_pc(0);cplx_HOMODIMER_Pak2_pc(0);cplx_HETEROTRIMER_Prkaa1_Prkab1_Prkag1_pc(0);cplx_MONOMER_Prkaca_pc(0);cplx_HETEROTETRAMER_Prkaca_Prkacb_Prkar1a_pc(0);cplx_HETEROTETRAMER_Prkaca_Prkacb_Prkar1a_Prkar1b_pc(0);cplx_HETEROTETRAMER_Prkaca_Prkacb_Prkar1a_Prkar2a_pc(0);cplx_HETEROTETRAMER_Prkaca_Prkacb_Prkar1a_Prkar2b_pc(0);cplx_HETEROTETRAMER_Prkaca_Prkacb_Prkar1b_pc(0);cplx_HETEROTETRAMER_Prkaca_Prkacb_Prkar1b_Prkar2a_pc(0);cplx_HETEROTETRAMER_Prkaca_Prkacb_Prkar1b_Prkar2b_pc(0);cplx_HETEROTETRAMER_Prkaca_Prkacb_Prkar2a_pc(0);cplx_HETEROTETRAMER_Prkaca_Prkacb_Prkar2a_Prkar2b_pc(0);cplx_HETEROTETRAMER_Prkaca_Prkacb_Prkar2b_pc(0);cplx_HETEROTETRAMER_Prkaca_Prkar1a_pc(0);cplx_HETEROTETRAMER_Prkaca_Prkar1a_Prkar1b_pc(0);cplx_HETEROTETRAMER_Prkaca_Prkar1a_Prkar2a_pc(0);cplx_HETEROTETRAMER_Prkaca_Prkar1a_Prkar2b_pc(0);cplx_HETEROTETRAMER_Prkaca_Prkar1b_pc(0);cplx_HETEROTETRAMER_Prkaca_Prkar1b_Prkar2a_pc(0);cplx_HETEROTETRAMER_Prkaca_Prkar1b_Prkar2b_pc(0);cplx_HETEROTETRAMER_Prkaca_Prkar2a_pc(0);cplx_HETEROTETRAMER_Prkaca_Prkar2a_Prkar2b_pc(0);cplx_HETEROTETRAMER_Prkaca_Prkar2b_pc(0);cplx_MONOMER_Prkacb_pc(0);cplx_HETEROTETRAMER_Prkacb_Prkar1a_pc(0);cplx_HETEROTETRAMER_Prkacb_Prkar1a_Prkar1b_pc(0);cplx_HETEROTETRAMER_Prkacb_Prkar1a_Prkar2a_pc(0);cplx_HETEROTETRAMER_Prkacb_Prkar1a_Prkar2b_pc(0);cplx_HETEROTETRAMER_Prkacb_Prkar1b_pc(0);cplx_HETEROTETRAMER_Prkacb_Prkar1b_Prkar2a_pc(0);cplx_HETEROTETRAMER_Prkacb_Prkar1b_Prkar2b_pc(0);cplx_HETEROTETRAMER_Prkacb_Prkar2a_pc(0);cplx_HETEROTETRAMER_Prkacb_Prkar2a_Prkar2b_pc(0);cplx_HETEROTETRAMER_Prkacb_Prkar2b_pc(0);cplx_MONOMER_Prkca_pc(0);cplx_MONOMER_Prkcb_pc(0);cplx_MONOMER_Prkci_pc(0);cplx_MONOMER_Prkcz_pc(0);cplx_MONOMER_Prkd1_pc(0);cplx_HOMODIMER_Prkg1_pc(0);cplx_HOMODIMER_Rock2_pc(0);cplx_MONOMER_Rps6ka3_pc(0);cplx_MONOMER_Rps6ka4_pc(0);cplx_MONOMER_Rps6ka5_pc(0);cplx_MONOMER_Slk_pc(0);cplx_MONOMER_Wnk1_pc(0)	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	234000.0
enzyme_BPNT2_fwd_pc	enzyme_BPNT2_fwd	cplx_MONOMER_Bpnt1_pc	BPNT2	forward	pc	cplx_MONOMER_Bpnt1_pc(93869.0075298515)	93869.0075298515	234000.0
enzyme_BPNT2_rev_pc	enzyme_BPNT2_rev	cplx_MONOMER_Bpnt1_pc	BPNT2	reverse	pc	cplx_MONOMER_Bpnt1_pc(0)	0	234000.0
enzyme_BPNT_fwd_pc	enzyme_BPNT_fwd	cplx_MONOMER_Bpnt1_pc	BPNT	forward	pc	cplx_MONOMER_Bpnt1_pc(93869.0075298515)	93869.0075298515	234000.0
enzyme_BPNT_rev_pc	enzyme_BPNT_rev	cplx_MONOMER_Bpnt1_pc	BPNT	reverse	pc	cplx_MONOMER_Bpnt1_pc(0)	0	234000.0
enzyme_MI14P1PP_fwd_pc	enzyme_MI14P1PP_fwd	cplx_MONOMER_Bpnt1_pc;cplx_HOMODIMER_Impa1_pc;cplx_HOMODIMER_Impa2_pc;cplx_MONOMER_Minpp1_pc	MI14P1PP	forward	pc	cplx_MONOMER_Bpnt1_pc(93869.0075298515);cplx_HOMODIMER_Impa1_pc(147909.49905844833);cplx_HOMODIMER_Impa2_pc(152559.0162254991);cplx_MONOMER_Minpp1_pc(136237.90486285381)	93869.0075298515;147909.49905844833;152559.0162254991;136237.90486285381	234000.0
enzyme_MI14P1PP_rev_pc	enzyme_MI14P1PP_rev	cplx_MONOMER_Bpnt1_pc;cplx_HOMODIMER_Impa1_pc;cplx_HOMODIMER_Impa2_pc;cplx_MONOMER_Minpp1_pc	MI14P1PP	reverse	pc	cplx_MONOMER_Bpnt1_pc(0);cplx_HOMODIMER_Impa1_pc(0);cplx_HOMODIMER_Impa2_pc(0);cplx_MONOMER_Minpp1_pc(0)	0;0;0;0	234000.0
enzyme_CA2t_fwd_pc	enzyme_CA2t_fwd	cplx_MONOMER_Cacna1a_pc;cplx_HOMOTETRAMER_Gria1_pc;cplx_HOMOTRIMER_P2rx1_pc;cplx_HOMOTRIMER_P2rx2_pc;cplx_HOMOTRIMER_P2rx7_pc;cplx_HOMOHEPTAMER_Panx1_pc;cplx_HOMOTRIMER_Piezo1_pc;cplx_MONOMER_Tmem109_pc;cplx_HOMODIMER_Trpc6_pc;cplx_HOMOTETRAMER_Trpv2_pc;cplx_HOMODIMER_Vdac1_pc	CA2t	forward	pc	cplx_MONOMER_Cacna1a_pc(449252.55363621213);cplx_HOMOTETRAMER_Gria1_pc(614326.9304631558);cplx_HOMOTRIMER_P2rx1_pc(268223.4913245365);cplx_HOMOTRIMER_P2rx2_pc(307998.8506161123);cplx_HOMOTRIMER_P2rx7_pc(368050.23510529165);cplx_HOMOHEPTAMER_Panx1_pc(534143.2157629816);cplx_HOMOTRIMER_Piezo1_pc(1093092.9508717994);cplx_MONOMER_Tmem109_pc(78866.88316523258);cplx_HOMODIMER_Trpc6_pc(378967.25424923986);cplx_HOMOTETRAMER_Trpv2_pc(542062.4651543775);cplx_HOMODIMER_Vdac1_pc(154881.81028389587)	449252.55363621213;614326.9304631558;268223.4913245365;307998.8506161123;368050.23510529165;534143.2157629816;1093092.9508717994;78866.88316523258;378967.25424923986;542062.4651543775;154881.81028389587	234000.0
enzyme_CA2t_rev_pc	enzyme_CA2t_rev	cplx_MONOMER_Cacna1a_pc;cplx_HOMOTETRAMER_Gria1_pc;cplx_HOMOTRIMER_P2rx1_pc;cplx_HOMOTRIMER_P2rx2_pc;cplx_HOMOTRIMER_P2rx7_pc;cplx_HOMOHEPTAMER_Panx1_pc;cplx_HOMOTRIMER_Piezo1_pc;cplx_MONOMER_Tmem109_pc;cplx_HOMODIMER_Trpc6_pc;cplx_HOMOTETRAMER_Trpv2_pc;cplx_HOMODIMER_Vdac1_pc	CA2t	reverse	pc	cplx_MONOMER_Cacna1a_pc(0);cplx_HOMOTETRAMER_Gria1_pc(0);cplx_HOMOTRIMER_P2rx1_pc(0);cplx_HOMOTRIMER_P2rx2_pc(0);cplx_HOMOTRIMER_P2rx7_pc(0);cplx_HOMOHEPTAMER_Panx1_pc(0);cplx_HOMOTRIMER_Piezo1_pc(0);cplx_MONOMER_Tmem109_pc(0);cplx_HOMODIMER_Trpc6_pc(0);cplx_HOMOTETRAMER_Trpv2_pc(0);cplx_HOMODIMER_Vdac1_pc(0)	0;0;0;0;0;0;0;0;0;0;0	234000.0
enzyme_HCO3E_fwd_pc	enzyme_HCO3E_fwd	cplx_MONOMER_Car1_pc;cplx_MONOMER_Car2_pc;cplx_MONOMER_Car3_pc	HCO3E	forward	pc	cplx_MONOMER_Car1_pc(83355.31124972014);cplx_MONOMER_Car2_pc(84899.81102462787);cplx_MONOMER_Car3_pc(85635.20094959243)	83355.31124972014;84899.81102462787;85635.20094959243	234000.0
enzyme_HCO3E_rev_pc	enzyme_HCO3E_rev	cplx_MONOMER_Car1_pc;cplx_MONOMER_Car2_pc;cplx_MONOMER_Car3_pc	HCO3E	reverse	pc	cplx_MONOMER_Car1_pc(83355.31124972014);cplx_MONOMER_Car2_pc(84899.81102462787);cplx_MONOMER_Car3_pc(85635.20094959243)	83355.31124972014;84899.81102462787;85635.20094959243	234000.0
enzyme_UREAHYDL_fwd_pc	enzyme_UREAHYDL_fwd	cplx_MONOMER_Car1_pc;cplx_MONOMER_Car2_pc;cplx_MONOMER_Car3_pc	UREAHYDL	forward	pc	cplx_MONOMER_Car1_pc(83355.31124972014);cplx_MONOMER_Car2_pc(84899.81102462787);cplx_MONOMER_Car3_pc(85635.20094959243)	83355.31124972014;84899.81102462787;85635.20094959243	234000.0
enzyme_UREAHYDL_rev_pc	enzyme_UREAHYDL_rev	cplx_MONOMER_Car1_pc;cplx_MONOMER_Car2_pc;cplx_MONOMER_Car3_pc	UREAHYDL	reverse	pc	cplx_MONOMER_Car1_pc(83355.31124972014);cplx_MONOMER_Car2_pc(84899.81102462787);cplx_MONOMER_Car3_pc(85635.20094959243)	83355.31124972014;84899.81102462787;85635.20094959243	234000.0
enzyme_HCO3Ee_fwd_pc	enzyme_HCO3Ee_fwd	cplx_MONOMER_Car4_pc	HCO3Ee	forward	pc	cplx_MONOMER_Car4_pc(96330.65441105432)	96330.65441105432	234000.0
enzyme_HCO3Ee_rev_pc	enzyme_HCO3Ee_rev	cplx_MONOMER_Car4_pc	HCO3Ee	reverse	pc	cplx_MONOMER_Car4_pc(96330.65441105432)	96330.65441105432	234000.0
enzyme_CRTSLRy_fwd_pc	enzyme_CRTSLRy_fwd	cplx_MONOMER_Cbr1_pc	CRTSLRy	forward	pc	cplx_MONOMER_Cbr1_pc(88417.51022993328)	88417.51022993328	234000.0
enzyme_CRTSLRy_rev_pc	enzyme_CRTSLRy_rev	cplx_MONOMER_Cbr1_pc	CRTSLRy	reverse	pc	cplx_MONOMER_Cbr1_pc(0)	0	234000.0
enzyme_CRTSTRNRy_fwd_pc	enzyme_CRTSTRNRy_fwd	cplx_MONOMER_Cbr1_pc	CRTSTRNRy	forward	pc	cplx_MONOMER_Cbr1_pc(88417.51022993328)	88417.51022993328	234000.0
enzyme_CRTSTRNRy_rev_pc	enzyme_CRTSTRNRy_rev	cplx_MONOMER_Cbr1_pc	CRTSTRNRy	reverse	pc	cplx_MONOMER_Cbr1_pc(0)	0	234000.0
enzyme_MNDN2ERy_fwd_pc	enzyme_MNDN2ERy_fwd	cplx_MONOMER_Cbr1_pc	MNDN2ERy	forward	pc	cplx_MONOMER_Cbr1_pc(88417.51022993328)	88417.51022993328	234000.0
enzyme_MNDN2ERy_rev_pc	enzyme_MNDN2ERy_rev	cplx_MONOMER_Cbr1_pc	MNDN2ERy	reverse	pc	cplx_MONOMER_Cbr1_pc(0)	0	234000.0
enzyme_PGE1DHy_fwd_pc	enzyme_PGE1DHy_fwd	cplx_MONOMER_Cbr1_pc	PGE1DHy	forward	pc	cplx_MONOMER_Cbr1_pc(88417.51022993328)	88417.51022993328	234000.0
enzyme_PGE1DHy_rev_pc	enzyme_PGE1DHy_rev	cplx_MONOMER_Cbr1_pc	PGE1DHy	reverse	pc	cplx_MONOMER_Cbr1_pc(88417.51022993328)	88417.51022993328	234000.0
enzyme_PGE1Ry_fwd_pc	enzyme_PGE1Ry_fwd	cplx_MONOMER_Cbr1_pc	PGE1Ry	forward	pc	cplx_MONOMER_Cbr1_pc(88417.51022993328)	88417.51022993328	234000.0
enzyme_PGE1Ry_rev_pc	enzyme_PGE1Ry_rev	cplx_MONOMER_Cbr1_pc	PGE1Ry	reverse	pc	cplx_MONOMER_Cbr1_pc(0)	0	234000.0
enzyme_PGE2DHy_fwd_pc	enzyme_PGE2DHy_fwd	cplx_MONOMER_Cbr1_pc	PGE2DHy	forward	pc	cplx_MONOMER_Cbr1_pc(88417.51022993328)	88417.51022993328	234000.0
enzyme_PGE2DHy_rev_pc	enzyme_PGE2DHy_rev	cplx_MONOMER_Cbr1_pc	PGE2DHy	reverse	pc	cplx_MONOMER_Cbr1_pc(88417.51022993328)	88417.51022993328	234000.0
enzyme_PGE2Ry_fwd_pc	enzyme_PGE2Ry_fwd	cplx_MONOMER_Cbr1_pc	PGE2Ry	forward	pc	cplx_MONOMER_Cbr1_pc(88417.51022993328)	88417.51022993328	234000.0
enzyme_PGE2Ry_rev_pc	enzyme_PGE2Ry_rev	cplx_MONOMER_Cbr1_pc	PGE2Ry	reverse	pc	cplx_MONOMER_Cbr1_pc(0)	0	234000.0
enzyme_PGE3DHy_fwd_pc	enzyme_PGE3DHy_fwd	cplx_MONOMER_Cbr1_pc	PGE3DHy	forward	pc	cplx_MONOMER_Cbr1_pc(88417.51022993328)	88417.51022993328	234000.0
enzyme_PGE3DHy_rev_pc	enzyme_PGE3DHy_rev	cplx_MONOMER_Cbr1_pc	PGE3DHy	reverse	pc	cplx_MONOMER_Cbr1_pc(88417.51022993328)	88417.51022993328	234000.0
enzyme_PGE3Ry_fwd_pc	enzyme_PGE3Ry_fwd	cplx_MONOMER_Cbr1_pc	PGE3Ry	forward	pc	cplx_MONOMER_Cbr1_pc(88417.51022993328)	88417.51022993328	234000.0
enzyme_PGE3Ry_rev_pc	enzyme_PGE3Ry_rev	cplx_MONOMER_Cbr1_pc	PGE3Ry	reverse	pc	cplx_MONOMER_Cbr1_pc(0)	0	234000.0
enzyme_PGF1DHy_fwd_pc	enzyme_PGF1DHy_fwd	cplx_MONOMER_Cbr1_pc	PGF1DHy	forward	pc	cplx_MONOMER_Cbr1_pc(88417.51022993328)	88417.51022993328	234000.0
enzyme_PGF1DHy_rev_pc	enzyme_PGF1DHy_rev	cplx_MONOMER_Cbr1_pc	PGF1DHy	reverse	pc	cplx_MONOMER_Cbr1_pc(88417.51022993328)	88417.51022993328	234000.0
enzyme_PGF2DHy_fwd_pc	enzyme_PGF2DHy_fwd	cplx_MONOMER_Cbr1_pc	PGF2DHy	forward	pc	cplx_MONOMER_Cbr1_pc(88417.51022993328)	88417.51022993328	234000.0
enzyme_PGF2DHy_rev_pc	enzyme_PGF2DHy_rev	cplx_MONOMER_Cbr1_pc	PGF2DHy	reverse	pc	cplx_MONOMER_Cbr1_pc(88417.51022993328)	88417.51022993328	234000.0
enzyme_PGF3DHy_fwd_pc	enzyme_PGF3DHy_fwd	cplx_MONOMER_Cbr1_pc	PGF3DHy	forward	pc	cplx_MONOMER_Cbr1_pc(88417.51022993328)	88417.51022993328	234000.0
enzyme_PGF3DHy_rev_pc	enzyme_PGF3DHy_rev	cplx_MONOMER_Cbr1_pc	PGF3DHy	reverse	pc	cplx_MONOMER_Cbr1_pc(88417.51022993328)	88417.51022993328	234000.0
enzyme_SPPTDH_fwd_pc	enzyme_SPPTDH_fwd	cplx_MONOMER_Cbr1_pc	SPPTDH	forward	pc	cplx_MONOMER_Cbr1_pc(88417.51022993328)	88417.51022993328	234000.0
enzyme_SPPTDH_rev_pc	enzyme_SPPTDH_rev	cplx_MONOMER_Cbr1_pc	SPPTDH	reverse	pc	cplx_MONOMER_Cbr1_pc(88417.51022993328)	88417.51022993328	234000.0
enzyme_ADRNCHR2ERy_fwd_pc	enzyme_ADRNCHR2ERy_fwd	cplx_MONOMER_Cbr1_pc;cplx_MONOMER_Cbr3_pc	ADRNCHR2ERy	forward	pc	cplx_MONOMER_Cbr1_pc(88417.51022993328);cplx_MONOMER_Cbr3_pc(89081.36727276312)	88417.51022993328;89081.36727276312	234000.0
enzyme_ADRNCHR2ERy_rev_pc	enzyme_ADRNCHR2ERy_rev	cplx_MONOMER_Cbr1_pc;cplx_MONOMER_Cbr3_pc	ADRNCHR2ERy	reverse	pc	cplx_MONOMER_Cbr1_pc(0);cplx_MONOMER_Cbr3_pc(0)	0;0	234000.0
enzyme_ADRNLQ2ERy_L_fwd_pc	enzyme_ADRNLQ2ERy_L_fwd	cplx_MONOMER_Cbr1_pc;cplx_MONOMER_Cbr3_pc	ADRNLQ2ERy_L	forward	pc	cplx_MONOMER_Cbr1_pc(88417.51022993328);cplx_MONOMER_Cbr3_pc(89081.36727276312)	88417.51022993328;89081.36727276312	234000.0
enzyme_ADRNLQ2ERy_L_rev_pc	enzyme_ADRNLQ2ERy_L_rev	cplx_MONOMER_Cbr1_pc;cplx_MONOMER_Cbr3_pc	ADRNLQ2ERy_L	reverse	pc	cplx_MONOMER_Cbr1_pc(0);cplx_MONOMER_Cbr3_pc(0)	0;0	234000.0
enzyme_DOPAQ2ERy_L_fwd_pc	enzyme_DOPAQ2ERy_L_fwd	cplx_MONOMER_Cbr1_pc;cplx_MONOMER_Cbr3_pc	DOPAQ2ERy_L	forward	pc	cplx_MONOMER_Cbr1_pc(88417.51022993328);cplx_MONOMER_Cbr3_pc(89081.36727276312)	88417.51022993328;89081.36727276312	234000.0
enzyme_DOPAQ2ERy_L_rev_pc	enzyme_DOPAQ2ERy_L_rev	cplx_MONOMER_Cbr1_pc;cplx_MONOMER_Cbr3_pc	DOPAQ2ERy_L	reverse	pc	cplx_MONOMER_Cbr1_pc(0);cplx_MONOMER_Cbr3_pc(0)	0;0	234000.0
enzyme_DPAMCHR2ERy_fwd_pc	enzyme_DPAMCHR2ERy_fwd	cplx_MONOMER_Cbr1_pc;cplx_MONOMER_Cbr3_pc	DPAMCHR2ERy	forward	pc	cplx_MONOMER_Cbr1_pc(88417.51022993328);cplx_MONOMER_Cbr3_pc(89081.36727276312)	88417.51022993328;89081.36727276312	234000.0
enzyme_DPAMCHR2ERy_rev_pc	enzyme_DPAMCHR2ERy_rev	cplx_MONOMER_Cbr1_pc;cplx_MONOMER_Cbr3_pc	DPAMCHR2ERy	reverse	pc	cplx_MONOMER_Cbr1_pc(0);cplx_MONOMER_Cbr3_pc(0)	0;0	234000.0
enzyme_DPAMQ2ERy_L_fwd_pc	enzyme_DPAMQ2ERy_L_fwd	cplx_MONOMER_Cbr1_pc;cplx_MONOMER_Cbr3_pc	DPAMQ2ERy_L	forward	pc	cplx_MONOMER_Cbr1_pc(88417.51022993328);cplx_MONOMER_Cbr3_pc(89081.36727276312)	88417.51022993328;89081.36727276312	234000.0
enzyme_DPAMQ2ERy_L_rev_pc	enzyme_DPAMQ2ERy_L_rev	cplx_MONOMER_Cbr1_pc;cplx_MONOMER_Cbr3_pc	DPAMQ2ERy_L	reverse	pc	cplx_MONOMER_Cbr1_pc(0);cplx_MONOMER_Cbr3_pc(0)	0;0	234000.0
enzyme_DPCHR2ERy_L_fwd_pc	enzyme_DPCHR2ERy_L_fwd	cplx_MONOMER_Cbr1_pc;cplx_MONOMER_Cbr3_pc	DPCHR2ERy_L	forward	pc	cplx_MONOMER_Cbr1_pc(88417.51022993328);cplx_MONOMER_Cbr3_pc(89081.36727276312)	88417.51022993328;89081.36727276312	234000.0
enzyme_DPCHR2ERy_L_rev_pc	enzyme_DPCHR2ERy_L_rev	cplx_MONOMER_Cbr1_pc;cplx_MONOMER_Cbr3_pc	DPCHR2ERy_L	reverse	pc	cplx_MONOMER_Cbr1_pc(0);cplx_MONOMER_Cbr3_pc(0)	0;0	234000.0
enzyme_IND56Q2ERy_fwd_pc	enzyme_IND56Q2ERy_fwd	cplx_MONOMER_Cbr1_pc;cplx_MONOMER_Cbr3_pc	IND56Q2ERy	forward	pc	cplx_MONOMER_Cbr1_pc(88417.51022993328);cplx_MONOMER_Cbr3_pc(89081.36727276312)	88417.51022993328;89081.36727276312	234000.0
enzyme_IND56Q2ERy_rev_pc	enzyme_IND56Q2ERy_rev	cplx_MONOMER_Cbr1_pc;cplx_MONOMER_Cbr3_pc	IND56Q2ERy	reverse	pc	cplx_MONOMER_Cbr1_pc(0);cplx_MONOMER_Cbr3_pc(0)	0;0	234000.0
enzyme_NRPPHRCHR2ERy_fwd_pc	enzyme_NRPPHRCHR2ERy_fwd	cplx_MONOMER_Cbr1_pc;cplx_MONOMER_Cbr3_pc	NRPPHRCHR2ERy	forward	pc	cplx_MONOMER_Cbr1_pc(88417.51022993328);cplx_MONOMER_Cbr3_pc(89081.36727276312)	88417.51022993328;89081.36727276312	234000.0
enzyme_NRPPHRCHR2ERy_rev_pc	enzyme_NRPPHRCHR2ERy_rev	cplx_MONOMER_Cbr1_pc;cplx_MONOMER_Cbr3_pc	NRPPHRCHR2ERy	reverse	pc	cplx_MONOMER_Cbr1_pc(0);cplx_MONOMER_Cbr3_pc(0)	0;0	234000.0
enzyme_NRPPHRQ2ERy_L_fwd_pc	enzyme_NRPPHRQ2ERy_L_fwd	cplx_MONOMER_Cbr1_pc;cplx_MONOMER_Cbr3_pc	NRPPHRQ2ERy_L	forward	pc	cplx_MONOMER_Cbr1_pc(88417.51022993328);cplx_MONOMER_Cbr3_pc(89081.36727276312)	88417.51022993328;89081.36727276312	234000.0
enzyme_NRPPHRQ2ERy_L_rev_pc	enzyme_NRPPHRQ2ERy_L_rev	cplx_MONOMER_Cbr1_pc;cplx_MONOMER_Cbr3_pc	NRPPHRQ2ERy_L	reverse	pc	cplx_MONOMER_Cbr1_pc(0);cplx_MONOMER_Cbr3_pc(0)	0;0	234000.0
enzyme_FAt_16_0_fwd_pc	enzyme_FAt_16_0_fwd	cplx_MONOMER_Cd36_pc;cplx_MONOMER_Fabp1_pc;cplx_MONOMER_Fabp5_pc;cplx_MONOMER_Slc27a2_pc;cplx_MONOMER_Slc27a4_pc	FAt_16_0	forward	pc	cplx_MONOMER_Cd36_pc(132788.31277333666);cplx_MONOMER_Fabp1_pc(49783.17913454357);cplx_MONOMER_Fabp5_pc(52094.82080695116);cplx_MONOMER_Slc27a2_pc(165057.5494304845);cplx_MONOMER_Slc27a4_pc(168369.79572985318)	132788.31277333666;49783.17913454357;52094.82080695116;165057.5494304845;168369.79572985318	234000.0
