enzyme	complex	complex_keff	compartment	reactions	direction
enzyme_LDPCHRPX_L_fwd	cplx_HOMOTETRAMER_Cat	409157.18168319436	pc	LDPCHRPX_L	h2o2_c + 2.0 leudpchrm__L_c --> 2.0 dpchrmsqn__L_c + 2.0 h2o_c
enzyme_LDPCHRPX_L_rev	cplx_HOMODIMER_Prdx6	0	pc	LDPCHRPX_L	h2o2_c + 2.0 leudpchrm__L_c <-- 2.0 dpchrmsqn__L_c + 2.0 h2o_c
enzyme_LDPCHRPX_L_rev	cplx_HOMOTETRAMER_Cat	0	pc	LDPCHRPX_L	h2o2_c + 2.0 leudpchrm__L_c <-- 2.0 dpchrmsqn__L_c + 2.0 h2o_c
enzyme_LEUADMARGNaEx_fwd	cplx_HETERODIMER_Slc7a6_Slc3a2	236396.21006176103	pc	LEUADMARGNaEx	admarg__L_c + leu__L_e + na1_e --> admarg__L_e + leu__L_c + na1_c
enzyme_LEUADMARGNaEx_rev	cplx_HETERODIMER_Slc7a6_Slc3a2	0	pc	LEUADMARGNaEx	admarg__L_c + leu__L_e + na1_e <-- admarg__L_e + leu__L_c + na1_c
enzyme_LEUALANaEx_fwd	cplx_HETERODIMER_Slc7a6_Slc3a2	236396.21006176103	pc	LEUALANaEx	ala__L_c + leu__L_e + na1_e --> ala__L_e + leu__L_c + na1_c
enzyme_LEUALANaEx_rev	cplx_HETERODIMER_Slc7a6_Slc3a2	0	pc	LEUALANaEx	ala__L_c + leu__L_e + na1_e <-- ala__L_e + leu__L_c + na1_c
enzyme_LEUARGNaEx_fwd	cplx_HETERODIMER_Slc7a6_Slc3a2	236396.21006176103	pc	LEUARGNaEx	arg__L_c + leu__L_e + na1_e --> arg__L_e + leu__L_c + na1_c
enzyme_LEUARGNaEx_rev	cplx_HETERODIMER_Slc7a6_Slc3a2	0	pc	LEUARGNaEx	arg__L_c + leu__L_e + na1_e <-- arg__L_e + leu__L_c + na1_c
enzyme_LEUCITRNaEx_fwd	cplx_HETERODIMER_Slc7a6_Slc3a2	236396.21006176103	pc	LEUCITRNaEx	citr__L_c + leu__L_e + na1_e --> citr__L_e + leu__L_c + na1_c
enzyme_LEUCITRNaEx_rev	cplx_HETERODIMER_Slc7a6_Slc3a2	0	pc	LEUCITRNaEx	citr__L_c + leu__L_e + na1_e <-- citr__L_e + leu__L_c + na1_c
enzyme_LEUKTRB4ABCte_fwd	cplx_MONOMER_Abcc4	286748.95703084674	pc	LEUKTRB4ABCte	atp_c + h2o_c + leuktrB4_c --> adp_c + h_c + leuktrB4_e + pi_c
enzyme_LEUKTRB4ABCte_rev	cplx_MONOMER_Abcc4	0	pc	LEUKTRB4ABCte	atp_c + h2o_c + leuktrB4_c <-- adp_c + h_c + leuktrB4_e + pi_c
enzyme_LEUKTRB5ABCte_fwd	cplx_MONOMER_Abcc4	286748.95703084674	pc	LEUKTRB5ABCte	atp_c + h2o_c + leuktrB5_c --> adp_c + h_c + leuktrB5_e + pi_c
enzyme_LEUKTRB5ABCte_rev	cplx_MONOMER_Abcc4	0	pc	LEUKTRB5ABCte	atp_c + h2o_c + leuktrB5_c <-- adp_c + h_c + leuktrB5_e + pi_c
enzyme_LEUKTRC4ABCte_fwd	cplx_MONOMER_Abcc4	286748.95703084674	pc	LEUKTRC4ABCte	atp_c + h2o_c + leuktrC4_c --> adp_c + h_c + leuktrC4_e + pi_c
enzyme_LEUKTRC4ABCte_fwd	cplx_MONOMER_Ralbp1	171492.09889510102	pc	LEUKTRC4ABCte	atp_c + h2o_c + leuktrC4_c --> adp_c + h_c + leuktrC4_e + pi_c
enzyme_LEUKTRC4ABCte_rev	cplx_MONOMER_Abcc4	0	pc	LEUKTRC4ABCte	atp_c + h2o_c + leuktrC4_c <-- adp_c + h_c + leuktrC4_e + pi_c
enzyme_LEUKTRC4ABCte_rev	cplx_MONOMER_Ralbp1	0	pc	LEUKTRC4ABCte	atp_c + h2o_c + leuktrC4_c <-- adp_c + h_c + leuktrC4_e + pi_c
enzyme_LEUKTRC5ABCte_fwd	cplx_MONOMER_Abcc4	286748.95703084674	pc	LEUKTRC5ABCte	atp_c + h2o_c + leuktrC5_c --> adp_c + h_c + leuktrC5_e + pi_c
enzyme_LEUKTRC5ABCte_fwd	cplx_MONOMER_Ralbp1	171492.09889510102	pc	LEUKTRC5ABCte	atp_c + h2o_c + leuktrC5_c --> adp_c + h_c + leuktrC5_e + pi_c
enzyme_LEUKTRC5ABCte_rev	cplx_MONOMER_Abcc4	0	pc	LEUKTRC5ABCte	atp_c + h2o_c + leuktrC5_c <-- adp_c + h_c + leuktrC5_e + pi_c
enzyme_LEUKTRC5ABCte_rev	cplx_MONOMER_Ralbp1	0	pc	LEUKTRC5ABCte	atp_c + h2o_c + leuktrC5_c <-- adp_c + h_c + leuktrC5_e + pi_c
enzyme_LEULDOPAex_fwd	cplx_HETERODIMER_Slc7a5_Slc3a2	235015.74865343046	pc	LEULDOPAex	dopa__L_e + leu__L_c --> dopa__L_c + leu__L_e
enzyme_LEULDOPAex_rev	cplx_HETERODIMER_Slc7a5_Slc3a2	235015.74865343046	pc	LEULDOPAex	dopa__L_e + leu__L_c <-- dopa__L_c + leu__L_e
enzyme_LEULYSNaEx_fwd	cplx_HETERODIMER_Slc7a6_Slc3a2	236396.21006176103	pc	LEULYSNaEx	leu__L_e + lys__L_c + na1_e --> leu__L_c + lys__L_e + na1_c
enzyme_LEULYSNaEx_rev	cplx_HETERODIMER_Slc7a6_Slc3a2	0	pc	LEULYSNaEx	leu__L_e + lys__L_c + na1_e <-- leu__L_c + lys__L_e + na1_c
enzyme_LEUMETex_fwd	cplx_HETERODIMER_Slc7a5_Slc3a2	235015.74865343046	pc	LEUMETex	leu__L_c + met__L_e --> leu__L_e + met__L_c
enzyme_LEUMETex_rev	cplx_HETERODIMER_Slc7a5_Slc3a2	235015.74865343046	pc	LEUMETex	leu__L_c + met__L_e <-- leu__L_e + met__L_c
enzyme_LEUMMARGNaEx_fwd	cplx_HETERODIMER_Slc7a6_Slc3a2	236396.21006176103	pc	LEUMMARGNaEx	leu__L_e + mmarg__L_c + na1_e --> leu__L_c + mmarg__L_e + na1_c
enzyme_LEUMMARGNaEx_rev	cplx_HETERODIMER_Slc7a6_Slc3a2	0	pc	LEUMMARGNaEx	leu__L_e + mmarg__L_c + na1_e <-- leu__L_c + mmarg__L_e + na1_c
enzyme_LEUORNNaEx_fwd	cplx_HETERODIMER_Slc7a6_Slc3a2	236396.21006176103	pc	LEUORNNaEx	leu__L_e + na1_e + orn__L_c --> leu__L_c + na1_c + orn__L_e
enzyme_LEUORNNaEx_rev	cplx_HETERODIMER_Slc7a6_Slc3a2	0	pc	LEUORNNaEx	leu__L_e + na1_e + orn__L_c <-- leu__L_c + na1_c + orn__L_e
enzyme_LEUPHEex_fwd	cplx_HETERODIMER_Slc7a5_Slc3a2	235015.74865343046	pc	LEUPHEex	leu__L_c + phe__L_e --> leu__L_e + phe__L_c
enzyme_LEUPHEex_rev	cplx_HETERODIMER_Slc7a5_Slc3a2	235015.74865343046	pc	LEUPHEex	leu__L_c + phe__L_e <-- leu__L_e + phe__L_c
enzyme_LEUPROex_fwd	cplx_HETERODIMER_Slc7a5_Slc3a2	235015.74865343046	pc	LEUPROex	leu__L_c + pro__L_e --> leu__L_e + pro__L_c
enzyme_LEUPROex_rev	cplx_HETERODIMER_Slc7a5_Slc3a2	235015.74865343046	pc	LEUPROex	leu__L_c + pro__L_e <-- leu__L_e + pro__L_c
enzyme_LEUSERex_fwd	cplx_HETERODIMER_Slc7a5_Slc3a2	235015.74865343046	pc	LEUSERex	leu__L_c + ser__L_e --> leu__L_e + ser__L_c
enzyme_LEUSERex_rev	cplx_HETERODIMER_Slc7a5_Slc3a2	235015.74865343046	pc	LEUSERex	leu__L_c + ser__L_e <-- leu__L_e + ser__L_c
enzyme_LEUTHRex_fwd	cplx_HETERODIMER_Slc7a5_Slc3a2	235015.74865343046	pc	LEUTHRex	leu__L_c + thr__L_e --> leu__L_e + thr__L_c
enzyme_LEUTHRex_rev	cplx_HETERODIMER_Slc7a5_Slc3a2	235015.74865343046	pc	LEUTHRex	leu__L_c + thr__L_e <-- leu__L_e + thr__L_c
enzyme_LEUTRPex_fwd	cplx_HETERODIMER_Slc7a5_Slc3a2	235015.74865343046	pc	LEUTRPex	leu__L_c + trp__L_e --> leu__L_e + trp__L_c
enzyme_LEUTRPex_rev	cplx_HETERODIMER_Slc7a5_Slc3a2	235015.74865343046	pc	LEUTRPex	leu__L_c + trp__L_e <-- leu__L_e + trp__L_c
enzyme_LEUTRS_fwd	cplx_MONOMER_Lars1	265230.29138940986	pc	LEUTRS	atp_c + leu__L_c + trnaleu_c --> amp_c + leutrna_c + ppi_c
enzyme_LEUTRS_rev	cplx_MONOMER_Lars1	0	pc	LEUTRS	atp_c + leu__L_c + trnaleu_c <-- amp_c + leutrna_c + ppi_c
enzyme_LEUTYRex_fwd	cplx_HETERODIMER_Slc7a5_Slc3a2	235015.74865343046	pc	LEUTYRex	leu__L_c + tyr__L_e --> leu__L_e + tyr__L_c
enzyme_LEUTYRex_rev	cplx_HETERODIMER_Slc7a5_Slc3a2	235015.74865343046	pc	LEUTYRex	leu__L_c + tyr__L_e <-- leu__L_e + tyr__L_c
enzyme_LEUVALex_fwd	cplx_HETERODIMER_Slc7a5_Slc3a2	235015.74865343046	pc	LEUVALex	leu__L_c + val__L_e --> leu__L_e + val__L_c
enzyme_LEUVALex_rev	cplx_HETERODIMER_Slc7a5_Slc3a2	235015.74865343046	pc	LEUVALex	leu__L_c + val__L_e <-- leu__L_e + val__L_c
enzyme_LEUtec_fwd	cplx_HETERODIMER_Slc7a5_Slc3a2	235015.74865343046	pc	LEUtec	leu__L_c --> leu__L_e
enzyme_LEUtec_fwd	cplx_MONOMER_Slc43a1	149805.1990342119	pc	LEUtec	leu__L_c --> leu__L_e
enzyme_LEUtec_fwd	cplx_MONOMER_Slc43a2	149419.65135322578	pc	LEUtec	leu__L_c --> leu__L_e
enzyme_LEUtec_rev	cplx_HETERODIMER_Slc7a5_Slc3a2	235015.74865343046	pc	LEUtec	leu__L_c <-- leu__L_e
enzyme_LEUtec_rev	cplx_MONOMER_Slc43a1	149805.1990342119	pc	LEUtec	leu__L_c <-- leu__L_e
enzyme_LEUtec_rev	cplx_MONOMER_Slc43a2	149419.65135322578	pc	LEUtec	leu__L_c <-- leu__L_e
enzyme_LGDPP_fwd	cplx_HOMODIMER_Cndp2	221461.63969694945	pc	LGDPP	h2o_c + leugly_c --> gly_c + leu__L_c
enzyme_LGDPP_rev	cplx_HOMODIMER_Cndp2	0	pc	LGDPP	h2o_c + leugly_c <-- gly_c + leu__L_c
enzyme_LGFTPAP_fwd	cplx_MONOMER_Lta4h	161125.42958150557	pc	LGFTPAP	h2o_c + leuglyphe_c --> glyphe_c + leu__L_c
enzyme_LGFTPAP_rev	cplx_MONOMER_Lta4h	0	pc	LGFTPAP	h2o_c + leuglyphe_c <-- glyphe_c + leu__L_c
enzyme_LGGTPAP_fwd	cplx_MONOMER_Lta4h	161125.42958150557	pc	LGGTPAP	h2o_c + leuglygly_c --> glygly_c + leu__L_c
enzyme_LGGTPAP_rev	cplx_MONOMER_Lta4h	0	pc	LGGTPAP	h2o_c + leuglygly_c <-- glygly_c + leu__L_c
enzyme_LGTHL_fwd	cplx_HOMODIMER_Glo1	110212.503332212	pc	LGTHL	gthrd_c + mthgxl_c --> slgth__R_c
enzyme_LGTHL_rev	cplx_HOMODIMER_Glo1	0	pc	LGTHL	gthrd_c + mthgxl_c <-- slgth__R_c
enzyme_LHCYSTINt_fwd	cplx_HETERODIMER_Slc7a5_Slc3a2	235015.74865343046	pc	LHCYSTINt	hcystin__L_c --> hcystin__L_e
enzyme_LHCYSTINt_fwd	cplx_MONOMER_Slc43a1	149805.1990342119	pc	LHCYSTINt	hcystin__L_c --> hcystin__L_e
enzyme_LHCYSTINt_fwd	cplx_MONOMER_Slc43a2	149419.65135322578	pc	LHCYSTINt	hcystin__L_c --> hcystin__L_e
enzyme_LHCYSTINt_rev	cplx_HETERODIMER_Slc7a5_Slc3a2	235015.74865343046	pc	LHCYSTINt	hcystin__L_c <-- hcystin__L_e
enzyme_LHCYSTINt_rev	cplx_MONOMER_Slc43a1	149805.1990342119	pc	LHCYSTINt	hcystin__L_c <-- hcystin__L_e
enzyme_LHCYSTINt_rev	cplx_MONOMER_Slc43a2	149419.65135322578	pc	LHCYSTINt	hcystin__L_c <-- hcystin__L_e
enzyme_LIt_fwd	cplx_HOMOTETRAMER_Gria1	608782.387852139	pc	LIt	li1_c --> li1_e
enzyme_LIt_rev	cplx_HOMOTETRAMER_Gria1	608782.387852139	pc	LIt	li1_c <-- li1_e
enzyme_LKYNRtr_fwd	cplx_HETERODIMER_Slc7a5_Slc3a2	235015.74865343046	pc	LKYNRtr	kynr__L_c --> kynr__L_e
enzyme_LKYNRtr_fwd	cplx_MONOMER_Slc43a1	149805.1990342119	pc	LKYNRtr	kynr__L_c --> kynr__L_e
enzyme_LKYNRtr_fwd	cplx_MONOMER_Slc43a2	149419.65135322578	pc	LKYNRtr	kynr__L_c --> kynr__L_e
enzyme_LKYNRtr_rev	cplx_HETERODIMER_Slc7a5_Slc3a2	235015.74865343046	pc	LKYNRtr	kynr__L_c <-- kynr__L_e
enzyme_LKYNRtr_rev	cplx_MONOMER_Slc43a1	149805.1990342119	pc	LKYNRtr	kynr__L_c <-- kynr__L_e
enzyme_LKYNRtr_rev	cplx_MONOMER_Slc43a2	149419.65135322578	pc	LKYNRtr	kynr__L_c <-- kynr__L_e
enzyme_LLACPHEABCte_fwd	cplx_MONOMER_Abcc5	304258.1076713663	pc	LLACPHEABCte	atp_c + h2o_c + lacphe__LL_c --> adp_c + h_c + lacphe__LL_e + pi_c
enzyme_LLACPHEABCte_rev	cplx_MONOMER_Abcc5	0	pc	LLACPHEABCte	atp_c + h2o_c + lacphe__LL_c <-- adp_c + h_c + lacphe__LL_e + pi_c
enzyme_LLACPHEHYD_fwd	cplx_HOMODIMER_Cndp2	221461.63969694945	pc	LLACPHEHYD	lac__L_c + phe__L_c --> h2o_c + lacphe__LL_c
enzyme_LLACPHEHYD_rev	cplx_HOMODIMER_Cndp2	221461.63969694945	pc	LLACPHEHYD	lac__L_c + phe__L_c <-- h2o_c + lacphe__LL_c
enzyme_LLAC_2HBtex_fwd	cplx_HETEROTETRAMER_Slc16a1_Bsg	346185.6132643663	pc	LLAC_2HBtex	2hb_e + lac__L_c --> 2hb_c + lac__L_e
enzyme_LLAC_2HBtex_fwd	cplx_HETEROTETRAMER_Slc16a1_Emb	331489.59848228376	pc	LLAC_2HBtex	2hb_e + lac__L_c --> 2hb_c + lac__L_e
enzyme_LLAC_2HBtex_fwd	cplx_HETEROTETRAMER_Slc16a7_Bsg	344430.5907137125	pc	LLAC_2HBtex	2hb_e + lac__L_c --> 2hb_c + lac__L_e
enzyme_LLAC_2HBtex_fwd	cplx_HETEROTETRAMER_Slc16a7_Emb	329708.9247851364	pc	LLAC_2HBtex	2hb_e + lac__L_c --> 2hb_c + lac__L_e
enzyme_LLAC_2HBtex_fwd	cplx_HOMODIMER_Slc16a1	223081.2982276003	pc	LLAC_2HBtex	2hb_e + lac__L_c --> 2hb_c + lac__L_e
enzyme_LLAC_2HBtex_fwd	cplx_HOMODIMER_Slc16a7	221048.04236077535	pc	LLAC_2HBtex	2hb_e + lac__L_c --> 2hb_c + lac__L_e
enzyme_LLAC_2HBtex_rev	cplx_HETEROTETRAMER_Slc16a1_Bsg	346185.6132643663	pc	LLAC_2HBtex	2hb_e + lac__L_c <-- 2hb_c + lac__L_e
enzyme_LLAC_2HBtex_rev	cplx_HETEROTETRAMER_Slc16a1_Emb	331489.59848228376	pc	LLAC_2HBtex	2hb_e + lac__L_c <-- 2hb_c + lac__L_e
enzyme_LLAC_2HBtex_rev	cplx_HETEROTETRAMER_Slc16a7_Bsg	344430.5907137125	pc	LLAC_2HBtex	2hb_e + lac__L_c <-- 2hb_c + lac__L_e
enzyme_LLAC_2HBtex_rev	cplx_HETEROTETRAMER_Slc16a7_Emb	329708.9247851364	pc	LLAC_2HBtex	2hb_e + lac__L_c <-- 2hb_c + lac__L_e
enzyme_LLAC_2HBtex_rev	cplx_HOMODIMER_Slc16a1	223081.2982276003	pc	LLAC_2HBtex	2hb_e + lac__L_c <-- 2hb_c + lac__L_e
enzyme_LLAC_2HBtex_rev	cplx_HOMODIMER_Slc16a7	221048.04236077535	pc	LLAC_2HBtex	2hb_e + lac__L_c <-- 2hb_c + lac__L_e
enzyme_LLAC_5OXPROtex_fwd	cplx_HETEROTETRAMER_Slc16a1_Bsg	346185.6132643663	pc	LLAC_5OXPROtex	5oxpro_e + lac__L_c --> 5oxpro_c + lac__L_e
enzyme_LLAC_5OXPROtex_fwd	cplx_HETEROTETRAMER_Slc16a1_Emb	331489.59848228376	pc	LLAC_5OXPROtex	5oxpro_e + lac__L_c --> 5oxpro_c + lac__L_e
enzyme_LLAC_5OXPROtex_fwd	cplx_HETEROTETRAMER_Slc16a7_Bsg	344430.5907137125	pc	LLAC_5OXPROtex	5oxpro_e + lac__L_c --> 5oxpro_c + lac__L_e
enzyme_LLAC_5OXPROtex_fwd	cplx_HETEROTETRAMER_Slc16a7_Emb	329708.9247851364	pc	LLAC_5OXPROtex	5oxpro_e + lac__L_c --> 5oxpro_c + lac__L_e
enzyme_LLAC_5OXPROtex_fwd	cplx_HOMODIMER_Slc16a1	223081.2982276003	pc	LLAC_5OXPROtex	5oxpro_e + lac__L_c --> 5oxpro_c + lac__L_e
enzyme_LLAC_5OXPROtex_fwd	cplx_HOMODIMER_Slc16a7	221048.04236077535	pc	LLAC_5OXPROtex	5oxpro_e + lac__L_c --> 5oxpro_c + lac__L_e
enzyme_LLAC_5OXPROtex_rev	cplx_HETEROTETRAMER_Slc16a1_Bsg	346185.6132643663	pc	LLAC_5OXPROtex	5oxpro_e + lac__L_c <-- 5oxpro_c + lac__L_e
enzyme_LLAC_5OXPROtex_rev	cplx_HETEROTETRAMER_Slc16a1_Emb	331489.59848228376	pc	LLAC_5OXPROtex	5oxpro_e + lac__L_c <-- 5oxpro_c + lac__L_e
enzyme_LLAC_5OXPROtex_rev	cplx_HETEROTETRAMER_Slc16a7_Bsg	344430.5907137125	pc	LLAC_5OXPROtex	5oxpro_e + lac__L_c <-- 5oxpro_c + lac__L_e
enzyme_LLAC_5OXPROtex_rev	cplx_HETEROTETRAMER_Slc16a7_Emb	329708.9247851364	pc	LLAC_5OXPROtex	5oxpro_e + lac__L_c <-- 5oxpro_c + lac__L_e
enzyme_LLAC_5OXPROtex_rev	cplx_HOMODIMER_Slc16a1	223081.2982276003	pc	LLAC_5OXPROtex	5oxpro_e + lac__L_c <-- 5oxpro_c + lac__L_e
enzyme_LLAC_5OXPROtex_rev	cplx_HOMODIMER_Slc16a7	221048.04236077535	pc	LLAC_5OXPROtex	5oxpro_e + lac__L_c <-- 5oxpro_c + lac__L_e
enzyme_LLAC_ACACtex_fwd	cplx_HETEROTETRAMER_Slc16a1_Bsg	346185.6132643663	pc	LLAC_ACACtex	acac_e + lac__L_c --> acac_c + lac__L_e
enzyme_LLAC_ACACtex_fwd	cplx_HETEROTETRAMER_Slc16a1_Emb	331489.59848228376	pc	LLAC_ACACtex	acac_e + lac__L_c --> acac_c + lac__L_e
enzyme_LLAC_ACACtex_fwd	cplx_HETEROTETRAMER_Slc16a7_Bsg	344430.5907137125	pc	LLAC_ACACtex	acac_e + lac__L_c --> acac_c + lac__L_e
enzyme_LLAC_ACACtex_fwd	cplx_HETEROTETRAMER_Slc16a7_Emb	329708.9247851364	pc	LLAC_ACACtex	acac_e + lac__L_c --> acac_c + lac__L_e
enzyme_LLAC_ACACtex_fwd	cplx_HOMODIMER_Slc16a1	223081.2982276003	pc	LLAC_ACACtex	acac_e + lac__L_c --> acac_c + lac__L_e
enzyme_LLAC_ACACtex_fwd	cplx_HOMODIMER_Slc16a7	221048.04236077535	pc	LLAC_ACACtex	acac_e + lac__L_c --> acac_c + lac__L_e
enzyme_LLAC_ACACtex_rev	cplx_HETEROTETRAMER_Slc16a1_Bsg	346185.6132643663	pc	LLAC_ACACtex	acac_e + lac__L_c <-- acac_c + lac__L_e
enzyme_LLAC_ACACtex_rev	cplx_HETEROTETRAMER_Slc16a1_Emb	331489.59848228376	pc	LLAC_ACACtex	acac_e + lac__L_c <-- acac_c + lac__L_e
enzyme_LLAC_ACACtex_rev	cplx_HETEROTETRAMER_Slc16a7_Bsg	344430.5907137125	pc	LLAC_ACACtex	acac_e + lac__L_c <-- acac_c + lac__L_e
enzyme_LLAC_ACACtex_rev	cplx_HETEROTETRAMER_Slc16a7_Emb	329708.9247851364	pc	LLAC_ACACtex	acac_e + lac__L_c <-- acac_c + lac__L_e
enzyme_LLAC_ACACtex_rev	cplx_HOMODIMER_Slc16a1	223081.2982276003	pc	LLAC_ACACtex	acac_e + lac__L_c <-- acac_c + lac__L_e
enzyme_LLAC_ACACtex_rev	cplx_HOMODIMER_Slc16a7	221048.04236077535	pc	LLAC_ACACtex	acac_e + lac__L_c <-- acac_c + lac__L_e
enzyme_LLAC_ACtex_fwd	cplx_HETEROTETRAMER_Slc16a1_Bsg	346185.6132643663	pc	LLAC_ACtex	ac_e + lac__L_c --> ac_c + lac__L_e
enzyme_LLAC_ACtex_fwd	cplx_HETEROTETRAMER_Slc16a1_Emb	331489.59848228376	pc	LLAC_ACtex	ac_e + lac__L_c --> ac_c + lac__L_e
enzyme_LLAC_ACtex_fwd	cplx_HETEROTETRAMER_Slc16a7_Bsg	344430.5907137125	pc	LLAC_ACtex	ac_e + lac__L_c --> ac_c + lac__L_e
enzyme_LLAC_ACtex_fwd	cplx_HETEROTETRAMER_Slc16a7_Emb	329708.9247851364	pc	LLAC_ACtex	ac_e + lac__L_c --> ac_c + lac__L_e
enzyme_LLAC_ACtex_fwd	cplx_HOMODIMER_Slc16a1	223081.2982276003	pc	LLAC_ACtex	ac_e + lac__L_c --> ac_c + lac__L_e
enzyme_LLAC_ACtex_fwd	cplx_HOMODIMER_Slc16a7	221048.04236077535	pc	LLAC_ACtex	ac_e + lac__L_c --> ac_c + lac__L_e
enzyme_LLAC_ACtex_rev	cplx_HETEROTETRAMER_Slc16a1_Bsg	346185.6132643663	pc	LLAC_ACtex	ac_e + lac__L_c <-- ac_c + lac__L_e
enzyme_LLAC_ACtex_rev	cplx_HETEROTETRAMER_Slc16a1_Emb	331489.59848228376	pc	LLAC_ACtex	ac_e + lac__L_c <-- ac_c + lac__L_e
enzyme_LLAC_ACtex_rev	cplx_HETEROTETRAMER_Slc16a7_Bsg	344430.5907137125	pc	LLAC_ACtex	ac_e + lac__L_c <-- ac_c + lac__L_e
enzyme_LLAC_ACtex_rev	cplx_HETEROTETRAMER_Slc16a7_Emb	329708.9247851364	pc	LLAC_ACtex	ac_e + lac__L_c <-- ac_c + lac__L_e
enzyme_LLAC_ACtex_rev	cplx_HOMODIMER_Slc16a1	223081.2982276003	pc	LLAC_ACtex	ac_e + lac__L_c <-- ac_c + lac__L_e
enzyme_LLAC_ACtex_rev	cplx_HOMODIMER_Slc16a7	221048.04236077535	pc	LLAC_ACtex	ac_e + lac__L_c <-- ac_c + lac__L_e
enzyme_LLAC_BUTtex_fwd	cplx_HETEROTETRAMER_Slc16a1_Bsg	346185.6132643663	pc	LLAC_BUTtex	but_e + lac__L_c --> but_c + lac__L_e
enzyme_LLAC_BUTtex_fwd	cplx_HETEROTETRAMER_Slc16a1_Emb	331489.59848228376	pc	LLAC_BUTtex	but_e + lac__L_c --> but_c + lac__L_e
enzyme_LLAC_BUTtex_fwd	cplx_HETEROTETRAMER_Slc16a7_Bsg	344430.5907137125	pc	LLAC_BUTtex	but_e + lac__L_c --> but_c + lac__L_e
enzyme_LLAC_BUTtex_fwd	cplx_HETEROTETRAMER_Slc16a7_Emb	329708.9247851364	pc	LLAC_BUTtex	but_e + lac__L_c --> but_c + lac__L_e
enzyme_LLAC_BUTtex_fwd	cplx_HOMODIMER_Slc16a1	223081.2982276003	pc	LLAC_BUTtex	but_e + lac__L_c --> but_c + lac__L_e
enzyme_LLAC_BUTtex_fwd	cplx_HOMODIMER_Slc16a7	221048.04236077535	pc	LLAC_BUTtex	but_e + lac__L_c --> but_c + lac__L_e
enzyme_LLAC_BUTtex_rev	cplx_HETEROTETRAMER_Slc16a1_Bsg	346185.6132643663	pc	LLAC_BUTtex	but_e + lac__L_c <-- but_c + lac__L_e
enzyme_LLAC_BUTtex_rev	cplx_HETEROTETRAMER_Slc16a1_Emb	331489.59848228376	pc	LLAC_BUTtex	but_e + lac__L_c <-- but_c + lac__L_e
enzyme_LLAC_BUTtex_rev	cplx_HETEROTETRAMER_Slc16a7_Bsg	344430.5907137125	pc	LLAC_BUTtex	but_e + lac__L_c <-- but_c + lac__L_e
enzyme_LLAC_BUTtex_rev	cplx_HETEROTETRAMER_Slc16a7_Emb	329708.9247851364	pc	LLAC_BUTtex	but_e + lac__L_c <-- but_c + lac__L_e
enzyme_LLAC_BUTtex_rev	cplx_HOMODIMER_Slc16a1	223081.2982276003	pc	LLAC_BUTtex	but_e + lac__L_c <-- but_c + lac__L_e
enzyme_LLAC_BUTtex_rev	cplx_HOMODIMER_Slc16a7	221048.04236077535	pc	LLAC_BUTtex	but_e + lac__L_c <-- but_c + lac__L_e
enzyme_LLAC_Cltex_fwd	cplx_HOMODIMER_Slc4a1	366101.0499433925	pc	LLAC_Cltex	cl_e + lac__L_c --> cl_c + lac__L_e
enzyme_LLAC_Cltex_fwd	cplx_HOMOTETRAMER_Slc4a1	615706.1210360397	pc	LLAC_Cltex	cl_e + lac__L_c --> cl_c + lac__L_e
enzyme_LLAC_Cltex_rev	cplx_HOMODIMER_Slc4a1	366101.0499433925	pc	LLAC_Cltex	cl_e + lac__L_c <-- cl_c + lac__L_e
enzyme_LLAC_Cltex_rev	cplx_HOMOTETRAMER_Slc4a1	615706.1210360397	pc	LLAC_Cltex	cl_e + lac__L_c <-- cl_c + lac__L_e
enzyme_LLAC_DLACtex_fwd	cplx_HETEROTETRAMER_Slc16a1_Bsg	346185.6132643663	pc	LLAC_DLACtex	lac__D_e + lac__L_c --> lac__D_c + lac__L_e
enzyme_LLAC_DLACtex_fwd	cplx_HETEROTETRAMER_Slc16a1_Emb	331489.59848228376	pc	LLAC_DLACtex	lac__D_e + lac__L_c --> lac__D_c + lac__L_e
enzyme_LLAC_DLACtex_fwd	cplx_HETEROTETRAMER_Slc16a7_Bsg	344430.5907137125	pc	LLAC_DLACtex	lac__D_e + lac__L_c --> lac__D_c + lac__L_e
enzyme_LLAC_DLACtex_fwd	cplx_HETEROTETRAMER_Slc16a7_Emb	329708.9247851364	pc	LLAC_DLACtex	lac__D_e + lac__L_c --> lac__D_c + lac__L_e
enzyme_LLAC_DLACtex_fwd	cplx_HOMODIMER_Slc16a1	223081.2982276003	pc	LLAC_DLACtex	lac__D_e + lac__L_c --> lac__D_c + lac__L_e
enzyme_LLAC_DLACtex_fwd	cplx_HOMODIMER_Slc16a7	221048.04236077535	pc	LLAC_DLACtex	lac__D_e + lac__L_c --> lac__D_c + lac__L_e
enzyme_LLAC_DLACtex_rev	cplx_HETEROTETRAMER_Slc16a1_Bsg	346185.6132643663	pc	LLAC_DLACtex	lac__D_e + lac__L_c <-- lac__D_c + lac__L_e
enzyme_LLAC_DLACtex_rev	cplx_HETEROTETRAMER_Slc16a1_Emb	331489.59848228376	pc	LLAC_DLACtex	lac__D_e + lac__L_c <-- lac__D_c + lac__L_e
